numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	list|f	list_name|s	file_num|s	jittered_ISI|f	total_time|f	
14190	14189	rag	52014	244	184	236	178	4.7843	2.3892	2.1936	2.2672	Noun	242	0.98776	3.681	1	10	3	20	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_14190_rag_high1	3450	11450	
9999	9998	lieutenant	37177	5306	886	758	349	104.0392	3.7248	10.5627	2.9479	Noun	5275	0.99698	5.0167	3	39.78	10	0	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_9999_lieutenant_high3	3500	11500	
470	469	animal	2264	2320	1372	2086	1281	45.4902	3.3657	16.3567	3.1377	Noun	2312	0.99741	4.6575	3	31.8	6	0	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_470_animal_high3	3200	11200	
1661	1660	bleep	6499	136	53	129	51	2.6667	2.1367	0.63186	1.7324	Noun	126	0.93333	3.4286	1	27.5	5	2	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_1661_bleep_low1	3250	11250	
13801	13800	prop	50627	188	140	167	127	3.6863	2.2765	1.6691	2.1492	Noun	141	0.75	3.5683	1	13.67	4	9	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_13801_prop_low1	3250	11250	
13755	13754	professor	50436	3548	813	1044	519	69.5686	3.5501	9.6924	2.9106	Noun	3543	0.99831	4.8419	3	53.63	9	1	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_13755_professor_high3	3400	11400	
9510	9509	king	35670	6592	1688	3319	993	129.2549	3.8191	20.124	3.2276	Noun	6258	0.94962	5.1109	1	31	4	9	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_9510_king_high1	3500	11500	
4725	4724	density	17271	73	65	71	64	1.4314	1.8692	0.77492	1.8195	Noun	73	1	3.1611	3	75	7	1	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_4725_density_low3	3350	11350	
4988	4987	diploma	18332	129	103	128	102	2.5294	2.1139	1.2279	2.017	Noun	128	1	3.4058	3	31.67	7	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_4988_diploma_low3	3250	11250	
8841	8840	incentive	32655	100	91	94	87	1.9608	2.0043	1.0849	1.9638	Noun	100	1	3.2962	3	107.13	9	1	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_8841_incentive_low3	3400	11400	
4912	4911	dictator	18050	108	72	98	72	2.1176	2.0374	0.85837	1.8633	Noun	108	1	3.3293	3	50.14	8	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_4912_dictator_low3	3200	11200	
10758	10757	maze	39614	130	79	106	71	2.549	2.1173	0.94182	1.9031	Noun	104	0.8	3.4091	1	16	4	11	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_10758_maze_low1	3400	11400	
14445	14444	reduction	53153	88	75	83	71	1.7255	1.9494	0.89413	1.8808	Noun	88	1	3.2412	3	124	9	2	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_14445_reduction_low3	3250	11250	
16135	16134	skull	59593	750	503	691	484	14.7059	2.8756	5.9967	2.7024	Noun	747	0.99733	4.1675	1	13.25	5	1	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_16135_skull_high1	3450	11450	
8538	8537	hospital	31182	6334	2611	5727	2472	124.1961	3.8017	31.1278	3.417	Noun	6328	0.99984	5.0936	3	37.43	8	0	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_8538_hospital_high3	3450	11450	
5345	5344	dread	19877	128	104	110	98	2.5098	2.1106	1.2399	2.0212	Noun	67	0.53175	3.4024	1	35	5	3	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_5345_dread_low1	3250	11250	
16079	16078	size	59416	2353	1695	2267	1652	46.1373	3.3718	20.2074	3.2294	Noun	2323	0.98683	4.6636	1	9.33	4	4	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_16079_size_high1	3250	11250	
1247	1246	bartender	4965	498	319	363	242	9.7647	2.6981	3.8031	2.5051	Noun	337	0.67807	3.9899	3	81.5	9	0	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_1247_bartender_high3	3250	11250	
15414	15413	scientist	57024	621	397	601	390	12.1765	2.7938	4.733	2.5999	Noun	617	0.99516	4.0856	3	85.63	9	0	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_15414_scientist_high3	3250	11250	
18645	18644	vale	70703	75	19	5	5	1.4706	1.8808	0.22651	1.301	Noun	44	0.58667	3.1726	1	25.33	4	12	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_18645_vale_low1	3350	11350	
6625	6624	flap	24641	135	105	112	94	2.6471	2.1335	1.2518	2.0253	Noun	82	0.60741	3.4254	1	18.67	4	10	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_6625_flap_low1	3450	11450	
16941	16940	storm	62718	1574	826	1329	755	30.8627	3.1973	9.8474	2.9175	Noun	1480	0.94148	4.4891	1	33.75	5	3	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_16941_storm_high1	3350	11350	
14864	14863	rink	55195	109	58	85	52	2.1373	2.0414	0.69146	1.7709	Noun	104	0.95413	3.3332	1	30.67	4	11	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_14864_rink_low1	3400	11400	
7721	7720	ground	28554	3696	2265	3572	2223	72.4706	3.5678	27.0029	3.3553	Noun	3545	0.9594	4.8597	1	42.6	6	1	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_7721_ground_high1	3500	11500	
17464	17463	tale	64822	612	435	563	413	12	2.7875	5.186	2.6395	Noun	610	1	4.0793	1	29.67	4	16	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_17464_tale_high1	3250	11250	
6172	6171	eyewitness	23247	202	129	177	118	3.9608	2.3075	1.5379	2.1139	Noun	202	1	3.5993	3	34.67	10	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_6172_eyewitness_low3	3350	11350	
1491	1490	betrayal	5865	216	191	201	178	4.2353	2.3365	2.2771	2.2833	Noun	217	1	3.6283	3	44.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_1491_betrayal_low3	3350	11350	
18980	18979	wad	71752	89	77	80	72	1.7451	1.9542	0.91798	1.8921	Noun	90	1	3.2461	1	9	3	17	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_18980_wad_low1	3250	11250	
13406	13405	pong	49108	82	34	18	16	1.6078	1.9191	0.40534	1.5441	Noun	46	0.56098	3.2109	1	29	4	8	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_13406_pong_low1	3400	11400	
