numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	list|f	list_name|s	file_num|s	jittered_ISI|f	total_time|f	
14357	14356	rear	52592	634	458	590	437	12.4314	2.8028	5.4602	2.6618	Noun	321	0.50631	4.0946	1	32.33	4	14	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_14357_rear_high1	3300	11300	
15619	15618	semester	57738	354	250	352	249	6.9412	2.5502	2.9804	2.3997	Noun	352	0.99435	3.8421	3	100.14	8	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_15619_semester_high3	3400	11400	
945	944	autopsy	4004	489	291	463	280	9.5882	2.6902	3.4692	2.4654	Noun	489	1	3.982	3	15.17	7	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_945_autopsy_high3	3350	11350	
2948	2947	cereal	10387	324	223	301	214	6.3529	2.5119	2.6586	2.3502	Noun	324	1	3.8037	3	45.6	6	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_2948_cereal_high3	3500	11500	
3778	3777	consensus	13614	83	48	68	48	1.6275	1.9243	0.57225	1.6902	Noun	83	1	3.2161	3	79.88	9	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_3778_consensus_low3	3250	11250	
8910	8909	infantry	33092	144	85	129	76	2.8235	2.1614	1.0134	1.9345	Noun	144	1	3.4532	3	53	8	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_8910_infantry_low3	3500	11500	
5377	5376	drip	19974	261	168	228	165	5.1176	2.4183	2.0029	2.2279	Noun	177	0.67816	3.7101	1	13.33	4	3	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_5377_drip_high1	3500	11500	
16166	16165	slate	59705	165	128	145	117	3.2353	2.2201	1.526	2.1106	Noun	165	0.98802	3.5119	1	43.5	5	6	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_16166_slate_low1	3500	11500	
9041	9040	insulin	33671	107	56	91	50	2.098	2.0334	0.66762	1.7559	Noun	107	1	3.3253	3	33	7	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_9041_insulin_low3	3350	11350	
14552	14551	religion	53730	707	440	650	415	13.8627	2.85	5.2456	2.6444	Noun	708	1	4.1419	3	87.57	8	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_14552_religion_high3	3250	11250	
3973	3972	cot	14529	102	76	97	73	2	2.0128	0.90606	1.8865	Noun	102	1	3.3047	1	11.5	3	24	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_3973_cot_low1	3350	11350	
17483	17482	tan	64909	439	280	318	255	8.6078	2.6435	3.3381	2.4487	Noun	251	0.57306	3.9353	1	8	3	17	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_17483_tan_high1	3500	11500	
12000	11999	obsession	44166	289	224	271	217	5.6667	2.4624	2.6705	2.3522	Noun	289	1	3.7542	3	72.63	9	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_12000_obsession_high3	3350	11350	
17679	17678	tent	65564	892	445	806	425	17.4902	2.9509	5.3052	2.6493	Noun	887	0.99663	4.2427	1	23.33	4	15	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_17679_tent_high1	3450	11450	
5023	5022	discomfort	18537	81	70	78	68	1.5882	1.9138	0.83453	1.8513	Noun	81	1	3.2056	3	40.56	10	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_5023_discomfort_low3	3200	11200	
4	3	abduction	70	185	111	179	109	3.6275	2.2695	1.3233	2.0492	Noun	185	1	3.5613	3	93.38	9	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_4_abduction_low3	3200	11200	
5749	5748	employer	21322	274	206	272	204	5.3725	2.4393	2.4559	2.316	Noun	270	0.99631	3.7312	3	47.57	8	2	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_5749_employer_high3	3250	11250	
13620	13619	premium	49887	88	71	75	63	1.7255	1.9494	0.84645	1.8573	Noun	50	0.56818	3.2412	3	51.33	7	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_13620_premium_low3	3350	11350	
10046	10045	lime	37309	168	123	143	109	3.2941	2.2279	1.4664	2.0934	Noun	168	1	3.5197	1	18.67	4	12	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_10046_lime_low1	3450	11450	
8020	8019	harassment	29439	300	188	287	180	5.8824	2.4786	2.2413	2.2765	Noun	300	1	3.7704	3	48.44	10	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_8020_harassment_high3	3250	11250	
8609	8608	hull	31420	215	114	165	96	4.2157	2.3345	1.3591	2.0607	Noun	165	0.76744	3.6263	1	28	4	14	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_8609_hull_low1	3300	11300	
16398	16397	solution	60725	807	636	788	628	15.8235	2.9074	7.5823	2.8041	Noun	808	1	4.1992	3	86.29	8	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_16398_solution_high3	3400	11400	
3376	3375	clone	12039	128	56	118	51	2.5098	2.1106	0.66762	1.7559	Noun	71	0.55469	3.4024	1	40.25	5	4	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_3376_clone_low1	3300	11300	
16529	16528	spectacle	61220	131	116	130	115	2.5686	2.1206	1.3829	2.0682	Noun	131	1	3.4124	3	37.38	9	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_16529_spectacle_low3	3300	11300	
14525	14524	reign	53534	159	134	143	128	3.1176	2.2041	1.5975	2.1303	Noun	116	0.725	3.496	1	16.25	5	2	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_14525_reign_low1	3500	11500	
14230	14229	ram	52122	328	197	170	128	6.4314	2.5172	2.3486	2.2967	Noun	164	0.58156	3.809	1	8	3	16	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_14230_ram_high1	3400	11400	
1313	1312	battleship	5128	87	64	70	56	1.7059	1.9445	0.76299	1.8129	Noun	87	1	3.2363	3	29	10	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_1313_battleship_low3	3250	11250	
14944	14943	role	55460	929	653	920	649	18.2157	2.9685	7.7849	2.8156	Noun	928	1	4.2603	1	31.33	4	14	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_14944_role_high1	3250	11250	
16186	16185	sleeve	59800	286	241	285	241	5.6078	2.4579	2.8732	2.3838	Noun	286	1	3.7497	1	27.6	6	0	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_16186_sleeve_high1	3300	11300	
9957	9956	liaison	37071	139	106	130	100	2.7255	2.1461	1.2637	2.0294	Noun	139	1	3.438	3	32.5	7	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_9957_liaison_low3	3500	11500	
