numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	list|f	list_name|s	file_num|s	jittered_ISI|f	total_time|f	
744	743	arthritis	3255	99	79	87	72	1.9412	2	0.94182	1.9031	Noun	99	1	3.2918	3	28.25	9	1	1	low	low3	4	40	1	2	41	42	43	44	5	list5	list5_744_arthritis_low3	3500	11500	
3652	3651	companion	12939	323	247	302	239	6.3333	2.5105	2.9447	2.3945	Noun	324	1	3.8024	3	108	9	0	1	high	high3	2	20	1	2	21	22	23	24	5	list5	list5_3652_companion_high3	3400	11400	
18129	18128	tradition	67176	697	524	676	513	13.6667	2.8439	6.247	2.7202	Noun	699	1	4.1357	3	112.88	9	0	1	high	high3	2	20	1	2	21	22	23	24	5	list5	list5_18129_tradition_high3	3350	11350	
11568	11567	mutt	42364	202	126	174	116	3.9608	2.3075	1.5021	2.1038	Noun	202	1	3.5993	1	10.67	4	4	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_11568_mutt_low1	3500	11500	
33	32	acceptance	327	161	140	150	134	3.1569	2.2095	1.6691	2.1492	Noun	162	1	3.5013	3	42.22	10	0	1	low	low3	4	40	1	2	41	42	43	44	5	list5	list5_33_acceptance_low3	3400	11400	
12137	12136	opponent	44665	240	182	239	182	4.7059	2.382	2.1698	2.2625	Noun	239	1	3.6739	3	55.86	8	0	1	high	high3	2	20	1	2	21	22	23	24	5	list5	list5_12137_opponent_high3	3350	11350	
12082	12081	olympics	44496	217	131	6	6	4.2549	2.3385	1.5618	2.1206	Noun	218	1	3.6303	3	21.71	8	0	1	low	low3	4	40	1	2	41	42	43	44	5	list5	list5_12082_olympics_low3	3400	11400	
1436	1435	believer	5565	174	139	168	136	3.4118	2.243	1.6571	2.1461	Noun	174	1	3.5349	3	64	8	2	1	low	low3	4	40	1	2	41	42	43	44	5	list5	list5_1436_believer_low3	3250	11250	
8989	8988	innocence	33412	336	247	326	242	6.5882	2.5276	2.9447	2.3945	Noun	336	1	3.8195	3	62	9	0	1	high	high3	2	20	1	2	21	22	23	24	5	list5	list5_8989_innocence_high3	3450	11450	
6374	6373	felony	23897	285	224	262	213	5.5882	2.4564	2.6705	2.3522	Noun	272	0.96797	3.7482	3	31.8	6	1	1	high	high3	2	20	1	2	21	22	23	24	5	list5	list5_6374_felony_high3	3500	11500	
7413	7412	glimpse	27490	171	162	171	162	3.3529	2.2355	1.9313	2.2122	Noun	162	0.94737	3.5274	1	30.83	7	0	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_7413_glimpse_low1	3450	11450	
17532	17531	tart	65061	122	93	96	79	2.3922	2.0899	1.1087	1.9731	Noun	107	0.86992	3.3817	1	33	4	12	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_17532_tart_low1	3400	11400	
1840	1839	bone	7102	1329	855	1221	819	26.0588	3.1239	10.1931	2.9325	Noun	1288	0.97061	4.4157	1	30.33	4	15	1	high	high1	1	10	1	2	11	12	13	14	5	list5	list5_1840_bone_high1	3400	11400	
11567	11566	mutiny	42361	126	74	116	70	2.4706	2.1038	0.88221	1.8751	Noun	126	1	3.3956	3	75	6	0	1	low	low3	4	40	1	2	41	42	43	44	5	list5	list5_11567_mutiny_low3	3200	11200	
7246	7245	gear	26883	816	559	779	553	16	2.9122	6.6643	2.7482	Noun	795	0.97546	4.2041	1	30	4	10	1	high	high1	1	10	1	2	11	12	13	14	5	list5	list5_7246_gear_high1	3250	11250	
3676	3675	component	13070	81	65	78	63	1.5882	1.9138	0.77492	1.8195	Noun	81	1	3.2056	3	98	9	0	1	low	low3	4	40	1	2	41	42	43	44	5	list5	list5_3676_component_low3	3300	11300	
5032	5031	discretion	18601	187	161	173	153	3.6667	2.2742	1.9194	2.2095	Noun	188	1	3.566	3	131.44	10	0	1	low	low3	4	40	1	2	41	42	43	44	5	list5	list5_5032_discretion_low3	3450	11450	
4306	4305	cuff	15644	291	237	197	164	5.7059	2.4654	2.8255	2.3766	Noun	290	1	3.7572	1	10.67	4	6	1	high	high1	1	10	1	2	11	12	13	14	5	list5	list5_4306_cuff_high1	3350	11350	
1342	1341	beak	5204	107	88	100	85	2.098	2.0334	1.0491	1.9494	Noun	108	1	3.3253	1	30.67	4	11	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_1342_beak_low1	3200	11200	
11394	11393	moth	41781	116	69	91	65	2.2745	2.0682	0.8226	1.8451	Noun	114	0.98276	3.36	1	17	4	5	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_11394_moth_low1	3400	11400	
16560	16559	spice	61349	270	161	181	100	5.2941	2.433	1.9194	2.2095	Noun	233	0.86296	3.7248	1	31.5	5	7	1	high	high1	1	10	1	2	11	12	13	14	5	list5	list5_16560_spice_high1	3300	11300	
13790	13789	promotion	50579	557	391	535	382	10.9216	2.7466	4.6614	2.5933	Noun	557	1	4.0385	3	112.25	9	0	1	high	high3	2	20	1	2	21	22	23	24	5	list5	list5_13790_promotion_high3	3350	11350	
748	747	article	3264	998	553	953	531	19.5686	2.9996	6.5928	2.7435	Noun	995	1	4.2914	3	40.83	7	0	1	high	high3	2	20	1	2	21	22	23	24	5	list5	list5_748_article_high3	3350	11350	
3386	3385	clot	12064	92	61	91	60	1.8039	1.9685	0.72723	1.7924	Noun	77	0.83696	3.2603	1	18	4	6	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_3386_clot_low1	3200	11200	
8975	8974	ink	33377	382	276	360	267	7.4902	2.5832	3.2904	2.4425	Noun	375	0.98425	3.875	1	1.5	3	2	1	high	high1	1	10	1	2	11	12	13	14	5	list5	list5_8975_ink_high1	3300	11300	
16099	16098	sketch	59475	252	159	242	154	4.9412	2.4031	1.8956	2.2041	Noun	200	0.79365	3.695	1	16.2	6	0	1	high	high1	1	10	1	2	11	12	13	14	5	list5	list5_16099_sketch_high1	3450	11450	
13719	13718	prize	50294	1142	735	977	634	22.3922	3.058	8.7625	2.8669	Noun	1116	0.97809	4.3499	1	29.25	5	3	1	high	high1	1	10	1	2	11	12	13	14	5	list5	list5_13719_prize_high1	3400	11400	
2137	2136	brink	7947	127	110	112	102	2.4902	2.1072	1.3114	2.0453	Noun	123	0.9685	3.399	1	52.25	5	7	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_2137_brink_low1	3350	11350	
15493	15492	scroll	57271	116	48	102	39	2.2745	2.0682	0.57225	1.6902	Noun	103	0.88793	3.36	1	26.8	6	1	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_15493_scroll_low1	3250	11250	
6574	6573	fisherman	24468	221	145	186	126	4.3333	2.3464	1.7287	2.1644	Noun	220	1	3.6382	3	51.63	9	1	1	low	low3	4	40	1	2	41	42	43	44	5	list5	list5_6574_fisherman_low3	3450	11450	
