numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	list|f	list_name|s	file_num|s	jittered_ISI|f	total_time|f	
9627	9626	lad	36112	736	339	675	316	14.4314	2.8675	4.0415	2.5315	Noun	726	1	4.1593	1	10	3	20	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_9627_lad_high1	3250	11250	
14641	14640	republic	54202	286	165	71	49	5.6078	2.4579	1.9671	2.2201	Noun	285	0.9965	3.7497	3	58.29	8	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_14641_republic_high3	3200	11200	
4726	4725	dent	17272	180	125	131	112	3.5294	2.2577	1.4902	2.1004	Noun	149	0.82778	3.5495	1	24	4	14	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_4726_dent_low1	3500	11500	
14154	14153	rack	51919	397	320	362	303	7.7843	2.5999	3.815	2.5065	Noun	330	0.83333	3.8917	1	32	4	15	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_14154_rack_high1	3500	11500	
13541	13540	poverty	49554	221	166	204	153	4.3333	2.3464	1.979	2.2227	Noun	221	1	3.6382	3	47	7	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_13541_poverty_low3	3300	11300	
12241	12240	ounce	45040	206	145	162	142	4.0392	2.316	1.7287	2.1644	Noun	206	1	3.6078	1	22.5	5	0	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_12241_ounce_low1	3450	11450	
6934	6933	frame	25763	719	527	691	513	14.098	2.8573	6.2828	2.7226	Noun	496	0.68985	4.1492	1	35.75	5	1	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_6934_frame_high1	3400	11400	
3405	3404	club	12116	5038	2156	3698	1745	98.7843	3.7023	25.7034	3.3339	Noun	4959	0.99379	4.9942	1	11.33	4	2	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_3405_club_high1	3450	11450	
7768	7767	guardian	28689	358	247	309	225	7.0196	2.5551	2.9447	2.3945	Noun	358	1	3.8469	3	40.14	8	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_7768_guardian_high3	3500	11500	
7189	7188	gardening	26688	123	93	108	86	2.4118	2.0934	1.1087	1.9731	Noun	123	1	3.3853	3	223.75	9	1	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_7189_gardening_low3	3400	11400	
19070	19069	warp	72037	280	68	204	61	5.4902	2.4487	0.81068	1.8388	Noun	163	0.59058	3.7405	1	32.33	4	10	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_19070_warp_high1	3450	11450	
13477	13476	position	49340	3676	2191	3613	2171	72.0784	3.5655	26.1206	3.3408	Noun	3602	0.9804	4.8573	3	92.29	8	1	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_13477_position_high3	3250	11250	
13916	13915	puff	51117	227	168	174	144	4.451	2.3579	2.0029	2.2279	Noun	187	0.82379	3.6498	1	11.33	4	6	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_13916_puff_low1	3350	11350	
19139	19138	wealth	72275	324	241	310	233	6.3529	2.5119	2.8732	2.3838	Noun	325	0.99388	3.8037	1	36.8	6	1	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_19139_wealth_high1	3300	11300	
15276	15275	satellite	56546	798	388	726	357	15.6471	2.9025	4.6257	2.5899	Noun	798	1	4.1944	3	82.75	9	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_15276_satellite_high3	3500	11500	
12149	12148	optimist	44707	78	73	77	72	1.5294	1.8976	0.87029	1.8692	Noun	78	1	3.1895	3	50.29	8	1	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_12149_optimist_low3	3500	11500	
16149	16148	slab	59634	94	66	72	63	1.8431	1.9777	0.78684	1.8261	Noun	94	1	3.2696	1	17	4	8	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_16149_slab_low1	3450	11450	
13528	13527	pouch	49516	87	57	87	57	1.7059	1.9445	0.67954	1.7634	Noun	85	0.97701	3.2363	1	41.25	5	5	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_13528_pouch_low1	3200	11200	
933	932	autograph	3966	416	273	406	271	8.1569	2.6201	3.2546	2.4378	Noun	371	0.89183	3.912	3	24.38	9	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_933_autograph_high3	3200	11200	
12923	12922	petition	47605	215	131	208	126	4.2157	2.3345	1.5618	2.1206	Noun	194	0.87783	3.6263	3	99.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_12923_petition_low3	3300	11300	
13282	13281	plug	48728	531	396	449	358	10.4118	2.7259	4.721	2.5988	Noun	290	0.54717	4.0177	1	11.67	4	3	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_13282_plug_high1	3350	11350	
15251	15250	sap	56458	178	132	171	128	3.4902	2.2529	1.5737	2.1239	Noun	162	0.90503	3.5447	1	9	3	19	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_15251_sap_low1	3450	11450	
2583	2582	candidate	9264	434	277	406	263	8.5098	2.6385	3.3023	2.444	Noun	434	1	3.9303	3	60.75	9	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_2583_candidate_high3	3250	11250	
16453	16452	soup	60945	1285	763	1189	722	25.1961	3.1092	9.0963	2.8831	Noun	1283	1	4.4011	1	16.33	4	4	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_16453_soup_high1	3500	11500	
11387	11386	mosquito	41766	93	75	72	61	1.8235	1.9731	0.89413	1.8808	Noun	93	1	3.265	3	36	8	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_11387_mosquito_low3	3400	11400	
17297	17296	suspension	64151	222	152	212	148	4.3529	2.3483	1.8121	2.1847	Noun	222	1	3.6401	3	91.22	10	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_17297_suspension_low3	3350	11350	
11628	11627	narrator	42594	529	164	113	70	10.3725	2.7243	1.9552	2.2175	Noun	520	0.99426	4.0161	3	61.29	8	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_11628_narrator_high3	3350	11350	
5520	5519	dynamite	20406	515	279	420	250	10.098	2.7126	3.3262	2.4472	Noun	471	0.91634	4.0045	3	47.86	8	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_5520_dynamite_high3	3350	11350	
15157	15156	sage	56148	89	63	57	49	1.7451	1.9542	0.75107	1.8062	Noun	77	0.875	3.2461	1	17	4	12	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_15157_sage_low1	3450	11450	
18167	18166	translator	67375	115	77	106	71	2.2549	2.0645	0.91798	1.8921	Noun	114	1	3.3563	3	49.78	10	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_18167_translator_low3	3300	11300	
4480	4479	dane	16172	158	48	0	0	3.098	2.2014	0.57225	1.6902	Noun	158	1	3.4932	1	33.33	4	18	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_4480_dane_low1	3300	11300	
3796	3795	consumer	13781	106	80	89	72	2.0784	2.0294	0.95374	1.9085	Noun	106	1	3.3212	3	86.29	8	2	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_3796_consumer_low3	3250	11250	
6504	6503	finale	24288	125	87	115	78	2.451	2.1004	1.0372	1.9445	Noun	124	1	3.3922	3	73.2	6	1	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_6504_finale_low3	3450	11450	
18556	18555	universe	69592	1289	703	1184	682	25.2745	3.1106	8.381	2.8476	Noun	1269	0.98448	4.4024	3	48.43	8	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_18556_universe_high3	3350	11350	
15333	15332	scalp	56749	188	141	177	135	3.6863	2.2765	1.681	2.1523	Noun	158	0.84492	3.5683	1	18.5	5	3	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_15333_scalp_low1	3200	11200	
17517	17516	tar	65016	160	100	132	87	3.1373	2.2068	1.1922	2.0043	Noun	134	0.8535	3.4987	1	8.5	3	16	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_17517_tar_low1	3300	11300	
1201	1200	barbershop	4802	108	58	89	48	2.1176	2.0374	0.69146	1.7709	Noun	104	0.96296	3.3293	3	31.78	10	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_1201_barbershop_low3	3500	11500	
15130	15129	sack	56053	659	504	586	488	12.9216	2.8195	6.0086	2.7033	Noun	551	0.83739	4.1114	1	30	4	14	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_15130_sack_high1	3250	11250	
6613	6612	flame	24610	461	323	413	301	9.0392	2.6646	3.8507	2.5105	Noun	440	0.95652	3.9565	1	36.25	5	4	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_6613_flame_high1	3400	11400	
3654	3653	company	12944	7507	3283	6473	3073	147.1961	3.8755	39.1392	3.5164	Noun	7493	0.99987	5.1674	3	61	7	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_3654_company_high3	3250	11250	
