numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	list|f	list_name|s	file_num|s	jittered_ISI|f	total_time|f	
10263	10262	loop	37904	345	255	321	240	6.7647	2.5391	3.0401	2.4082	Noun	312	0.90435	3.8309	1	32.67	4	7	1	high	high1	1	10	1	2	11	12	13	14	5	list5	list5_10263_loop_high1	3350	11350	
2354	2353	burrito	8623	84	50	75	49	1.6471	1.9294	0.59609	1.7076	Noun	80	0.94118	3.2213	3	65.5	7	0	1	low	low3	4	40	1	2	41	42	43	44	5	list5	list5_2354_burrito_low3	3450	11450	
10058	10057	limousine	37335	144	100	138	94	2.8235	2.1614	1.1922	2.0043	Noun	144	1	3.4532	3	126.13	9	0	1	low	low3	4	40	1	2	41	42	43	44	5	list5	list5_10058_limousine_low3	3300	11300	
11973	11972	oath	44041	504	308	485	297	9.8824	2.7033	3.6719	2.49	Noun	504	1	3.9951	1	14	4	6	1	high	high1	1	10	1	2	11	12	13	14	5	list5	list5_11973_oath_high1	3300	11300	
17970	17969	toll	66697	171	151	155	139	3.3529	2.2355	1.8002	2.1818	Noun	144	0.84211	3.5274	1	37	4	12	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_17970_toll_low1	3450	11450	
7522	7521	goon	27877	116	64	67	55	2.2745	2.0682	0.76299	1.8129	Noun	99	0.86087	3.36	1	26	4	7	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_7522_goon_low1	3350	11350	
18324	18323	truce	67941	220	150	176	130	4.3137	2.3444	1.7883	2.179	Noun	221	1	3.6362	1	29.25	5	3	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_18324_truce_low1	3200	11200	
2744	2743	carrier	9780	326	160	282	151	6.3922	2.5145	1.9075	2.2068	Noun	326	1	3.8064	3	151.5	7	4	1	high	high3	2	20	1	2	21	22	23	24	5	list5	list5_2744_carrier_high3	3250	11250	
10473	10472	majesty	38661	1863	310	236	87	36.5294	3.2704	3.6958	2.4928	Noun	1861	1	4.5623	3	33.5	7	0	1	high	high3	2	20	1	2	21	22	23	24	5	list5	list5_10473_majesty_high3	3500	11500	
17722	17721	text	65747	267	199	251	186	5.2353	2.4281	2.3724	2.301	Noun	267	1	3.72	1	7.67	4	4	1	high	high1	1	10	1	2	11	12	13	14	5	list5	list5_17722_text_high1	3200	11200	
7257	7256	gel	26916	83	67	80	65	1.6275	1.9243	0.79876	1.8325	Noun	77	0.92771	3.2161	1	3.5	3	6	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_7257_gel_low1	3200	11200	
14798	14797	rhyme	54988	225	160	225	160	4.4118	2.3541	1.9075	2.2068	Noun	141	0.62946	3.6459	1	5.25	5	1	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_14798_rhyme_low1	3400	11400	
9855	9854	leech	36769	89	50	56	40	1.7451	1.9542	0.59609	1.7076	Noun	57	0.64045	3.2461	1	35.75	5	2	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_9855_leech_low1	3300	11300	
139	138	agenda	1157	373	272	360	267	7.3137	2.5729	3.2427	2.4362	Noun	372	0.99732	3.8647	3	14.2	6	0	1	high	high3	2	20	1	2	21	22	23	24	5	list5	list5_139_agenda_high3	3450	11450	
16820	16819	steam	62258	686	408	606	393	13.451	2.837	4.8641	2.6117	Noun	665	0.9708	4.1288	1	35.75	5	3	1	high	high1	1	10	1	2	11	12	13	14	5	list5	list5_16820_steam_high1	3250	11250	
5833	5832	enterprise	21782	413	164	139	124	8.098	2.617	1.9552	2.2175	Noun	411	0.99757	3.9088	3	63	10	0	1	high	high3	2	20	1	2	21	22	23	24	5	list5	list5_5833_enterprise_high3	3300	11300	
