numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	list|f	list_name|s	file_num|s	jittered_ISI|f	total_time|f	
2979	2978	challenger	10520	77	50	54	41	1.5098	1.8921	0.59609	1.7076	Noun	77	1	3.1839	3	42.44	10	2	1	low	low3	4	40	1	2	41	42	43	44	5	list5	list5_2979_challenger_low3	3500	11500	
18725	18724	vein	70955	183	138	180	136	3.5882	2.2648	1.6452	2.143	Noun	184	1	3.5567	1	13	4	3	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_18725_vein_low1	3400	11400	
3104	3103	chess	10958	380	189	332	176	7.451	2.5809	2.2532	2.2788	Noun	370	0.97625	3.8728	1	28.5	5	4	1	high	high1	1	10	1	2	11	12	13	14	5	list5	list5_3104_chess_high1	3300	11300	
7716	7715	groove	28515	212	139	188	126	4.1569	2.3284	1.6571	2.1461	Noun	212	1	3.6202	1	41.6	6	1	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_7716_groove_low1	3500	11500	
2845	2844	cathedral	10070	190	99	118	72	3.7255	2.281	1.1803	2	Noun	190	1	3.5729	3	37.5	9	0	1	low	low3	4	40	1	2	41	42	43	44	5	list5	list5_2845_cathedral_low3	3200	11200	
11471	11470	mud	42007	756	506	674	471	14.8235	2.8791	6.0324	2.705	Noun	755	1	4.1709	1	3.5	3	8	1	high	high1	1	10	1	2	11	12	13	14	5	list5	list5_11471_mud_high1	3200	11200	
5591	5590	ecstasy	20638	162	120	115	90	3.1765	2.2122	1.4306	2.0828	Noun	162	1	3.504	3	33.67	7	0	1	low	low3	4	40	1	2	41	42	43	44	5	list5	list5_5591_ecstasy_low3	3300	11300	
1286	1285	batch	5065	212	188	208	186	4.1569	2.3284	2.2413	2.2765	Noun	210	0.99057	3.6202	1	45	5	9	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_1286_batch_low1	3200	11200	
4260	4259	crunch	15497	179	125	105	87	3.5098	2.2553	1.4902	2.1004	Noun	108	0.60674	3.5471	1	39.8	6	1	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_4260_crunch_low1	3350	11350	
17935	17934	toad	66587	290	130	176	112	5.6863	2.4639	1.5498	2.1173	Noun	182	0.62759	3.7557	1	22.67	4	5	1	high	high1	1	10	1	2	11	12	13	14	5	list5	list5_17935_toad_high1	3450	11450	
7301	7300	gentleman	27027	2135	1254	2030	1212	41.8627	3.3296	14.9499	3.0986	Noun	2126	1	4.6214	3	28.38	9	1	1	high	high3	2	20	1	2	21	22	23	24	5	list5	list5_7301_gentleman_high3	3400	11400	
7048	7047	fugitive	26219	264	195	249	185	5.1765	2.4232	2.3247	2.2923	Noun	262	1	3.7151	3	64.71	8	0	1	high	high3	2	20	1	2	21	22	23	24	5	list5	list5_7048_fugitive_high3	3500	11500	
6879	6878	formation	25531	203	144	192	138	3.9804	2.3096	1.7167	2.1614	Noun	204	1	3.6015	3	124.5	9	0	1	low	low3	4	40	1	2	41	42	43	44	5	list5	list5_6879_formation_low3	3350	11350	
9237	9236	jazz	34700	608	305	406	252	11.9216	2.7846	3.6361	2.4857	Noun	593	0.97694	4.0765	1	6.67	4	0	1	high	high1	1	10	1	2	11	12	13	14	5	list5	list5_9237_jazz_high1	3350	11350	
6049	6048	excitement	22674	628	523	602	508	12.3137	2.7987	6.2351	2.7193	Noun	622	0.99361	4.0905	3	56.67	10	0	1	high	high3	2	20	1	2	21	22	23	24	5	list5	list5_6049_excitement_high3	3350	11350	
2643	2642	capital	9421	648	491	574	443	12.7059	2.8122	5.8536	2.692	Noun	637	0.98151	4.1041	3	51	7	0	1	high	high3	2	20	1	2	21	22	23	24	5	list5	list5_2643_capital_high3	3350	11350	
10308	10307	loyalty	38101	595	437	543	408	11.6667	2.7752	5.2098	2.6415	Noun	595	1	4.0671	3	27.67	7	2	1	high	high3	2	20	1	2	21	22	23	24	5	list5	list5_10308_loyalty_high3	3200	11200	
97	96	adoption	833	239	140	227	135	4.6863	2.3802	1.6691	2.1492	Noun	239	1	3.672	3	78.57	8	0	1	high	high3	2	20	1	2	21	22	23	24	5	list5	list5_97_adoption_high3	3350	11350	
808	807	assignment	3489	912	606	904	603	17.8824	2.9605	7.2246	2.7832	Noun	912	1	4.2523	3	41.78	10	0	1	high	high3	2	20	1	2	21	22	23	24	5	list5	list5_808_assignment_high3	3300	11300	
10919	10918	meteor	40250	180	68	163	62	3.5294	2.2577	0.81068	1.8388	Noun	179	0.99444	3.5495	3	34.2	6	0	1	low	low3	4	40	1	2	41	42	43	44	5	list5	list5_10919_meteor_low3	3500	11500	
2817	2816	catalog	9978	149	116	143	111	2.9216	2.1761	1.3829	2.0682	Noun	149	1	3.4679	3	43.17	7	0	1	low	low3	4	40	1	2	41	42	43	44	5	list5	list5_2817_catalog_low3	3350	11350	
4499	4498	dash	16266	308	220	250	201	6.0392	2.49	2.6228	2.3444	Noun	206	0.66883	3.7818	1	27	4	10	1	high	high1	1	10	1	2	11	12	13	14	5	list5	list5_4499_dash_high1	3500	11500	
13196	13195	plant	48489	1408	831	1338	795	27.6078	3.1489	9.907	2.9201	Noun	1036	0.73527	4.4407	1	43.5	5	5	1	high	high1	1	10	1	2	11	12	13	14	5	list5	list5_13196_plant_high1	3300	11300	
15941	15940	shrine	58867	151	93	121	88	2.9608	2.1818	1.1087	1.9731	Noun	151	1	3.4737	1	90	6	1	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_15941_shrine_low1	3200	11200	
8475	8474	hoof	30994	88	60	80	56	1.7255	1.9494	0.71531	1.7853	Noun	62	0.70455	3.2412	1	27.67	4	7	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_8475_hoof_low1	3300	11300	
3814	3813	continent	13872	187	135	168	121	3.6667	2.2742	1.6094	2.1335	Noun	185	1	3.566	3	115.5	9	0	1	low	low3	4	40	1	2	41	42	43	44	5	list5	list5_3814_continent_low3	3500	11500	
13817	13816	proportion	50676	139	127	138	127	2.7255	2.1461	1.5141	2.1072	Noun	133	0.96377	3.438	3	134.67	10	0	1	low	low3	4	40	1	2	41	42	43	44	5	list5	list5_13817_proportion_low3	3200	11200	
11708	11707	nerd	42966	168	99	144	92	3.2941	2.2279	1.1803	2	Noun	166	0.99401	3.5197	1	15.67	4	2	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_11708_nerd_low1	3350	11350	
9619	9618	lack	36082	905	761	858	730	17.7451	2.9571	9.0725	2.882	Noun	702	0.77655	4.249	1	33.33	4	16	1	high	high1	1	10	1	2	11	12	13	14	5	list5	list5_9619_lack_high1	3250	11250	
2096	2095	brew	7831	128	91	119	85	2.5098	2.1106	1.0849	1.9638	Noun	83	0.64844	3.4024	1	13	4	6	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_2096_brew_low1	3500	11500	
12683	12682	patio	46685	133	108	125	103	2.6078	2.1271	1.2876	2.0374	Noun	132	0.99248	3.4189	3	30	5	1	1	low	low3	4	40	1	2	41	42	43	44	5	list5	list5_12683_patio_low3	3300	11300	
12118	12117	opening	44619	1960	1360	1839	1297	38.4314	3.2925	16.2136	3.1339	Noun	1017	0.51914	4.5843	3	268.83	7	0	1	high	high3	2	20	1	2	21	22	23	24	5	list5	list5_12118_opening_high3	3200	11200	
11015	11014	militia	40569	115	47	101	44	2.2549	2.0645	0.56032	1.6812	Noun	115	1	3.3563	3	35.17	7	0	1	low	low3	4	40	1	2	41	42	43	44	5	list5	list5_11015_militia_low3	3400	11400	
18988	18987	wage	71782	159	142	158	141	3.1176	2.2041	1.6929	2.1553	Noun	126	0.79245	3.496	1	20.67	4	11	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_18988_wage_low1	3300	11300	
