numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	list|f	list_name|s	file_num|s	jittered_ISI|f	total_time|f	
12533	12532	paradise	46227	676	420	460	339	13.2549	2.8306	5.0072	2.6243	Noun	653	0.98939	4.1224	3	80.14	8	0	1	high	high3	2	20	1	2	21	22	23	24	1	list1	list1_12533_paradise_high3	3400	11400	
17260	17259	surf	64024	324	158	251	133	6.3529	2.5119	1.8836	2.2014	Noun	209	0.64706	3.8037	1	15	4	3	1	high	high1	1	10	1	2	11	12	13	14	1	list1	list1_17260_surf_high1	3400	11400	
9321	9320	journalist	35038	311	185	287	176	6.098	2.4942	2.2055	2.2695	Noun	310	0.99678	3.786	3	41	10	1	1	high	high3	2	20	1	2	21	22	23	24	1	list1	list1_9321_journalist_high3	3400	11400	
12629	12628	passenger	46557	549	286	443	267	10.7647	2.7404	3.4096	2.4579	Noun	548	1	4.0322	3	59	9	0	1	high	high3	2	20	1	2	21	22	23	24	1	list1	list1_12629_passenger_high3	3400	11400	
7557	7556	gown	27995	334	263	324	258	6.549	2.525	3.1354	2.4216	Noun	334	1	3.8169	1	14.33	4	4	1	high	high1	1	10	1	2	11	12	13	14	1	list1	list1_7557_gown_high1	3250	11250	
6095	6094	expansion	22879	88	73	82	69	1.7255	1.9494	0.87029	1.8692	Noun	88	1	3.2412	3	78.5	9	0	1	low	low3	4	40	1	2	41	42	43	44	1	list1	list1_6095_expansion_low3	3350	11350	
7325	7324	getaway	27156	196	152	182	146	3.8431	2.2945	1.8121	2.1847	Noun	196	1	3.5863	3	27.83	7	0	1	low	low3	4	40	1	2	41	42	43	44	1	list1	list1_7325_getaway_low3	3350	11350	
7210	7209	gasoline	26764	333	218	312	202	6.5294	2.5237	2.599	2.3404	Noun	333	1	3.8156	3	178.86	8	0	1	high	high3	2	20	1	2	21	22	23	24	1	list1	list1_7210_gasoline_high3	3350	11350	
9118	9117	inventor	34156	117	83	114	82	2.2941	2.0719	0.98951	1.9243	Noun	117	1	3.3637	3	61.57	8	1	1	low	low3	4	40	1	2	41	42	43	44	1	list1	list1_9118_inventor_low3	3500	11500	
13270	13269	plot	48698	591	410	557	393	11.5882	2.7723	4.8879	2.6138	Noun	475	0.80372	4.0642	1	17.67	4	6	1	high	high1	1	10	1	2	11	12	13	14	1	list1	list1_13270_plot_high1	3400	11400	
