numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	list|f	list_name|s	file_num|s	jittered_ISI|f	total_time|f	
7089	7088	fuse	26392	248	182	241	177	4.8627	2.3962	2.1698	2.2625	Noun	228	0.91566	3.688	1	18.67	4	4	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_7089_fuse_high1	3250	11250	
4060	4059	cowardice	14795	91	60	81	55	1.7843	1.9638	0.71531	1.7853	Noun	91	1	3.2556	3	59.63	9	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_4060_cowardice_low3	3200	11200	
8344	8343	hint	30543	469	400	456	396	9.1961	2.6721	4.7687	2.6031	Noun	451	0.96368	3.9639	1	30.33	4	8	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_8344_hint_high1	3450	11450	
3795	3794	consultant	13767	187	142	179	137	3.6667	2.2742	1.6929	2.1553	Noun	187	1	3.566	3	71.67	10	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_3795_consultant_low3	3350	11350	
12133	12132	opinion	44656	2142	1430	2134	1427	42	3.331	17.0482	3.1556	Noun	2144	1	4.6229	3	53	7	0	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_12133_opinion_high3	3200	11200	
8913	8912	infection	33109	446	296	433	294	8.7451	2.6503	3.5289	2.4728	Noun	445	1	3.9421	3	121.75	9	1	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_8913_infection_high3	3500	11500	
4204	4203	crocodile	15300	115	70	100	55	2.2549	2.0645	0.83453	1.8513	Noun	113	0.98261	3.3563	3	46.75	9	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_4204_crocodile_low3	3400	11400	
3502	3501	coin	12451	497	287	475	274	9.7451	2.6972	3.4216	2.4594	Noun	472	0.9497	3.9891	1	23	4	5	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_3502_coin_high1	3400	11400	
10520	10519	manager	38831	2038	1055	1814	1005	39.9608	3.3094	12.5775	3.0237	Noun	2012	0.99211	4.6013	3	107.83	7	2	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_10520_manager_high3	3450	11450	
677	676	arena	3024	185	116	154	95	3.6275	2.2695	1.3829	2.0682	Noun	156	0.84324	3.5613	3	21.5	5	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_677_arena_low3	3300	11300	
2283	2282	bulletin	8383	183	148	163	137	3.5882	2.2648	1.7644	2.1732	Noun	183	1	3.5567	3	40.71	8	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_2283_bulletin_low3	3500	11500	
15739	15738	shade	58176	304	252	283	244	5.9608	2.4843	3.0043	2.4031	Noun	295	0.97039	3.7761	1	35.25	5	8	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_15739_shade_high1	3450	11450	
18723	18722	veil	70950	151	108	146	104	2.9608	2.1818	1.2876	2.0374	Noun	144	0.95364	3.4737	1	11.67	4	2	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_18723_veil_low1	3250	11250	
2704	2703	caretaker	9637	125	65	86	59	2.451	2.1004	0.77492	1.8195	Noun	127	1	3.3922	3	60.25	9	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_2704_caretaker_low3	3500	11500	
12885	12884	permission	47395	1587	1063	1382	983	31.1176	3.2009	12.6729	3.0269	Noun	1587	1	4.4927	3	92.89	10	0	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_12885_permission_high3	3350	11350	
11953	11952	nut	43969	797	551	744	536	15.6275	2.902	6.5689	2.7419	Noun	762	0.95609	4.1938	1	6.5	3	14	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_11953_nut_high1	3400	11400	
16070	16069	site	59378	980	601	965	595	19.2157	2.9917	7.165	2.7796	Noun	972	0.99285	4.2835	1	21	4	10	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_16070_site_high1	3450	11450	
19463	19462	wound	73604	1353	937	1316	926	26.5294	3.1316	11.1707	2.9722	Noun	866	0.64101	4.4235	1	33.5	5	8	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_19463_wound_high1	3200	11200	
2751	2750	cart	9805	461	325	449	321	9.0392	2.6646	3.8746	2.5132	Noun	427	0.93435	3.9565	1	34	4	14	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_2751_cart_high1	3350	11350	
16981	16980	streak	62865	295	213	253	202	5.7843	2.4713	2.5393	2.3304	Noun	275	0.94502	3.7631	1	45.4	6	1	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_16981_streak_high1	3500	11500	
13880	13879	prune	50923	75	62	62	52	1.4706	1.8808	0.73915	1.7993	Noun	41	0.54667	3.1726	1	30.5	5	2	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_13880_prune_low1	3300	11300	
7084	7083	furniture	26367	769	538	729	523	15.0784	2.8865	6.4139	2.7316	Noun	767	1	4.1783	3	35.13	9	0	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_7084_furniture_high3	3300	11300	
8897	8896	industry	33013	596	385	586	382	11.6863	2.776	4.5899	2.5866	Noun	596	1	4.0678	3	50.14	8	0	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_8897_industry_high3	3500	11500	
10414	10413	mag	38506	78	58	45	37	1.5294	1.8976	0.69146	1.7709	Noun	76	0.97436	3.1895	1	11	3	22	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_10414_mag_low1	3200	11200	
3214	3213	chump	11450	209	150	201	147	4.098	2.3222	1.7883	2.179	Noun	154	0.74038	3.6141	1	23.25	5	5	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_3214_chump_low1	3200	11200	
