numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	list|f	list_name|s	file_num|s	jittered_ISI|f	total_time|f	
18396	18395	turbulence	68196	99	71	88	65	1.9412	2	0.84645	1.8573	Noun	99	1	3.2918	3	38.67	10	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_18396_turbulence_low3	3400	11400	
4936	4935	dignity	18174	551	418	524	412	10.8039	2.7419	4.9833	2.6222	Noun	549	1	4.0338	3	56.17	7	1	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_4936_dignity_high3	3500	11500	
14392	14391	recipe	52796	388	274	379	270	7.6078	2.5899	3.2666	2.4393	Noun	389	1	3.8818	3	38.6	6	1	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_14392_recipe_high3	3350	11350	
9292	9291	jive	34919	86	64	77	58	1.6863	1.9395	0.76299	1.8129	Noun	59	0.68605	3.2314	1	10	4	5	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_9292_jive_low1	3300	11300	
12042	12041	offender	44343	140	101	134	97	2.7451	2.1492	1.2041	2.0086	Noun	135	1	3.4411	3	66.71	8	1	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_12042_offender_low3	3300	11300	
12483	12482	pang	46097	81	31	15	13	1.5882	1.9138	0.36958	1.5051	Noun	57	0.7037	3.2056	1	35.67	4	13	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_12483_pang_low1	3500	11500	
8851	8850	incision	32688	121	95	119	94	2.3725	2.0864	1.1326	1.9823	Noun	119	1	3.3782	3	75.14	8	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_8851_incision_low3	3350	11350	
18134	18133	tragedy	67194	723	566	672	537	14.1765	2.8597	6.7477	2.7536	Noun	723	0.99862	4.1516	3	47.67	7	0	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_18134_tragedy_high3	3200	11200	
5776	5775	encryption	21456	83	55	80	53	1.6275	1.9243	0.6557	1.7482	Noun	83	1	3.2161	3	107.22	10	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_5776_encryption_low3	3350	11350	
6550	6549	fireplace	24407	259	189	253	186	5.0784	2.415	2.2532	2.2788	Noun	258	1	3.7068	3	36.63	9	0	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_6550_fireplace_high3	3450	11450	
8183	8182	heck	29972	925	607	742	538	18.1373	2.9666	7.2365	2.7839	Noun	903	0.97622	4.2584	1	25	4	7	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_8183_heck_high1	3400	11400	
1225	1224	baroness	4904	134	30	41	14	2.6275	2.1303	0.35765	1.4914	Noun	127	0.96212	3.4222	3	104	8	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_1225_baroness_low3	3300	11300	
19505	19504	yacht	73794	419	197	388	176	8.2157	2.6232	2.3486	2.2967	Noun	418	1	3.9151	1	12	5	0	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_19505_yacht_high1	3300	11300	
686	685	argument	3064	867	702	857	698	17	2.9385	8.3691	2.847	Noun	867	1	4.2304	3	40	8	0	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_686_argument_high3	3250	11250	
9738	9737	latch	36436	98	73	80	63	1.9216	1.9956	0.87029	1.8692	Noun	56	0.56566	3.2875	1	42.25	5	7	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_9738_latch_low1	3200	11200	
4172	4171	crib	15174	316	212	305	211	6.1961	2.5011	2.5274	2.3284	Noun	296	0.94268	3.7929	1	9.33	4	1	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_4172_crib_high1	3350	11350	
4739	4738	departure	17314	275	219	259	210	5.3922	2.4409	2.6109	2.3424	Noun	274	0.99636	3.7327	3	50.63	9	0	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_4739_departure_high3	3400	11400	
3786	3785	constable	13703	144	67	73	46	2.8235	2.1614	0.79876	1.8325	Noun	114	0.78621	3.4532	3	87.75	9	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_3786_constable_low3	3300	11300	
17535	17534	task	65080	649	488	613	467	12.7255	2.8129	5.8178	2.6893	Noun	645	1	4.1047	1	23	4	7	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_17535_task_high1	3400	11400	
18379	18378	tune	68147	796	552	728	514	15.6078	2.9015	6.5808	2.7427	Noun	603	0.75754	4.1933	1	24	4	5	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_18379_tune_high1	3500	11500	
17018	17017	stripe	62990	74	53	65	49	1.451	1.8751	0.63186	1.7324	Noun	68	0.91892	3.1669	1	47.2	6	5	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_17018_stripe_low1	3350	11350	
14294	14293	rate	52324	1271	943	1250	934	24.9216	3.1045	11.2423	2.975	Noun	1198	0.94704	4.3963	1	26.67	4	16	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_14294_rate_high1	3400	11400	
17869	17868	tights	66363	135	78	129	76	2.6471	2.1335	0.9299	1.8976	Noun	135	1	3.4254	1	48.6	6	6	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_17869_tights_low1	3250	11250	
8209	8208	heist	30048	160	100	142	92	3.1373	2.2068	1.1922	2.0043	Noun	154	0.96855	3.4987	1	24.25	5	1	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_8209_heist_low1	3200	11200	
9815	9814	leadership	36647	249	197	232	187	4.8824	2.3979	2.3486	2.2967	Noun	249	1	3.6898	3	32.33	10	1	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_9815_leadership_high3	3450	11450	
5954	5953	estimate	22303	243	201	233	192	4.7647	2.3874	2.3963	2.3054	Noun	150	0.62241	3.6792	3	44.57	8	0	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_5954_estimate_high3	3200	11200	
19286	19285	wig	72962	426	246	412	241	8.3529	2.6304	2.9328	2.3927	Noun	413	0.96948	3.9223	1	5.5	3	11	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_19286_wig_high1	3500	11500	
6732	6731	fluff	25025	72	54	63	49	1.4118	1.8633	0.64378	1.7404	Noun	51	0.70833	3.1552	1	24.75	5	1	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_6732_fluff_low1	3400	11400	
