numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	list|f	list_name|s	file_num|s	jittered_ISI|f	total_time|f	
12852	12851	percentage	47208	192	164	186	159	3.7647	2.2856	1.9552	2.2175	Noun	192	1	3.5774	3	41.22	10	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_12852_percentage_low3	3350	11350	
11105	11104	miracle	40822	1359	871	1258	827	26.6471	3.1335	10.3839	2.9405	Noun	1354	0.99779	4.4254	3	48	7	0	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_11105_miracle_high3	3400	11400	
18007	18006	tooth	66814	692	401	621	380	13.5686	2.8407	4.7806	2.6042	Noun	691	1	4.1326	1	37	5	1	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_18007_tooth_high1	3450	11450	
13284	13283	plum	48734	174	112	125	92	3.4118	2.243	1.3352	2.0531	Noun	162	0.93103	3.5349	1	12.33	4	5	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_13284_plum_low1	3500	11500	
5805	5804	engineer	21603	596	326	485	303	11.6863	2.776	3.8865	2.5145	Noun	562	0.95254	4.0678	3	66.14	8	0	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_5805_engineer_high3	3450	11450	
10654	10653	mart	39266	97	58	21	19	1.902	1.9912	0.69146	1.7709	Noun	49	0.51579	3.2831	1	36.33	4	13	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_10654_mart_low1	3300	11300	
12609	12608	particle	46498	91	55	84	52	1.7843	1.9638	0.6557	1.7482	Noun	91	1	3.2556	3	71.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_12609_particle_low3	3450	11450	
15260	15259	sarcasm	56488	146	129	126	114	2.8627	2.1673	1.5379	2.1139	Noun	146	1	3.4592	3	49.33	7	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_15260_sarcasm_low3	3400	11400	
4759	4758	depression	17407	406	304	308	244	7.9608	2.6096	3.6242	2.4843	Noun	404	0.99753	3.9014	3	106.78	10	1	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_4759_depression_high3	3350	11350	
15136	15135	sacrifice	56070	913	647	857	628	17.902	2.9609	7.7134	2.8116	Noun	511	0.56031	4.2528	3	45.38	9	0	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_15136_sacrifice_high3	3200	11200	
2321	2320	bunk	8497	320	235	302	222	6.2745	2.5065	2.8016	2.3729	Noun	268	0.8375	3.7983	1	25.33	4	10	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_2321_bunk_high1	3500	11500	
6867	6866	forgery	25482	100	67	90	61	1.9608	2.0043	0.79876	1.8325	Noun	100	1	3.2962	3	105.33	7	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_6867_forgery_low3	3200	11200	
16257	16256	smear	60085	111	90	104	84	2.1765	2.0492	1.073	1.959	Noun	69	0.62162	3.3411	1	22	5	3	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_16257_smear_low1	3400	11400	
294	293	alliance	1630	465	190	174	115	9.1176	2.6684	2.2651	2.281	Noun	471	1	3.9602	3	42.14	8	0	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_294_alliance_high3	3300	11300	
4109	4108	crate	14988	209	126	204	124	4.098	2.3222	1.5021	2.1038	Noun	197	0.94258	3.6141	1	50	5	6	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_4109_crate_low1	3400	11400	
19380	19379	woe	73330	119	86	76	56	2.3333	2.0792	1.0253	1.9395	Noun	117	1	3.371	1	6	3	11	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_19380_woe_low1	3350	11350	
10239	10238	loneliness	37824	255	207	225	184	5	2.4082	2.4678	2.3181	Noun	255	1	3.7001	3	66	10	1	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_10239_loneliness_high3	3400	11400	
7185	7184	gardener	26684	214	141	208	135	4.1961	2.3324	1.681	2.1523	Noun	214	1	3.6243	3	91.14	8	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_7185_gardener_low3	3500	11500	
16316	16315	snob	60367	111	86	103	82	2.1765	2.0492	1.0253	1.9395	Noun	94	0.86239	3.3411	1	6	4	5	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_16316_snob_low1	3200	11200	
12458	12457	palm	46011	675	435	344	274	13.2353	2.8299	5.186	2.6395	Noun	675	1	4.1218	1	24.67	4	5	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_12458_palm_high1	3500	11500	
9003	9002	inquiry	33460	178	134	177	133	3.4902	2.2529	1.5975	2.1303	Noun	178	1	3.5447	3	37.17	7	1	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_9003_inquiry_low3	3300	11300	
1092	1091	bale	4528	104	23	71	18	2.0392	2.0212	0.2742	1.3802	Noun	87	0.83654	3.313	1	33	4	21	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_1092_bale_low1	3400	11400	
404	403	amulet	2024	118	37	117	36	2.3137	2.0755	0.44111	1.5798	Noun	116	1	3.3674	3	55.2	6	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_404_amulet_low3	3250	11250	
9830	9829	leap	36682	340	265	315	251	6.6667	2.5328	3.1593	2.4249	Noun	194	0.57396	3.8246	1	31	4	7	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_9830_leap_high1	3300	11300	
12504	12503	pantyhose	46147	87	61	77	55	1.7059	1.9445	0.72723	1.7924	Noun	68	0.78161	3.2363	3	33.25	9	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_12504_pantyhose_low3	3500	11500	
17288	17287	survival	64121	515	421	463	388	10.098	2.7126	5.0191	2.6253	Noun	515	1	4.0045	3	46.14	8	0	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_17288_survival_high3	3350	11350	
8096	8095	hay	29739	325	200	252	184	6.3725	2.5132	2.3844	2.3032	Noun	252	0.77778	3.8051	1	10.5	3	20	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_8096_hay_high1	3200	11200	
3367	3366	cloak	12000	153	92	147	90	3	2.1875	1.0968	1.9685	Noun	151	0.98693	3.4794	1	29.5	5	2	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_3367_cloak_low1	3500	11500	
