numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	list|f	list_name|s	file_num|s	jittered_ISI|f	total_time|f	
13173	13172	plague	48436	424	254	383	234	8.3137	2.6284	3.0281	2.4065	Noun	391	0.92	3.9202	1	30.8	6	1	1	high	high1	1	10	1	2	11	12	13	14	4	list4	list4_13173_plague_high1	3500	11500	
13204	13203	plaque	48502	106	65	102	63	2.0784	2.0294	0.77492	1.8195	Noun	106	1	3.3212	1	29.2	6	1	1	low	low1	3	30	1	2	31	32	33	34	4	list4	list4_13204_plaque_low1	3500	11500	
3562	3561	colony	12631	302	128	259	115	5.9216	2.4814	1.526	2.1106	Noun	302	1	3.7733	3	47.4	6	0	1	high	high3	2	20	1	2	21	22	23	24	4	list4	list4_3562_colony_high3	3250	11250	
3095	3094	chemistry	10918	442	299	400	282	8.6667	2.6464	3.5646	2.4771	Noun	441	1	3.9382	3	37.25	9	0	1	high	high3	2	20	1	2	21	22	23	24	4	list4	list4_3095_chemistry_high3	3350	11350	
4691	4690	delusion	17086	138	101	133	98	2.7059	2.143	1.2041	2.0086	Noun	137	1	3.4348	3	72.43	8	0	1	low	low3	4	40	1	2	41	42	43	44	4	list4	list4_4691_delusion_low3	3250	11250	
13839	13838	protector	50788	149	99	115	88	2.9216	2.1761	1.1803	2	Noun	145	0.97973	3.4679	3	60.75	9	1	1	low	low3	4	40	1	2	41	42	43	44	4	list4	list4_13839_protector_low3	3350	11350	
1402	1401	beep	5405	332	209	252	178	6.5098	2.5224	2.4917	2.3222	Noun	198	0.60366	3.8143	1	27.33	4	11	1	high	high1	1	10	1	2	11	12	13	14	4	list4	list4_1402_beep_high1	3200	11200	
17847	17846	tick	66279	370	204	286	184	7.2549	2.5694	2.432	2.3118	Noun	214	0.57838	3.8612	1	27.67	4	13	1	high	high1	1	10	1	2	11	12	13	14	4	list4	list4_17847_tick_high1	3450	11450	
10960	10959	microwave	40424	199	165	188	160	3.902	2.301	1.9671	2.2201	Noun	200	1	3.5929	3	29.88	9	0	1	low	low3	4	40	1	2	41	42	43	44	4	list4	list4_10960_microwave_low3	3500	11500	
14407	14406	recorder	52953	252	178	232	169	4.9412	2.4031	2.1221	2.2529	Noun	252	1	3.695	3	99	8	1	1	high	high3	2	20	1	2	21	22	23	24	4	list4	list4_14407_recorder_high3	3450	11450	
7691	7690	grip	28452	494	399	477	391	9.6863	2.6946	4.7568	2.6021	Noun	435	0.88057	3.9864	1	14.33	4	6	1	high	high1	1	10	1	2	11	12	13	14	4	list4	list4_7691_grip_high1	3500	11500	
10658	10657	martini	39279	405	233	295	190	7.9412	2.6085	2.7778	2.3692	Noun	387	0.95792	3.9004	3	214.17	7	1	1	high	high3	2	20	1	2	21	22	23	24	4	list4	list4_10658_martini_high3	3450	11450	
18905	18904	visitor	71487	446	372	429	363	8.7451	2.6503	4.4349	2.5717	Noun	445	1	3.9421	3	34.5	7	0	1	high	high3	2	20	1	2	21	22	23	24	4	list4	list4_18905_visitor_high3	3300	11300	
506	505	ant	2393	273	111	200	95	5.3529	2.4378	1.3233	2.0492	Noun	249	0.91544	3.7296	1	2	3	6	1	high	high1	1	10	1	2	11	12	13	14	4	list4	list4_506_ant_high1	3200	11200	
5504	5503	dwarf	20369	157	93	126	83	3.0784	2.1987	1.1087	1.9731	Noun	153	0.97452	3.4905	1	21.5	5	0	1	low	low1	3	30	1	2	31	32	33	34	4	list4	list4_5504_dwarf_low1	3300	11300	
14511	14510	register	53440	561	423	543	409	11	2.7497	5.0429	2.6274	Noun	359	0.64107	4.0416	3	117.29	8	0	1	high	high3	2	20	1	2	21	22	23	24	4	list4	list4_14511_register_high3	3400	11400	
3732	3731	conductor	13327	155	107	122	91	3.0392	2.1931	1.2756	2.0334	Noun	155	1	3.485	3	68.88	9	0	1	low	low3	4	40	1	2	41	42	43	44	4	list4	list4_3732_conductor_low3	3450	11450	
19451	19450	worm	73544	516	271	430	260	10.1176	2.7135	3.2308	2.4346	Noun	471	0.91456	4.0053	1	21	4	9	1	high	high1	1	10	1	2	11	12	13	14	4	list4	list4_19451_worm_high1	3300	11300	
