numid|f	X1|f	X|f	Word|s	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	numDom_PoS_SUBTLEX|f	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	All_PoS_SUBTLEX|s	All_freqs_SUBTLEX|f	Zipfvalue|f	Zipfvalue_cat|s	Zipfvalue_ncat|f	cmu_sylls|f	BF_TK|f	BF_TP|f	LEN_L|f	N|f	
3270	23377	17091	delve	14	14	14	14	0.27451	1.1761	0.16691	1.1761	Verb	2	14	1	Verb	14	2.4679	low	1	1	478.36	29	5	0	
492	3212	10231	ceasefire	15	11	12	8	0.29412	1.2041	0.13114	1.0792	Noun	1	15	1	Noun	15	2.496	low	1	3	274.78	33.25	9	0	
1940	12929	43229	niece	486	275	482	275	9.5294	2.6875	3.2785	2.4409	Noun	1	485	1	Noun	485	3.9794	high	2	1	805.45	16.25	5	1	
515	3343	10595	changeover	16	6	15	6	0.31373	1.2304	0.071531	0.8451	Noun	1	16	1	Noun	16	2.5223	low	1	3	136.94	31	10	0	
460	3002	9671	carjacker	5	4	5	4	0.098039	0.77815	0.047687	0.69897	Noun	1	5	1	Noun	5	2.07	low	1	3	164.74	44.88	9	0	
2071	13752	46088	paneling	9	7	9	7	0.17647	1	0.083453	0.90309	Noun	1	9	1	Noun	9	2.2918	low	1	3	1795.42	305.14	8	0	
294	1473	4670	bandwagon	24	23	21	20	0.47059	1.3979	0.2742	1.3802	Noun	1	24	1	Noun	24	2.6898	low	1	3	364.84	47.88	9	0	
3437	25215	32154	imagine	4133	2727	3427	2366	81.0392	3.6164	32.5107	3.4358	Verb	2	4123	1	Verb	4123	4.9082	high	2	3	1790.99	156.67	7	1	
1745	11546	38801	mam	108	36	52	24	2.1176	2.0374	0.42918	1.5682	Noun	1	101	1	Noun	101	3.3293	high	2	1	1132.61	9	3	18	
2891	19439	66149	throne	441	232	428	229	8.6471	2.6454	2.7659	2.3674	Noun	1	444	1	Noun	444	3.9373	high	2	1	877.69	38.6	6	1	
1715	11309	38018	louse	86	63	84	62	1.6863	1.9395	0.75107	1.8062	Noun	1	87	1	Noun	87	3.2314	high	2	1	3566.5	42.25	5	6	
701	4472	14818	coworkers	73	64	70	62	1.4314	1.8692	0.76299	1.8129	Noun	1	73	1	Noun	73	3.1611	high	2	3	561.07	75.88	9	0	
2593	17002	57541	sect	37	25	29	22	0.72549	1.5798	0.29804	1.415	Noun	1	37	1	Noun	37	2.8716	high	2	1	617.76	12.33	4	4	
2530	16450	55846	rug	531	354	495	346	10.4118	2.7259	4.2203	2.5502	Noun	1	531	1	Noun	531	4.0177	high	2	1	163	8	3	16	
3500	25845	37972	lose	8382	4251	8123	4192	164.3529	3.9234	50.6795	3.6286	Verb	2	8383	1	Verb	8383	5.2152	high	2	1	1912.08	24.33	4	12	
2063	13689	45905	painkiller	27	26	26	25	0.52941	1.4472	0.30997	1.4314	Noun	1	27	1	Noun	27	2.739	low	1	3	113.16	28	10	0	
534	3557	11322	chord	93	66	92	65	1.8235	1.9731	0.78684	1.8261	Noun	1	93	1	Noun	93	3.265	high	2	1	1221.56	31.75	5	2	
2993	20243	69055	underling	8	8	8	8	0.15686	0.95424	0.095374	0.95424	Noun	1	8	1	Noun	8	2.2461	low	1	3	1212	241.25	9	1	
3113	21236	73246	wist	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1	Noun	1	1.5929	low	1	1	5718.17	26	4	10	
676	4347	14379	corpse	515	375	499	368	10.098	2.7126	4.4707	2.5752	Noun	1	517	1	Noun	517	4.0045	high	2	1	905.91	50.6	6	0	
1766	11705	39285	martyrdom	16	15	15	14	0.31373	1.2304	0.17883	1.2041	Noun	1	16	1	Noun	16	2.5223	low	1	3	157.14	33.75	9	0	
3399	24768	26658	gape	3	3	3	3	0.058824	0.60206	0.035765	0.60206	Verb	2	3	1	Verb	3	1.8939	low	1	1	402.19	18	4	11	
1264	8142	27380	glace	5	3	5	3	0.098039	0.77815	0.035765	0.60206	Noun	1	5	1	Noun	5	2.07	low	1	1	1463.35	36.5	5	5	
2650	17418	58887	shrub	14	13	14	13	0.27451	1.1761	0.15498	1.1461	Noun	1	14	1	Noun	14	2.4679	low	1	1	591.91	19.75	5	2	
3194	22325	6965	bogged	24	21	23	21	0.47059	1.3979	0.25036	1.3424	Verb	2	24	1	Verb	24	2.6898	low	1	1	2086.56	190.2	6	6	
2902	19504	66363	tights	135	78	129	76	2.6471	2.1335	0.9299	1.8976	Noun	1	135	1	Noun	135	3.4254	high	2	1	549.42	48.6	6	6	
2621	17204	58129	sexiness	5	5	4	4	0.098039	0.77815	0.059609	0.77815	Noun	1	5	1	Noun	5	2.07	low	1	3	580.6	85.71	8	0	
153	703	2258	anhydride	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1	Noun	1	1.5929	low	1	3	188.87	40.5	9	0	
1711	11298	37978	loss	1485	1144	1445	1126	29.1176	3.172	13.6385	3.0588	Noun	1	1484	1	Noun	1484	4.4639	high	2	1	1895.01	24.33	4	12	
2336	15404	51347	purity	121	99	109	91	2.3725	2.0864	1.1803	2	Noun	1	121	1	Noun	121	3.3782	high	2	3	832.64	61.6	6	2	
1423	9508	31635	hut	674	211	350	146	13.2157	2.8293	2.5155	2.3263	Noun	1	672	1	Noun	672	4.1211	high	2	1	4449.19	8.5	3	18	
1893	12577	42031	muff	49	25	22	21	0.96078	1.699	0.29804	1.415	Noun	1	43	1	Noun	43	2.9908	high	2	1	721.45	9.67	4	6	
941	5947	20039	dross	4	3	4	3	0.078431	0.69897	0.035765	0.60206	Noun	1	3	1	Noun	3	1.9908	low	1	1	1242.55	36	5	4	
3730	28043	56248	sall	2	2	1	1	0.039216	0.47712	0.023844	0.47712	Verb	2	1	1	Verb	1	1.769	low	1	1	4018.15	34.67	4	14	
3815	29095	65939	thew	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Verb	2	1	1	Verb	1	1.5929	low	1	1	13569.53	12.33	4	7	
3120	21260	73341	wold	1	1	0	0	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1	Noun	1	1.5929	low	1	1	1344.98	21.67	4	12	
2670	17703	59931	sloop	10	8	10	8	0.19608	1.0414	0.095374	0.95424	Noun	1	10	1	Noun	10	2.3332	low	1	1	633.47	34.75	5	3	
595	4009	12855	commitment	550	438	533	429	10.7843	2.7412	5.2217	2.6425	Noun	1	550	1	Noun	550	4.033	high	2	3	838.14	76.56	10	0	
362	2145	7052	bom	74	12	53	10	1.451	1.8751	0.14306	1.1139	Noun	1	73	1	Noun	73	3.1669	high	2	1	235	6	3	13	
3660	27357	52874	recommend	714	603	689	594	14	2.8543	7.1888	2.781	Verb	2	714	1	Verb	714	4.1461	high	2	3	571.46	65.5	9	0	
3186	22110	5147	bawl	28	26	28	26	0.54902	1.4624	0.30997	1.4314	Verb	2	28	1	Verb	28	2.7542	low	1	1	730.36	17.33	4	4	
2980	20146	68375	twinge	26	23	26	23	0.5098	1.4314	0.2742	1.3802	Noun	1	26	1	Noun	26	2.7232	low	1	1	647.89	30.2	6	0	
1793	11884	39863	melanin	4	2	4	2	0.078431	0.69897	0.023844	0.47712	Noun	1	4	1	Noun	4	1.9908	low	1	3	525.66	37.5	7	0	
1511	9895	33364	injunction	66	40	66	40	1.2941	1.8261	0.47687	1.6128	Noun	1	66	1	Noun	66	3.1179	high	2	3	1002.2	125.78	10	0	
799	5208	17271	density	73	65	71	64	1.4314	1.8692	0.77492	1.8195	Noun	1	73	1	Noun	73	3.1611	high	2	3	890.53	75	7	1	
428	2709	8855	cabaret	115	44	78	35	2.2549	2.0645	0.52456	1.6532	Noun	1	115	1	Noun	115	3.3563	high	2	3	466.61	52.5	7	0	
3254	23132	15211	cringe	23	19	23	19	0.45098	1.3802	0.22651	1.301	Verb	2	23	1	Verb	23	2.672	low	1	1	880.91	56.8	6	1	
2523	16409	55736	roux	4	4	2	2	0.078431	0.69897	0.047687	0.69897	Noun	1	4	1	Noun	4	1.9908	low	1	1	1173.54	17	4	1	
1421	9494	31591	hurricane	447	178	370	151	8.7647	2.6513	2.1221	2.2529	Noun	1	445	1	Noun	445	3.9431	high	2	3	290.86	48.38	9	0	
2698	17991	61018	spa	239	139	213	130	4.6863	2.3802	1.6571	2.1461	Noun	1	238	1	Noun	238	3.672	high	2	1	5.92	1.5	3	2	
1752	11591	38913	mania	52	35	40	30	1.0196	1.7243	0.41726	1.5563	Noun	1	52	1	Noun	52	3.0161	high	2	3	485.08	32.75	5	4	
541	3601	11497	cicada	3	2	3	2	0.058824	0.60206	0.023844	0.47712	Noun	1	3	1	Noun	3	1.8939	low	1	3	205.64	17.4	6	0	
3134	21381	73719	wrongdoer	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1	Noun	1	1.5929	low	1	3	169.4	32.88	9	0	
952	6067	20376	dweeb	28	21	23	17	0.54902	1.4624	0.25036	1.3424	Noun	1	28	1	Noun	28	2.7542	low	1	1	294.84	13.5	5	0	
3689	27542	53599	reinvent	13	12	12	11	0.2549	1.1461	0.14306	1.1139	Verb	2	13	1	Verb	13	2.438	low	1	3	727.83	72.43	8	1	
2966	20042	68094	tuft	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Noun	1	2	1	Noun	2	1.769	low	1	1	340.35	10.67	4	0	
3746	28228	58158	sha	85	32	12	8	1.6667	1.9345	0.3815	1.5185	Verb	2	234	1	Verb	234	3.2263	high	2	1	2076.79	1.5	3	5	
1203	7643	25775	franchisee	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1	Noun	1	1.5929	low	1	3	110.56	29.11	10	1	
2720	18224	61937	stabler	1	1	0	0	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1	Noun	1	1.5929	low	1	3	1236.82	137.33	7	1	
713	4661	15403	croup	14	11	13	10	0.27451	1.1761	0.13114	1.0792	Noun	1	14	1	Noun	14	2.4679	low	1	1	1424.3	35.5	5	1	
3260	23221	16306	daunt	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Verb	2	2	1	Verb	2	1.769	low	1	1	982.52	27.25	5	4	
2654	17474	59061	siege	118	91	113	87	2.3137	2.0755	1.0849	1.9638	Noun	1	119	1	Noun	119	3.3674	high	2	1	540.89	23.5	5	2	
2640	17282	58420	shelf	355	274	345	269	6.9608	2.5514	3.2666	2.4393	Noun	1	353	1	Noun	353	3.8433	high	2	1	2782.45	27.5	5	2	
3418	24952	28931	gutt	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Verb	2	1	1	Verb	1	1.5929	low	1	1	98.78	9.67	4	4	
74	344	1183	aggression	143	109	134	105	2.8039	2.1584	1.2995	2.0414	Noun	1	143	1	Noun	143	3.4502	high	2	3	868.62	88.22	10	0	
3335	23952	21153	embellish	15	14	15	14	0.29412	1.2041	0.16691	1.1761	Verb	2	15	1	Verb	15	2.496	low	1	3	239.8	53.75	9	0	
1609	10537	35739	kite	117	76	113	72	2.2941	2.0719	0.90606	1.8865	Noun	1	117	1	Noun	117	3.3637	high	2	1	2971.81	19.67	4	6	
1137	7126	24204	figurine	14	9	14	9	0.27451	1.1761	0.1073	1	Noun	1	14	1	Noun	14	2.4679	low	1	3	1105.83	167.14	8	1	
1552	10082	34190	investor	65	49	64	48	1.2745	1.8195	0.58417	1.699	Noun	1	65	1	Noun	65	3.1114	high	2	3	527.72	57.57	8	1	
3253	23110	14997	crave	106	94	103	93	2.0784	2.0294	1.1206	1.9777	Verb	2	106	1	Verb	106	3.3212	high	2	1	815.28	45.5	5	5	
1115	6987	23776	feat	78	70	76	69	1.5294	1.8976	0.83453	1.8513	Noun	1	78	1	Noun	78	3.1895	high	2	1	7049.28	31.67	4	12	
1835	12162	40730	minibus	28	7	28	7	0.54902	1.4624	0.083453	0.90309	Noun	1	28	1	Noun	28	2.7542	low	1	3	434.23	40	7	0	
1580	10266	34837	jib	36	22	33	19	0.70588	1.5682	0.26228	1.3617	Noun	1	36	1	Noun	36	2.86	high	2	1	7.85	4	3	8	
1558	10102	34275	ire	14	11	14	11	0.27451	1.1761	0.13114	1.0792	Noun	1	13	1	Noun	13	2.4679	low	1	1	2220.84	2.5	3	4	
827	5314	17726	deterrence	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Noun	1	2	1	Noun	2	1.769	low	1	3	664.26	71.56	10	0	
2203	14712	48914	pole	642	394	434	311	12.5882	2.8082	4.6972	2.5966	Noun	1	636	1	Noun	636	4.1	high	2	1	966.61	32.67	4	15	
2888	19429	66119	thrift	22	20	20	18	0.43137	1.3617	0.23844	1.3222	Noun	1	22	1	Noun	22	2.6536	low	1	1	694.09	35.4	6	1	
3144	21457	74012	yoke	22	20	19	18	0.43137	1.3617	0.23844	1.3222	Noun	1	22	1	Noun	22	2.6536	low	1	1	1882.34	10.67	4	4	
404	2473	8093	broth	45	39	43	37	0.88235	1.6628	0.46495	1.6021	Noun	1	45	1	Noun	45	2.9546	high	2	1	1192.77	41	5	2	
889	5601	18877	dispersion	3	3	3	3	0.058824	0.60206	0.035765	0.60206	Noun	1	3	1	Noun	3	1.8939	low	1	3	927.04	109.44	10	0	
2348	15489	51654	quartz	27	24	22	20	0.52941	1.4472	0.28612	1.3979	Noun	1	27	1	Noun	27	2.739	low	1	1	243.58	27.4	6	2	
3669	27393	53036	recycle	44	37	38	32	0.86275	1.6532	0.44111	1.5798	Verb	2	44	1	Verb	44	2.945	high	2	3	885.84	63.17	7	0	
1414	9444	31411	huguenot	1	1	0	0	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1	Noun	1	1.5929	low	1	3	261.43	23.57	8	0	
3007	20329	70384	upheaval	20	20	20	20	0.39216	1.3222	0.23844	1.3222	Noun	1	20	1	Noun	20	2.6141	low	1	3	361.82	30.86	8	0	
3109	21154	72944	width	35	32	33	30	0.68627	1.5563	0.3815	1.5185	Noun	1	35	1	Noun	35	2.8481	high	2	1	547.3	22.25	5	0	
1376	9075	30176	hemp	17	16	17	16	0.33333	1.2553	0.19075	1.2304	Noun	1	16	1	Noun	16	2.5471	low	1	1	862.07	15	4	4	
2484	16134	54703	retriever	38	28	30	24	0.7451	1.5911	0.33381	1.4624	Noun	1	38	1	Noun	38	2.8829	high	2	3	343.03	72.38	9	1	
1324	8587	28783	guitarist	36	24	36	24	0.70588	1.5682	0.28612	1.3979	Noun	1	36	1	Noun	36	2.86	high	2	3	374.73	67.88	9	0	
1177	7406	25078	flute	108	71	100	65	2.1176	2.0374	0.84645	1.8573	Noun	1	108	1	Noun	108	3.3293	high	2	1	796.67	32.75	5	1	
2776	18640	63497	succession	48	46	46	44	0.94118	1.6902	0.5484	1.6721	Noun	1	48	1	Noun	48	2.982	high	2	3	917.3	92	10	0	
1268	8184	27528	globe	266	208	200	166	5.2157	2.4265	2.4797	2.3201	Noun	1	267	1	Noun	267	3.7183	high	2	1	466.79	22.75	5	1	
41	179	659	addendum	15	12	10	7	0.29412	1.2041	0.14306	1.1139	Noun	1	15	1	Noun	15	2.496	low	1	3	233.25	33.57	8	0	
3479	25612	35244	justify	256	224	240	221	5.0196	2.4099	2.6705	2.3522	Verb	2	255	1	Verb	255	3.7018	high	2	3	725.67	72.5	7	0	
1708	11258	37853	longitude	42	37	34	30	0.82353	1.6335	0.44111	1.5798	Noun	1	41	1	Noun	41	2.9253	high	2	3	314.27	41.25	9	0	
3420	24998	29489	hardwired	6	6	6	6	0.11765	0.8451	0.071531	0.8451	Verb	2	6	1	Verb	6	2.1369	low	1	3	673.28	122.88	9	0	
699	4466	14811	cowl	5	5	5	5	0.098039	0.77815	0.059609	0.77815	Noun	1	5	1	Noun	5	2.07	low	1	1	1069.28	19.67	4	8	
1924	12818	42848	neet	1	1	0	0	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1	Noun	1	1.5929	low	1	1	2496.76	22.33	4	8	
2896	19467	66258	thyme	10	8	7	7	0.19608	1.0414	0.095374	0.95424	Noun	1	10	1	Noun	10	2.3332	low	1	1	2911.4	11.75	5	2	
942	5948	20040	drought	70	47	65	44	1.3725	1.8513	0.56032	1.6812	Noun	1	70	1	Noun	70	3.1431	high	2	1	1180.73	41	7	3	
1746	11554	38816	mammogram	6	5	6	5	0.11765	0.8451	0.059609	0.77815	Noun	1	6	1	Noun	6	2.1369	low	1	3	115.4	22.13	9	0	
3128	21344	73590	worthiness	12	11	12	11	0.23529	1.1139	0.13114	1.0792	Noun	1	13	1	Noun	13	2.4058	low	1	3	138.7	55.22	10	0	
1245	7985	26931	gem	126	90	74	69	2.4706	2.1038	1.073	1.959	Noun	1	126	1	Noun	126	3.3956	high	2	1	590.08	3.5	3	7	
2762	18566	63182	sty	19	18	19	18	0.37255	1.301	0.21459	1.2788	Noun	1	19	1	Noun	19	2.5929	low	1	1	0	0	3	6	
3278	23516	17789	devalue	5	5	5	5	0.098039	0.77815	0.059609	0.77815	Verb	2	5	1	Verb	5	2.07	low	1	3	429.6	36	7	0	
3742	28187	57613	seek	934	632	874	602	18.3137	2.9708	7.5346	2.8014	Verb	2	934	1	Verb	934	4.2626	high	2	1	2402.24	25.67	4	10	
1880	12502	41830	motorbike	38	34	31	28	0.7451	1.5911	0.40534	1.5441	Noun	1	38	1	Noun	38	2.8829	high	2	3	142.83	26.38	9	0	
1263	8134	27363	giveaway	40	40	40	40	0.78431	1.6128	0.47687	1.6128	Noun	1	40	1	Noun	40	2.9046	high	2	3	174.11	24.29	8	0	
3010	20366	70493	urbanite	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1	Noun	1	1.5929	low	1	3	398.63	56.86	8	1	
3824	29292	67918	trounce	3	3	3	3	0.058824	0.60206	0.035765	0.60206	Verb	2	3	1	Verb	3	1.8939	low	1	1	952.8	53.5	7	0	
1707	11254	37838	longe	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1	Noun	1	1.5929	low	1	1	663	36	5	3	
2005	13326	44502	ombudsman	7	4	7	4	0.13725	0.90309	0.047687	0.69897	Noun	1	7	1	Noun	7	2.1949	low	1	3	46.04	14.63	9	0	
671	4319	14310	cornea	16	12	16	12	0.31373	1.2304	0.14306	1.1139	Noun	1	16	1	Noun	16	2.5223	low	1	3	1029.91	61	6	2	
1999	13260	44301	odeon	7	5	0	0	0.13725	0.90309	0.059609	0.77815	Noun	1	6	1	Noun	6	2.1949	low	1	3	129.74	8.5	5	0	
1342	8714	29147	hake	2	1	0	0	0.039216	0.47712	0.011922	0.30103	Noun	1	2	1	Noun	2	1.769	low	1	1	4050.65	21.33	4	15	
1556	10099	34257	iota	23	21	23	21	0.45098	1.3802	0.25036	1.3424	Noun	1	23	1	Noun	23	2.672	low	1	3	289.15	7.67	4	1	
2929	19752	67050	tourniquet	50	42	49	42	0.98039	1.7076	0.50072	1.6335	Noun	1	50	1	Noun	50	2.9994	high	2	3	75.94	16.44	10	0	
1892	12566	42007	mud	756	506	674	471	14.8235	2.8791	6.0324	2.705	Noun	1	755	1	Noun	755	4.1709	high	2	1	42.46	3.5	3	8	
715	4679	15475	crumb	92	63	64	60	1.8039	1.9685	0.75107	1.8062	Noun	1	92	1	Noun	92	3.2603	high	2	1	309.68	25	5	0	
687	4388	14529	cot	102	76	97	73	2	2.0128	0.90606	1.8865	Noun	1	102	1	Noun	102	3.3047	high	2	1	3284.65	11.5	3	24	
682	4362	14445	corruption	218	154	199	145	4.2745	2.3404	1.836	2.1903	Noun	1	218	1	Noun	218	3.6323	high	2	3	1039.02	136.33	10	0	
3466	25479	33999	interweave	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Verb	2	1	1	Verb	1	1.5929	low	1	3	470.33	59.44	10	0	
1235	7883	26626	gange	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1	Noun	1	1.5929	low	1	1	556.45	41	5	3	
2468	16089	54486	restaurant	2373	1244	2248	1212	46.5294	3.3755	14.8307	3.0952	Noun	1	2365	1	Noun	2365	4.6673	high	2	3	439.13	63	10	0	
3596	26678	46765	pave	20	19	16	16	0.39216	1.3222	0.22651	1.301	Verb	2	20	1	Verb	20	2.6141	low	1	1	4515.32	21.67	4	13	
1955	13044	43638	nonunion	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Noun	1	2	1	Noun	2	1.769	low	1	3	705.12	62.14	8	0	
3324	23861	20378	dwell	142	126	141	125	2.7843	2.1553	1.5021	2.1038	Verb	2	142	1	Verb	142	3.4472	high	2	1	615.49	16	5	2	
2673	17715	59996	sluice	14	9	11	6	0.27451	1.1761	0.1073	1	Noun	1	14	1	Noun	14	2.4679	low	1	1	531.88	30.6	6	0	
3099	21044	72480	wench	88	58	83	55	1.7255	1.9494	0.69146	1.7709	Noun	1	88	1	Noun	88	3.2412	high	2	1	1509.89	35	5	3	
3696	27613	53806	remedied	9	9	9	9	0.17647	1	0.1073	1	Verb	2	9	1	Verb	9	2.2918	low	1	3	1693.28	201.57	8	1	
920	5764	19514	doomsayer	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1	Noun	1	1.5929	low	1	3	110.29	26.75	9	0	
3066	20739	71531	vitriol	8	7	8	7	0.15686	0.95424	0.083453	0.90309	Noun	1	8	1	Noun	8	2.2461	low	1	3	640.23	44.17	7	0	
3421	25003	29541	harmonize	5	5	5	5	0.098039	0.77815	0.059609	0.77815	Verb	2	5	1	Verb	5	2.07	low	1	3	257.35	54.75	9	0	
2132	14173	47288	performer	123	100	121	99	2.4118	2.0934	1.1922	2.0043	Noun	1	123	1	Noun	123	3.3853	high	2	3	325.17	49.38	9	1	
1859	12354	41385	monarchy	34	24	31	23	0.66667	1.5441	0.28612	1.3979	Noun	1	34	1	Noun	34	2.8359	high	2	3	300.3	40.43	8	1	
503	3266	10375	century	1063	727	950	663	20.8431	3.0269	8.6671	2.8621	Noun	1	1065	1	Noun	1065	4.3188	high	2	3	968.66	54.33	7	0	
2118	14104	47060	penalty	464	307	449	301	9.098	2.6675	3.66	2.4886	Noun	1	464	1	Noun	464	3.9593	high	2	3	733.9	47	7	0	
1750	11576	38868	mane	30	27	30	27	0.58824	1.4914	0.32189	1.4472	Noun	1	30	1	Noun	30	2.7832	high	2	1	2634.86	36.67	4	17	
