run	list	file_num	cond_code	trigger_code	len	corr_resp	fix_code	word_code	delay_code	audioresp_code	jittered_ISI	total_time	Word	Zipfvalue	cmu_sylls	BF_TP	LEN_L
run2	5	list5_810_assistant_high3	2	20	1	2	21	22	23	24	3500	11500	assistant	4.5077	3	57.13	9
run2	5	list5_10103_lip_high1	1	10	1	2	11	12	13	14	3450	11450	lip	4.0314	1	7.5	3
run2	5	list5_17834_thumb_high1	1	10	1	2	11	12	13	14	3300	11300	thumb	4.0729	1	14.75	5
run2	5	list5_15182_salary_high3	2	20	1	2	21	22	23	24	3350	11350	salary	4.0314	3	50.8	6
run2	5	list5_13435_popsicle_low3	4	40	1	2	41	42	43	44	3300	11300	popsicle	3.2109	3	35.14	8
run2	5	list5_18609_urn_low1	3	30	1	2	31	32	33	34	3350	11350	urn	3.2918	1	1	3
run2	5	list5_13350_policy_high3	2	20	1	2	21	22	23	24	3450	11450	policy	4.4314	3	40.2	6
run2	5	list5_2105_brick_high1	1	10	1	2	11	12	13	14	3450	11450	brick	4.0078	1	43.5	5
run2	5	list5_19487_wrist_high1	1	10	1	2	11	12	13	14	3300	11300	wrist	4.0145	1	35.75	5
run2	5	list5_11159_mist_low1	3	30	1	2	31	32	33	34	3450	11450	mist	3.5519	1	25.33	4
run2	5	list5_6495_filmmaker_low3	4	40	1	2	41	42	43	44	3200	11200	filmmaker	3.313	3	29	9
run2	5	list5_357_ambition_high3	2	20	1	2	21	22	23	24	3500	11500	ambition	3.7296	3	82.29	8
run2	5	list5_4128_creation_high3	2	20	1	2	21	22	23	24	3350	11350	creation	3.7846	3	118.57	8
run2	5	list5_15339_scam_high1	1	10	1	2	11	12	13	14	3350	11350	scam	3.7888	1	8	4
run2	5	list5_10582_manuscript_low3	4	40	1	2	41	42	43	44	3500	11500	manuscript	3.4317	3	33.67	10
run2	5	list5_17005_stride_low1	3	30	1	2	31	32	33	34	3400	11400	stride	3.3253	1	53	6
run2	5	list5_5879_episode_high3	2	20	1	2	21	22	23	24	3450	11450	episode	4.0898	3	23.17	7
run2	5	list5_9063_intercom_low3	4	40	1	2	41	42	43	44	3300	11300	intercom	3.3253	3	59	8
run2	5	list5_8885_indictment_low3	4	40	1	2	41	42	43	44	3200	11200	indictment	3.3956	3	70.22	10
run2	5	list5_12157_oracle_low3	4	40	1	2	41	42	43	44	3400	11400	oracle	3.3525	3	66.2	6
run2	5	list5_531_antidote_low3	4	40	1	2	41	42	43	44	3500	11500	antidote	3.6382	3	44	8
run2	5	list5_14258_rank_high1	1	10	1	2	11	12	13	14	3350	11350	rank	3.9293	1	32.33	4
run2	5	list5_16484_spade_low1	3	30	1	2	31	32	33	34	3450	11450	spade	3.3674	1	28.5	5
run2	5	list5_14775_revolver_low3	4	40	1	2	41	42	43	44	3300	11300	revolver	3.4441	3	82.43	8
run2	5	list5_16411_song_high1	1	10	1	2	11	12	13	14	3250	11250	song	4.9712	1	27.33	4
run2	5	list5_13526_pottery_low3	4	40	1	2	41	42	43	44	3200	11200	pottery	3.2696	3	111	7
run2	5	list5_43_accounting_high3	2	20	1	2	21	22	23	24	3450	11450	accounting	3.6554	3	175.33	10
run2	5	list5_6584_fist_high1	1	10	1	2	11	12	13	14	3350	11350	fist	3.867	1	24.33	4
run2	5	list5_8494_hoot_low1	3	30	1	2	31	32	33	34	3300	11300	hoot	3.4189	1	32.67	4
run2	5	list5_16489_span_low1	3	30	1	2	31	32	33	34	3500	11500	span	3.3004	1	11.67	4
run2	5	list5_10211_lodge_high1	1	10	1	2	11	12	13	14	3350	11350	lodge	3.8259	1	28	5
run2	5	list5_9059_intention_high3	2	20	1	2	21	22	23	24	3450	11450	intention	4.04	3	137.25	9
run2	5	list5_595_appendix_low3	4	40	1	2	41	42	43	44	3250	11250	appendix	3.4189	3	34.14	8
run2	5	list5_19095_wasp_low1	3	30	1	2	31	32	33	34	3200	11200	wasp	3.1611	1	24.33	4
run2	5	list5_4285_cub_low1	3	30	1	2	31	32	33	34	3400	11400	cub	3.3253	1	6.5	3
run2	5	list5_6079_exhibit_high3	2	20	1	2	21	22	23	24	3250	11250	exhibit	3.8818	3	16.5	7
run2	5	list5_18224_trend_low1	3	30	1	2	31	32	33	34	3450	11450	trend	3.3212	1	33	5
run2	5	list5_2029_brake_high1	1	10	1	2	11	12	13	14	3450	11450	brake	3.7776	1	38.5	5
run2	5	list5_16201_slime_low1	3	30	1	2	31	32	33	34	3200	11200	slime	3.4441	1	27.25	5
run2	5	list5_4644_defendant_high3	2	20	1	2	21	22	23	24	3250	11250	defendant	4.2485	3	71.88	9
