run	list	file_num	cond_code	trigger_code	len	corr_resp	fix_code	word_code	delay_code	audioresp_code	jittered_ISI	total_time	Word	Zipfvalue	cmu_sylls	BF_TP	LEN_L
run4	1	list1_4738_department_high3	2	20	1	2	21	22	23	24	3200	11200	department	4.8047	3	56.44	10
run4	1	list1_2549_camouflage_low3	4	40	1	2	41	42	43	44	3300	11300	camouflage	3.2696	3	17.56	10
run4	1	list1_15823_shield_high1	1	10	1	2	11	12	13	14	3200	11200	shield	3.914	1	42.2	6
run4	1	list1_18178_trash_high1	1	10	1	2	11	12	13	14	3400	11400	trash	4.3514	1	47	5
run4	1	list1_14877_risk_high1	1	10	1	2	11	12	13	14	3300	11300	risk	4.6901	1	16.33	4
run4	1	list1_14677_residue_low3	4	40	1	2	41	42	43	44	3300	11300	residue	3.4411	3	54	7
run4	1	list1_10551_manicure_low3	4	40	1	2	41	42	43	44	3250	11250	manicure	3.3004	3	50.14	8
run4	1	list1_16862_stew_high1	1	10	1	2	11	12	13	14	3350	11350	stew	3.809	1	10.33	4
run4	1	list1_12748_peach_high1	1	10	1	2	11	12	13	14	3300	11300	peach	3.8037	1	52.5	5
run4	1	list1_9616_lace_low1	3	30	1	2	31	32	33	34	3200	11200	lace	3.5706	1	23.33	4
run4	1	list1_11525_muse_low1	3	30	1	2	31	32	33	34	3250	11250	muse	3.2875	1	19.33	4
run4	1	list1_1241_barrier_low3	4	40	1	2	41	42	43	44	3200	11200	barrier	3.5324	3	147.17	7
run4	1	list1_16518_specialist_high3	2	20	1	2	21	22	23	24	3350	11350	specialist	3.7151	3	41.11	10
run4	1	list1_6140_extortion_low3	4	40	1	2	41	42	43	44	3300	11300	extortion	3.4124	3	108.38	9
run4	1	list1_9346_jug_low1	3	30	1	2	31	32	33	34	3250	11250	jug	3.4222	1	6	3
run4	1	list1_14431_redemption_low3	4	40	1	2	41	42	43	44	3500	11500	redemption	3.3449	3	129.33	10
run4	1	list1_10342_lump_low1	3	30	1	2	31	32	33	34	3400	11400	lump	3.5519	1	13.67	4
run4	1	list1_19367_wit_high1	1	10	1	2	11	12	13	14	3400	11400	wit	3.7733	1	6.5	3
run4	1	list1_3627_commitment_high3	2	20	1	2	21	22	23	24	3500	11500	commitment	4.033	3	76.56	10
run4	1	list1_1760_blur_low1	3	30	1	2	31	32	33	34	3400	11400	blur	3.3332	1	12.33	4
run4	1	list1_1420_behaviour_high3	2	20	1	2	21	22	23	24	3250	11250	behaviour	4.3499	3	31	8
run4	1	list1_3264_citizen_high3	2	20	1	2	21	22	23	24	3500	11500	citizen	4.125	3	28.83	7
run4	1	list1_13732_procedure_high3	2	20	1	2	21	22	23	24	3500	11500	procedure	4.2078	3	44.88	9
run4	1	list1_7432_gloss_low1	3	30	1	2	31	32	33	34	3300	11300	gloss	3.1669	1	29.5	5
run4	1	list1_4252_cruise_high1	1	10	1	2	11	12	13	14	3250	11250	cruise	4.0891	1	44.2	6
run4	1	list1_7463_goat_high1	1	10	1	2	11	12	13	14	3200	11200	goat	4.0226	1	20.67	4
run4	1	list1_15442_scorpion_low3	4	40	1	2	41	42	43	44	3450	11450	scorpion	3.4286	3	52.43	8
run4	1	list1_16638_spree_low1	3	30	1	2	31	32	33	34	3200	11200	spree	3.3332	1	31.5	5
run4	1	list1_13694_principle_high3	2	20	1	2	21	22	23	24	3350	11350	principle	3.8895	3	48.88	9
run4	1	list1_18365_tuition_low3	4	40	1	2	41	42	43	44	3200	11200	tuition	3.6078	3	68.17	7
run4	1	list1_9216_janitor_high3	2	20	1	2	21	22	23	24	3200	11200	janitor	3.7587	3	39	7
run4	1	list1_7078_fur_high1	1	10	1	2	11	12	13	14	3400	11400	fur	3.9182	1	3	3
run4	1	list1_8487_hoop_low1	3	30	1	2	31	32	33	34	3200	11200	hoop	3.4317	1	30.33	4
run4	1	list1_19033_wand_low1	3	30	1	2	31	32	33	34	3250	11250	wand	3.4905	1	34	4
run4	1	list1_8009_hangover_low3	4	40	1	2	41	42	43	44	3300	11300	hangover	3.5929	3	66.86	8
run4	1	list1_5608_editor_high3	2	20	1	2	21	22	23	24	3350	11350	editor	4.0939	3	23.4	6
run4	1	list1_11587_myth_high1	1	10	1	2	11	12	13	14	3400	11400	myth	3.8396	1	4.67	4
run4	1	list1_14674_resident_high3	2	20	1	2	21	22	23	24	3450	11450	resident	3.8659	3	84	8
run4	1	list1_16510_spawn_low1	3	30	1	2	31	32	33	34	3400	11400	spawn	3.265	1	23.75	5
run4	1	list1_9118_inventor_low3	4	40	1	2	41	42	43	44	3500	11500	inventor	3.3637	3	61.57	8
