run	list	file_num	cond_code	trigger_code	len	corr_resp	fix_code	word_code	delay_code	audioresp_code	jittered_ISI	total_time	Word	Zipfvalue	cmu_sylls	BF_TP	LEN_L
run3	4	list4_14715_retainer_low3	4	40	1	2	41	42	43	44	3500	11500	retainer	3.3293	3	108.29	8
run3	4	list4_10783_mechanic_high3	2	20	1	2	21	22	23	24	3250	11250	mechanic	3.7051	3	41.57	8
run3	4	list4_7093_fuss_high1	1	10	1	2	11	12	13	14	3300	11300	fuss	3.8541	1	18.67	4
run3	4	list4_17775_thigh_low1	3	30	1	2	31	32	33	34	3350	11350	thigh	3.5751	1	21.5	5
run3	4	list4_16701_staff_high1	1	10	1	2	11	12	13	14	3500	11500	staff	4.5048	1	30	5
run3	4	list4_11894_notch_low1	3	30	1	2	31	32	33	34	3200	11200	notch	3.5248	1	31	5
run3	4	list4_17785_thirst_low1	3	30	1	2	31	32	33	34	3450	11450	thirst	3.5729	1	36.2	6
run3	4	list4_7578_graft_low1	3	30	1	2	31	32	33	34	3450	11450	graft	3.2213	1	36.5	5
run3	4	list4_1135_ban_low1	3	30	1	2	31	32	33	34	3450	11450	ban	3.4987	1	8.5	3
run3	4	list4_17754_therapist_high3	2	20	1	2	21	22	23	24	3350	11350	therapist	3.9785	3	46.25	9
run3	4	list4_10355_lung_high1	1	10	1	2	11	12	13	14	3250	11250	lung	3.9161	1	22	4
run3	4	list4_16739_stamp_high1	1	10	1	2	11	12	13	14	3200	11200	stamp	3.7733	1	35	5
run3	4	list4_3387_cloth_high1	1	10	1	2	11	12	13	14	3450	11450	cloth	3.786	1	39.75	5
run3	4	list4_8665_hut_high1	1	10	1	2	11	12	13	14	3350	11350	hut	4.1211	1	8.5	3
run3	4	list4_419_analyst_low3	4	40	1	2	41	42	43	44	3450	11450	analyst	3.5423	3	33.33	7
run3	4	list4_735_arsenal_low3	4	40	1	2	41	42	43	44	3500	11500	arsenal	3.3047	3	37.17	7
run3	4	list4_12856_perception_low3	4	40	1	2	41	42	43	44	3400	11400	perception	3.5495	3	119.67	10
run3	4	list4_13362_poll_low1	3	30	1	2	31	32	33	34	3200	11200	poll	3.399	1	37.67	4
run3	4	list4_12344_overtime_high3	2	20	1	2	21	22	23	24	3350	11350	overtime	3.7956	3	75.43	8
run3	4	list4_16093_skeleton_high3	2	20	1	2	21	22	23	24	3400	11400	skeleton	3.7101	3	37	8
run3	4	list4_9817_leaf_high1	1	10	1	2	11	12	13	14	3500	11500	leaf	3.7167	1	27.67	4
run3	4	list4_899_audio_high3	2	20	1	2	21	22	23	24	3250	11250	audio	3.7467	3	8.25	5
run3	4	list4_4717_denial_high3	2	20	1	2	21	22	23	24	3350	11350	denial	3.7216	3	58.6	6
run3	4	list4_16225_sloth_low1	3	30	1	2	31	32	33	34	3500	11500	sloth	3.1669	1	40	5
run3	4	list4_1086_bakery_low3	4	40	1	2	41	42	43	44	3200	11200	bakery	3.5471	3	53.4	6
run3	4	list4_406_amusement_low3	4	40	1	2	41	42	43	44	3450	11450	amusement	3.5751	3	52.75	9
run3	4	list4_3027_chariot_low3	4	40	1	2	41	42	43	44	3450	11450	chariot	3.3089	3	67.5	7
run3	4	list4_5774_encounter_high3	2	20	1	2	21	22	23	24	3350	11350	encounter	3.7467	3	79.88	9
run3	4	list4_13455_port_high1	1	10	1	2	11	12	13	14	3500	11500	port	4.1622	1	28.33	4
run3	4	list4_14942_rogue_low1	3	30	1	2	31	32	33	34	3450	11450	rogue	3.5729	1	17.75	5
run3	4	list4_17379_symphony_low3	4	40	1	2	41	42	43	44	3200	11200	symphony	3.5519	3	28.29	8
run3	4	list4_3742_confession_high3	2	20	1	2	21	22	23	24	3350	11350	confession	4.2171	3	123.78	10
run3	4	list4_19490_writ_low1	3	30	1	2	31	32	33	34	3250	11250	writ	3.2412	1	13.33	4
run3	4	list4_10800_medicine_high3	2	20	1	2	21	22	23	24	3300	11300	medicine	4.5336	3	158.43	8
run3	4	list4_11318_monument_low3	4	40	1	2	41	42	43	44	3200	11200	monument	3.3637	3	59.14	8
run3	4	list4_16055_sip_high1	1	10	1	2	11	12	13	14	3400	11400	sip	3.7085	1	9	3
run3	4	list4_15425_scoop_high1	1	10	1	2	11	12	13	14	3250	11250	scoop	3.7542	1	21	5
run3	4	list4_3287_clarity_low3	4	40	1	2	41	42	43	44	3500	11500	clarity	3.3253	3	81.67	7
run3	4	list4_14683_resistance_high3	2	20	1	2	21	22	23	24	3300	11300	resistance	3.9273	3	68.89	10
run3	4	list4_3500_coil_low1	3	30	1	2	31	32	33	34	3250	11250	coil	3.2109	1	21.67	4
