run	list	file_num	cond_code	trigger_code	len	corr_resp	fix_code	word_code	delay_code	audioresp_code	jittered_ISI	total_time	Word	Zipfvalue	cmu_sylls	BF_TP	LEN_L
run3	5	list5_5751_employment_high3	2	20	1	2	21	22	23	24	3500	11500	employment	3.728	3	45	10
run3	5	list5_9706_lap_high1	1	10	1	2	11	12	13	14	3200	11200	lap	4.1294	1	10	3
run3	5	list5_18932_vogue_low1	3	30	1	2	31	32	33	34	3250	11250	vogue	3.371	1	11.75	5
run3	5	list5_15623_seminar_low3	4	40	1	2	41	42	43	44	3200	11200	seminar	3.6303	3	38.83	7
run3	5	list5_12003_obstacle_low3	4	40	1	2	41	42	43	44	3450	11450	obstacle	3.4157	3	44.57	8
run3	5	list5_12401_pad_high1	1	10	1	2	11	12	13	14	3350	11350	pad	3.9109	1	10	3
run3	5	list5_17756_therapy_high3	2	20	1	2	21	22	23	24	3450	11450	therapy	4.2673	3	32.33	7
run3	5	list5_16696_stack_high1	1	10	1	2	11	12	13	14	3500	11500	stack	3.786	1	44	5
run3	5	list5_3597_comedy_high3	2	20	1	2	21	22	23	24	3350	11350	comedy	4.0722	3	38.8	6
run3	5	list5_1767_boar_low1	3	30	1	2	31	32	33	34	3450	11450	boar	3.3411	1	26.33	4
run3	5	list5_744_arthritis_low3	4	40	1	2	41	42	43	44	3500	11500	arthritis	3.2918	3	28.25	9
run3	5	list5_3652_companion_high3	2	20	1	2	21	22	23	24	3400	11400	companion	3.8024	3	108	9
run3	5	list5_18129_tradition_high3	2	20	1	2	21	22	23	24	3350	11350	tradition	4.1357	3	112.88	9
run3	5	list5_11568_mutt_low1	3	30	1	2	31	32	33	34	3500	11500	mutt	3.5993	1	10.67	4
run3	5	list5_33_acceptance_low3	4	40	1	2	41	42	43	44	3400	11400	acceptance	3.5013	3	42.22	10
run3	5	list5_12137_opponent_high3	2	20	1	2	21	22	23	24	3350	11350	opponent	3.6739	3	55.86	8
run3	5	list5_12082_olympics_low3	4	40	1	2	41	42	43	44	3400	11400	olympics	3.6303	3	21.71	8
run3	5	list5_1436_believer_low3	4	40	1	2	41	42	43	44	3250	11250	believer	3.5349	3	64	8
run3	5	list5_8989_innocence_high3	2	20	1	2	21	22	23	24	3450	11450	innocence	3.8195	3	62	9
run3	5	list5_6374_felony_high3	2	20	1	2	21	22	23	24	3500	11500	felony	3.7482	3	31.8	6
run3	5	list5_7413_glimpse_low1	3	30	1	2	31	32	33	34	3450	11450	glimpse	3.5274	1	30.83	7
run3	5	list5_17532_tart_low1	3	30	1	2	31	32	33	34	3400	11400	tart	3.3817	1	33	4
run3	5	list5_1840_bone_high1	1	10	1	2	11	12	13	14	3400	11400	bone	4.4157	1	30.33	4
run3	5	list5_11567_mutiny_low3	4	40	1	2	41	42	43	44	3200	11200	mutiny	3.3956	3	75	6
run3	5	list5_7246_gear_high1	1	10	1	2	11	12	13	14	3250	11250	gear	4.2041	1	30	4
run3	5	list5_3676_component_low3	4	40	1	2	41	42	43	44	3300	11300	component	3.2056	3	98	9
run3	5	list5_5032_discretion_low3	4	40	1	2	41	42	43	44	3450	11450	discretion	3.566	3	131.44	10
run3	5	list5_4306_cuff_high1	1	10	1	2	11	12	13	14	3350	11350	cuff	3.7572	1	10.67	4
run3	5	list5_1342_beak_low1	3	30	1	2	31	32	33	34	3200	11200	beak	3.3253	1	30.67	4
run3	5	list5_11394_moth_low1	3	30	1	2	31	32	33	34	3400	11400	moth	3.36	1	17	4
run3	5	list5_16560_spice_high1	1	10	1	2	11	12	13	14	3300	11300	spice	3.7248	1	31.5	5
run3	5	list5_13790_promotion_high3	2	20	1	2	21	22	23	24	3350	11350	promotion	4.0385	3	112.25	9
run3	5	list5_748_article_high3	2	20	1	2	21	22	23	24	3350	11350	article	4.2914	3	40.83	7
run3	5	list5_3386_clot_low1	3	30	1	2	31	32	33	34	3200	11200	clot	3.2603	1	18	4
run3	5	list5_8975_ink_high1	1	10	1	2	11	12	13	14	3300	11300	ink	3.875	1	1.5	3
run3	5	list5_16099_sketch_high1	1	10	1	2	11	12	13	14	3450	11450	sketch	3.695	1	16.2	6
run3	5	list5_13719_prize_high1	1	10	1	2	11	12	13	14	3400	11400	prize	4.3499	1	29.25	5
run3	5	list5_2137_brink_low1	3	30	1	2	31	32	33	34	3350	11350	brink	3.399	1	52.25	5
run3	5	list5_15493_scroll_low1	3	30	1	2	31	32	33	34	3250	11250	scroll	3.36	1	26.8	6
run3	5	list5_6574_fisherman_low3	4	40	1	2	41	42	43	44	3450	11450	fisherman	3.6382	3	51.63	9
