run	list	file_num	cond_code	trigger_code	len	corr_resp	fix_code	word_code	delay_code	audioresp_code	jittered_ISI	total_time	Word	Zipfvalue	cmu_sylls	BF_TP	LEN_L
run5	2	list2_9242_jeep_high1	1	10	1	2	11	12	13	14	3450	11450	jeep	4.012	1	21	4
run5	2	list2_2926_cent_high1	1	10	1	2	11	12	13	14	3450	11450	cent	3.9767	1	18	4
run5	2	list2_14245_ranch_high1	1	10	1	2	11	12	13	14	3350	11350	ranch	4.2441	1	49.25	5
run5	2	list2_5892_equation_low3	4	40	1	2	41	42	43	44	3200	11200	equation	3.5447	3	83.43	8
run5	2	list2_17808_thrill_high1	1	10	1	2	11	12	13	14	3400	11400	thrill	3.9253	1	41.6	6
run5	2	list2_9150_irony_high3	2	20	1	2	21	22	23	24	3450	11450	irony	3.661	3	34.25	5
run5	2	list2_7135_gallery_high3	2	20	1	2	21	22	23	24	3250	11250	gallery	3.9303	3	118.67	7
run5	2	list2_8753_ignition_low3	4	40	1	2	41	42	43	44	3300	11300	ignition	3.6202	3	81.71	8
run5	2	list2_9102_intrusion_low3	4	40	1	2	41	42	43	44	3250	11250	intrusion	3.399	3	95.5	9
run5	2	list2_18397_turf_low1	3	30	1	2	31	32	33	34	3500	11500	turf	3.6323	1	14	4
run5	2	list2_2518_calf_low1	3	30	1	2	31	32	33	34	3250	11250	calf	3.4737	1	22.33	4
run5	2	list2_3736_cone_low1	3	30	1	2	31	32	33	34	3250	11250	cone	3.4679	1	32.67	4
run5	2	list2_15579_sedative_low3	4	40	1	2	41	42	43	44	3250	11250	sedative	3.4091	3	78.43	8
run5	2	list2_10215_loft_low1	3	30	1	2	31	32	33	34	3300	11300	loft	3.5637	1	16	4
run5	2	list2_16864_stewardess_low3	4	40	1	2	41	42	43	44	3250	11250	stewardess	3.5013	3	34.33	10
run5	2	list2_13751_production_high3	2	20	1	2	21	22	23	24	3400	11400	production	4.1021	3	132.89	10
run5	2	list2_15985_siege_low1	3	30	1	2	31	32	33	34	3350	11350	siege	3.3674	1	23.5	5
run5	2	list2_16392_solitude_low3	4	40	1	2	41	42	43	44	3500	11500	solitude	3.3047	3	45.57	8
run5	2	list2_8038_hare_low1	3	30	1	2	31	32	33	34	3500	11500	hare	3.5841	1	43.33	4
run5	2	list2_18804_vibe_high1	1	10	1	2	11	12	13	14	3500	11500	vibe	3.7183	1	6	4
run5	2	list2_15735_shack_high1	1	10	1	2	11	12	13	14	3300	11300	shack	3.7527	1	43	5
run5	2	list2_10916_metaphor_low3	4	40	1	2	41	42	43	44	3350	11350	metaphor	3.5907	3	26.57	8
run5	2	list2_11527_museum_high3	2	20	1	2	21	22	23	24	3450	11450	museum	4.2663	3	22.6	6
run5	2	list2_14881_ritual_high3	2	20	1	2	21	22	23	24	3400	11400	ritual	3.9518	3	33.2	6
run5	2	list2_11712_nest_high1	1	10	1	2	11	12	13	14	3250	11250	nest	4.0454	1	21	4
run5	2	list2_13805_propeller_low3	4	40	1	2	41	42	43	44	3400	11400	propeller	3.1895	3	67.63	9
run5	2	list2_17437_tad_high1	1	10	1	2	11	12	13	14	3450	11450	tad	3.6702	1	9	3
run5	2	list2_3629_committee_high3	2	20	1	2	21	22	23	24	3200	11200	committee	4.3426	3	91.38	9
run5	2	list2_18676_vanilla_low3	4	40	1	2	41	42	43	44	3300	11300	vanilla	3.6015	3	37.83	7
run5	2	list2_4858_devotion_low3	4	40	1	2	41	42	43	44	3300	11300	devotion	3.6182	3	98.29	8
run5	2	list2_3274_clam_low1	3	30	1	2	31	32	33	34	3400	11400	clam	3.595	1	17.33	4
run5	2	list2_6201_faculty_high3	2	20	1	2	21	22	23	24	3400	11400	faculty	3.688	3	34.83	7
run5	2	list2_7475_godfather_high3	2	20	1	2	21	22	23	24	3200	11200	godfather	3.7374	3	39.88	9
run5	2	list2_8362_hitch_low1	3	30	1	2	31	32	33	34	3350	11350	hitch	3.612	1	31.75	5
run5	2	list2_6245_fame_high1	1	10	1	2	11	12	13	14	3300	11300	fame	3.9373	1	19.67	4
run5	2	list2_10590_marathon_high3	2	20	1	2	21	22	23	24	3300	11300	marathon	3.6517	3	71.29	8
run5	2	list2_18858_vine_low1	3	30	1	2	31	32	33	34	3200	11200	vine	3.3253	1	31	4
run5	2	list2_7261_gem_low1	3	30	1	2	31	32	33	34	3350	11350	gem	3.3956	1	3.5	3
run5	2	list2_16785_stash_high1	1	10	1	2	11	12	13	14	3250	11250	stash	3.7035	1	40.75	5
run5	2	list2_12336_override_high3	2	20	1	2	21	22	23	24	3250	11250	override	3.7134	3	60.29	8
