run	list	file_num	cond_code	trigger_code	len	corr_resp	fix_code	word_code	delay_code	audioresp_code	jittered_ISI	total_time	Word	Zipfvalue	cmu_sylls	BF_TP	LEN_L
run1	5	list5_2979_challenger_low3	4	40	1	2	41	42	43	44	3500	11500	challenger	3.1839	3	42.44	10
run1	5	list5_18725_vein_low1	3	30	1	2	31	32	33	34	3400	11400	vein	3.5567	1	13	4
run1	5	list5_3104_chess_high1	1	10	1	2	11	12	13	14	3300	11300	chess	3.8728	1	28.5	5
run1	5	list5_7716_groove_low1	3	30	1	2	31	32	33	34	3500	11500	groove	3.6202	1	41.6	6
run1	5	list5_2845_cathedral_low3	4	40	1	2	41	42	43	44	3200	11200	cathedral	3.5729	3	37.5	9
run1	5	list5_11471_mud_high1	1	10	1	2	11	12	13	14	3200	11200	mud	4.1709	1	3.5	3
run1	5	list5_5591_ecstasy_low3	4	40	1	2	41	42	43	44	3300	11300	ecstasy	3.504	3	33.67	7
run1	5	list5_1286_batch_low1	3	30	1	2	31	32	33	34	3200	11200	batch	3.6202	1	45	5
run1	5	list5_4260_crunch_low1	3	30	1	2	31	32	33	34	3350	11350	crunch	3.5471	1	39.8	6
run1	5	list5_17935_toad_high1	1	10	1	2	11	12	13	14	3450	11450	toad	3.7557	1	22.67	4
run1	5	list5_7301_gentleman_high3	2	20	1	2	21	22	23	24	3400	11400	gentleman	4.6214	3	28.38	9
run1	5	list5_7048_fugitive_high3	2	20	1	2	21	22	23	24	3500	11500	fugitive	3.7151	3	64.71	8
run1	5	list5_6879_formation_low3	4	40	1	2	41	42	43	44	3350	11350	formation	3.6015	3	124.5	9
run1	5	list5_9237_jazz_high1	1	10	1	2	11	12	13	14	3350	11350	jazz	4.0765	1	6.67	4
run1	5	list5_6049_excitement_high3	2	20	1	2	21	22	23	24	3350	11350	excitement	4.0905	3	56.67	10
run1	5	list5_2643_capital_high3	2	20	1	2	21	22	23	24	3350	11350	capital	4.1041	3	51	7
run1	5	list5_10308_loyalty_high3	2	20	1	2	21	22	23	24	3200	11200	loyalty	4.0671	3	27.67	7
run1	5	list5_97_adoption_high3	2	20	1	2	21	22	23	24	3350	11350	adoption	3.672	3	78.57	8
run1	5	list5_808_assignment_high3	2	20	1	2	21	22	23	24	3300	11300	assignment	4.2523	3	41.78	10
run1	5	list5_10919_meteor_low3	4	40	1	2	41	42	43	44	3500	11500	meteor	3.5495	3	34.2	6
run1	5	list5_2817_catalog_low3	4	40	1	2	41	42	43	44	3350	11350	catalog	3.4679	3	43.17	7
run1	5	list5_4499_dash_high1	1	10	1	2	11	12	13	14	3500	11500	dash	3.7818	1	27	4
run1	5	list5_13196_plant_high1	1	10	1	2	11	12	13	14	3300	11300	plant	4.4407	1	43.5	5
run1	5	list5_15941_shrine_low1	3	30	1	2	31	32	33	34	3200	11200	shrine	3.4737	1	90	6
run1	5	list5_8475_hoof_low1	3	30	1	2	31	32	33	34	3300	11300	hoof	3.2412	1	27.67	4
run1	5	list5_3814_continent_low3	4	40	1	2	41	42	43	44	3500	11500	continent	3.566	3	115.5	9
run1	5	list5_13817_proportion_low3	4	40	1	2	41	42	43	44	3200	11200	proportion	3.438	3	134.67	10
run1	5	list5_11708_nerd_low1	3	30	1	2	31	32	33	34	3350	11350	nerd	3.5197	1	15.67	4
run1	5	list5_9619_lack_high1	1	10	1	2	11	12	13	14	3250	11250	lack	4.249	1	33.33	4
run1	5	list5_2096_brew_low1	3	30	1	2	31	32	33	34	3500	11500	brew	3.4024	1	13	4
run1	5	list5_12683_patio_low3	4	40	1	2	41	42	43	44	3300	11300	patio	3.4189	3	30	5
run1	5	list5_12118_opening_high3	2	20	1	2	21	22	23	24	3200	11200	opening	4.5843	3	268.83	7
run1	5	list5_11015_militia_low3	4	40	1	2	41	42	43	44	3400	11400	militia	3.3563	3	35.17	7
run1	5	list5_18988_wage_low1	3	30	1	2	31	32	33	34	3300	11300	wage	3.496	1	20.67	4
run1	5	list5_5616_eel_low1	3	30	1	2	31	32	33	34	3350	11350	eel	3.1611	1	1.5	3
run1	5	list5_10043_limb_high1	1	10	1	2	11	12	13	14	3200	11200	limb	3.6702	1	15	4
run1	5	list5_16496_spark_high1	1	10	1	2	11	12	13	14	3400	11400	spark	3.7983	1	34.75	5
run1	5	list5_7746_growth_high1	1	10	1	2	11	12	13	14	3250	11250	growth	3.8103	1	37.8	6
run1	5	list5_18822_video_high3	2	20	1	2	21	22	23	24	3400	11400	video	4.6153	3	23	5
run1	5	list5_14523_rehearsal_high3	2	20	1	2	21	22	23	24	3350	11350	rehearsal	4.0953	3	56.13	9
