run	list	file_num	cond_code	trigger_code	len	corr_resp	fix_code	word_code	delay_code	audioresp_code	jittered_ISI	total_time	Word	Zipfvalue	cmu_sylls	BF_TP	LEN_L
run3	3	list3_9627_lad_high1	1	10	1	2	11	12	13	14	3250	11250	lad	4.1593	1	10	3
run3	3	list3_14641_republic_high3	2	20	1	2	21	22	23	24	3200	11200	republic	3.7497	3	58.29	8
run3	3	list3_4726_dent_low1	3	30	1	2	31	32	33	34	3500	11500	dent	3.5495	1	24	4
run3	3	list3_14154_rack_high1	1	10	1	2	11	12	13	14	3500	11500	rack	3.8917	1	32	4
run3	3	list3_13541_poverty_low3	4	40	1	2	41	42	43	44	3300	11300	poverty	3.6382	3	47	7
run3	3	list3_12241_ounce_low1	3	30	1	2	31	32	33	34	3450	11450	ounce	3.6078	1	22.5	5
run3	3	list3_6934_frame_high1	1	10	1	2	11	12	13	14	3400	11400	frame	4.1492	1	35.75	5
run3	3	list3_3405_club_high1	1	10	1	2	11	12	13	14	3450	11450	club	4.9942	1	11.33	4
run3	3	list3_7768_guardian_high3	2	20	1	2	21	22	23	24	3500	11500	guardian	3.8469	3	40.14	8
run3	3	list3_7189_gardening_low3	4	40	1	2	41	42	43	44	3400	11400	gardening	3.3853	3	223.75	9
run3	3	list3_19070_warp_high1	1	10	1	2	11	12	13	14	3450	11450	warp	3.7405	1	32.33	4
run3	3	list3_13477_position_high3	2	20	1	2	21	22	23	24	3250	11250	position	4.8573	3	92.29	8
run3	3	list3_13916_puff_low1	3	30	1	2	31	32	33	34	3350	11350	puff	3.6498	1	11.33	4
run3	3	list3_19139_wealth_high1	1	10	1	2	11	12	13	14	3300	11300	wealth	3.8037	1	36.8	6
run3	3	list3_15276_satellite_high3	2	20	1	2	21	22	23	24	3500	11500	satellite	4.1944	3	82.75	9
run3	3	list3_12149_optimist_low3	4	40	1	2	41	42	43	44	3500	11500	optimist	3.1895	3	50.29	8
run3	3	list3_16149_slab_low1	3	30	1	2	31	32	33	34	3450	11450	slab	3.2696	1	17	4
run3	3	list3_13528_pouch_low1	3	30	1	2	31	32	33	34	3200	11200	pouch	3.2363	1	41.25	5
run3	3	list3_933_autograph_high3	2	20	1	2	21	22	23	24	3200	11200	autograph	3.912	3	24.38	9
run3	3	list3_12923_petition_low3	4	40	1	2	41	42	43	44	3300	11300	petition	3.6263	3	99.29	8
run3	3	list3_13282_plug_high1	1	10	1	2	11	12	13	14	3350	11350	plug	4.0177	1	11.67	4
run3	3	list3_15251_sap_low1	3	30	1	2	31	32	33	34	3450	11450	sap	3.5447	1	9	3
run3	3	list3_2583_candidate_high3	2	20	1	2	21	22	23	24	3250	11250	candidate	3.9303	3	60.75	9
run3	3	list3_16453_soup_high1	1	10	1	2	11	12	13	14	3500	11500	soup	4.4011	1	16.33	4
run3	3	list3_11387_mosquito_low3	4	40	1	2	41	42	43	44	3400	11400	mosquito	3.265	3	36	8
run3	3	list3_17297_suspension_low3	4	40	1	2	41	42	43	44	3350	11350	suspension	3.6401	3	91.22	10
run3	3	list3_11628_narrator_high3	2	20	1	2	21	22	23	24	3350	11350	narrator	4.0161	3	61.29	8
run3	3	list3_5520_dynamite_high3	2	20	1	2	21	22	23	24	3350	11350	dynamite	4.0045	3	47.86	8
run3	3	list3_15157_sage_low1	3	30	1	2	31	32	33	34	3450	11450	sage	3.2461	1	17	4
run3	3	list3_18167_translator_low3	4	40	1	2	41	42	43	44	3300	11300	translator	3.3563	3	49.78	10
run3	3	list3_4480_dane_low1	3	30	1	2	31	32	33	34	3300	11300	dane	3.4932	1	33.33	4
run3	3	list3_3796_consumer_low3	4	40	1	2	41	42	43	44	3250	11250	consumer	3.3212	3	86.29	8
run3	3	list3_6504_finale_low3	4	40	1	2	41	42	43	44	3450	11450	finale	3.3922	3	73.2	6
run3	3	list3_18556_universe_high3	2	20	1	2	21	22	23	24	3350	11350	universe	4.4024	3	48.43	8
run3	3	list3_15333_scalp_low1	3	30	1	2	31	32	33	34	3200	11200	scalp	3.5683	1	18.5	5
run3	3	list3_17517_tar_low1	3	30	1	2	31	32	33	34	3300	11300	tar	3.4987	1	8.5	3
run3	3	list3_1201_barbershop_low3	4	40	1	2	41	42	43	44	3500	11500	barbershop	3.3293	3	31.78	10
run3	3	list3_15130_sack_high1	1	10	1	2	11	12	13	14	3250	11250	sack	4.1114	1	30	4
run3	3	list3_6613_flame_high1	1	10	1	2	11	12	13	14	3400	11400	flame	3.9565	1	36.25	5
run3	3	list3_3654_company_high3	2	20	1	2	21	22	23	24	3250	11250	company	5.1674	3	61	7
