run	list	file_num	cond_code	trigger_code	len	corr_resp	fix_code	word_code	delay_code	audioresp_code	jittered_ISI	total_time	Word	Zipfvalue	cmu_sylls	BF_TP	LEN_L
run2	3	list3_3357_clip_high1	1	10	1	2	11	12	13	14	3200	11200	clip	3.7557	1	11.33	4
run2	3	list3_876_attendant_low3	4	40	1	2	41	42	43	44	3500	11500	attendant	3.4932	3	59	9
run2	3	list3_17706_test_high1	1	10	1	2	11	12	13	14	3450	11450	test	4.9242	1	23.33	4
run2	3	list3_17772_thief_high1	1	10	1	2	11	12	13	14	3400	11400	thief	4.3849	1	26	5
run2	3	list3_4163_crest_low1	3	30	1	2	31	32	33	34	3200	11200	crest	3.3253	1	37.5	5
run2	3	list3_14938_rodeo_high3	2	20	1	2	21	22	23	24	3250	11250	rodeo	3.7452	3	25	5
run2	3	list3_7712_groom_high1	1	10	1	2	11	12	13	14	3350	11350	groom	3.8939	1	38.5	5
run2	3	list3_13250_plea_high1	1	10	1	2	11	12	13	14	3400	11400	plea	3.8359	1	9.67	4
run2	3	list3_4991_diplomat_low3	4	40	1	2	41	42	43	44	3200	11200	diplomat	3.3332	3	33.86	8
run2	3	list3_3837_convention_high3	2	20	1	2	21	22	23	24	3450	11450	convention	4.0912	3	159	10
run2	3	list3_11082_mink_low1	3	30	1	2	31	32	33	34	3450	11450	mink	3.5706	1	31.33	4
run2	3	list3_10288_lottery_high3	2	20	1	2	21	22	23	24	3300	11300	lottery	3.8297	3	108	7
run2	3	list3_15754_sham_low1	3	30	1	2	31	32	33	34	3350	11350	sham	3.1839	1	14.67	4
run2	3	list3_16593_spleen_low1	3	30	1	2	31	32	33	34	3500	11500	spleen	3.4124	1	40.2	6
run2	3	list3_8820_impression_high3	2	20	1	2	21	22	23	24	3250	11250	impression	4.2682	3	98.78	10
run2	3	list3_868_attacker_low3	4	40	1	2	41	42	43	44	3200	11200	attacker	3.1611	3	44	8
run2	3	list3_7683_grin_low1	3	30	1	2	31	32	33	34	3300	11300	grin	3.4348	1	17.33	4
run2	3	list3_7620_grasp_high1	1	10	1	2	11	12	13	14	3250	11250	grasp	3.661	1	42	5
run2	3	list3_289_allergy_low3	4	40	1	2	41	42	43	44	3300	11300	allergy	3.2314	3	27.83	7
run2	3	list3_17654_temptation_low3	4	40	1	2	41	42	43	44	3500	11500	temptation	3.6283	3	134.44	10
run2	3	list3_5440_duct_low1	3	30	1	2	31	32	33	34	3350	11350	duct	3.4987	1	13	4
run2	3	list3_13943_pun_low1	3	30	1	2	31	32	33	34	3450	11450	pun	3.2696	1	7.5	3
run2	3	list3_14545_relevance_low3	4	40	1	2	41	42	43	44	3450	11450	relevance	3.2109	3	71.5	9
run2	3	list3_4948_dime_high1	1	10	1	2	11	12	13	14	3250	11250	dime	4.0814	1	15.67	4
run2	3	list3_1269_basketball_high3	2	20	1	2	21	22	23	24	3200	11200	basketball	4.3301	3	11.56	10
run2	3	list3_18165_transition_low3	4	40	1	2	41	42	43	44	3300	11300	transition	3.496	3	126.89	10
run2	3	list3_14743_reunion_high3	2	20	1	2	21	22	23	24	3500	11500	reunion	3.946	3	76.83	7
run2	3	list3_4596_decency_high3	2	20	1	2	21	22	23	24	3350	11350	decency	3.6666	3	49.67	7
run2	3	list3_2272_bulk_low1	3	30	1	2	31	32	33	34	3300	11300	bulk	3.2831	1	18.67	4
run2	3	list3_10902_messenger_high3	2	20	1	2	21	22	23	24	3500	11500	messenger	3.9067	3	62.88	9
run2	3	list3_1344_beam_high1	1	10	1	2	11	12	13	14	3400	11400	beam	3.9412	1	34	4
run2	3	list3_7283_genetics_low3	4	40	1	2	41	42	43	44	3300	11300	genetics	3.2509	3	67.29	8
run2	3	list3_13086_pinch_high1	1	10	1	2	11	12	13	14	3400	11400	pinch	3.7874	1	45.75	5
run2	3	list3_8408_holiday_high3	2	20	1	2	21	22	23	24	3250	11250	holiday	4.3281	3	35	7
run2	3	list3_264_alias_low3	4	40	1	2	41	42	43	44	3350	11350	alias	3.612	3	21.25	5
run2	3	list3_4456_dam_high1	1	10	1	2	11	12	13	14	3300	11300	dam	3.7602	1	6	3
run2	3	list3_10519_management_high3	2	20	1	2	21	22	23	24	3400	11400	management	4.0664	3	49.11	10
run2	3	list3_1763_blush_low1	3	30	1	2	31	32	33	34	3450	11450	blush	3.4286	1	30	5
run2	3	list3_2173_bronze_low1	3	30	1	2	31	32	33	34	3300	11300	bronze	3.4502	1	35.4	6
run2	3	list3_9716_larceny_low3	4	40	1	2	41	42	43	44	3450	11450	larceny	3.3487	3	61.5	7
