run	list	file_num	cond_code	trigger_code	len	corr_resp	fix_code	word_code	delay_code	audioresp_code	jittered_ISI	total_time	Word	Zipfvalue	cmu_sylls	BF_TP	LEN_L
run4	6	list6_5739_emperor_high3	2	20	1	2	21	22	23	24	3250	11250	emperor	4.1313	3	34.67	7
run4	6	list6_4807_destiny_high3	2	20	1	2	21	22	23	24	3350	11350	destiny	4.3622	3	212.83	7
run4	6	list6_694_ark_low1	3	30	1	2	31	32	33	34	3250	11250	ark	3.5929	1	3	3
run4	6	list6_889_attraction_high3	2	20	1	2	21	22	23	24	3450	11450	attraction	3.8347	3	117.89	10
run4	6	list6_4892_diaphragm_low3	4	40	1	2	41	42	43	44	3250	11250	diaphragm	3.3171	3	32.63	9
run4	6	list6_10549_maniac_high3	2	20	1	2	21	22	23	24	3500	11500	maniac	3.9731	3	48.2	6
run4	6	list6_10398_mackerel_low3	4	40	1	2	41	42	43	44	3500	11500	mackerel	3.3293	3	77.43	8
run4	6	list6_16020_silk_high1	1	10	1	2	11	12	13	14	3450	11450	silk	3.9908	1	22	4
run4	6	list6_15798_sheet_high1	1	10	1	2	11	12	13	14	3200	11200	sheet	4.0649	1	38.25	5
run4	6	list6_15707_sesame_low3	4	40	1	2	41	42	43	44	3400	11400	sesame	3.1895	3	28.4	6
run4	6	list6_15453_scout_high1	1	10	1	2	11	12	13	14	3250	11250	scout	4.1101	1	19.75	5
run4	6	list6_14190_rag_high1	1	10	1	2	11	12	13	14	3450	11450	rag	3.681	1	10	3
run4	6	list6_9999_lieutenant_high3	2	20	1	2	21	22	23	24	3500	11500	lieutenant	5.0167	3	39.78	10
run4	6	list6_470_animal_high3	2	20	1	2	21	22	23	24	3200	11200	animal	4.6575	3	31.8	6
run4	6	list6_1661_bleep_low1	3	30	1	2	31	32	33	34	3250	11250	bleep	3.4286	1	27.5	5
run4	6	list6_13801_prop_low1	3	30	1	2	31	32	33	34	3250	11250	prop	3.5683	1	13.67	4
run4	6	list6_13755_professor_high3	2	20	1	2	21	22	23	24	3400	11400	professor	4.8419	3	53.63	9
run4	6	list6_9510_king_high1	1	10	1	2	11	12	13	14	3500	11500	king	5.1109	1	31	4
run4	6	list6_4725_density_low3	4	40	1	2	41	42	43	44	3350	11350	density	3.1611	3	75	7
run4	6	list6_4988_diploma_low3	4	40	1	2	41	42	43	44	3250	11250	diploma	3.4058	3	31.67	7
run4	6	list6_8841_incentive_low3	4	40	1	2	41	42	43	44	3400	11400	incentive	3.2962	3	107.13	9
run4	6	list6_4912_dictator_low3	4	40	1	2	41	42	43	44	3200	11200	dictator	3.3293	3	50.14	8
run4	6	list6_10758_maze_low1	3	30	1	2	31	32	33	34	3400	11400	maze	3.4091	1	16	4
run4	6	list6_14445_reduction_low3	4	40	1	2	41	42	43	44	3250	11250	reduction	3.2412	3	124	9
run4	6	list6_16135_skull_high1	1	10	1	2	11	12	13	14	3450	11450	skull	4.1675	1	13.25	5
run4	6	list6_8538_hospital_high3	2	20	1	2	21	22	23	24	3450	11450	hospital	5.0936	3	37.43	8
run4	6	list6_5345_dread_low1	3	30	1	2	31	32	33	34	3250	11250	dread	3.4024	1	35	5
run4	6	list6_16079_size_high1	1	10	1	2	11	12	13	14	3250	11250	size	4.6636	1	9.33	4
run4	6	list6_1247_bartender_high3	2	20	1	2	21	22	23	24	3250	11250	bartender	3.9899	3	81.5	9
run4	6	list6_15414_scientist_high3	2	20	1	2	21	22	23	24	3250	11250	scientist	4.0856	3	85.63	9
run4	6	list6_18645_vale_low1	3	30	1	2	31	32	33	34	3350	11350	vale	3.1726	1	25.33	4
run4	6	list6_6625_flap_low1	3	30	1	2	31	32	33	34	3450	11450	flap	3.4254	1	18.67	4
run4	6	list6_16941_storm_high1	1	10	1	2	11	12	13	14	3350	11350	storm	4.4891	1	33.75	5
run4	6	list6_14864_rink_low1	3	30	1	2	31	32	33	34	3400	11400	rink	3.3332	1	30.67	4
run4	6	list6_7721_ground_high1	1	10	1	2	11	12	13	14	3500	11500	ground	4.8597	1	42.6	6
run4	6	list6_17464_tale_high1	1	10	1	2	11	12	13	14	3250	11250	tale	4.0793	1	29.67	4
run4	6	list6_6172_eyewitness_low3	4	40	1	2	41	42	43	44	3350	11350	eyewitness	3.5993	3	34.67	10
run4	6	list6_1491_betrayal_low3	4	40	1	2	41	42	43	44	3350	11350	betrayal	3.6283	3	44.29	8
run4	6	list6_18980_wad_low1	3	30	1	2	31	32	33	34	3250	11250	wad	3.2461	1	9	3
run4	6	list6_13406_pong_low1	3	30	1	2	31	32	33	34	3400	11400	pong	3.2109	1	29	4
