run	list	file_num	cond_code	trigger_code	len	corr_resp	fix_code	word_code	delay_code	audioresp_code	jittered_ISI	total_time	Word	Zipfvalue	cmu_sylls	BF_TP	LEN_L
run1	4	list4_11583_mystery_high3	2	20	1	2	21	22	23	24	3450	11450	mystery	4.3608	3	103.67	7
run1	4	list4_885_attitude_high3	2	20	1	2	21	22	23	24	3250	11250	attitude	4.416	3	34.71	8
run1	4	list4_17316_swat_low1	3	30	1	2	31	32	33	34	3250	11250	swat	3.5863	1	13.67	4
run1	4	list4_11710_nerve_high1	1	10	1	2	11	12	13	14	3250	11250	nerve	4.3608	1	24.5	5
run1	4	list4_17427_tack_low1	3	30	1	2	31	32	33	34	3300	11300	tack	3.3293	1	30	4
run1	4	list4_7608_grape_low1	3	30	1	2	31	32	33	34	3300	11300	grape	3.6036	1	39.75	5
run1	4	list4_16837_stench_low1	3	30	1	2	31	32	33	34	3400	11400	stench	3.3487	1	46.8	6
run1	4	list4_8068_haste_low1	3	30	1	2	31	32	33	34	3300	11300	haste	3.3212	1	37	5
run1	4	list4_13961_pup_low1	3	30	1	2	31	32	33	34	3350	11350	pup	3.5093	1	4.5	3
run1	4	list4_5079_disrespect_high3	2	20	1	2	21	22	23	24	3200	11200	disrespect	3.72	3	46.11	10
run1	4	list4_14453_reef_low1	3	30	1	2	31	32	33	34	3500	11500	reef	3.6036	1	22	4
run1	4	list4_1886_boom_high1	1	10	1	2	11	12	13	14	3350	11350	boom	4.3383	1	30.67	4
run1	4	list4_2344_burial_high3	2	20	1	2	21	22	23	24	3350	11350	burial	3.6774	3	62.2	6
run1	4	list4_18352_tub_high1	1	10	1	2	11	12	13	14	3350	11350	tub	4.1034	1	5	3
run1	4	list4_18940_volcano_low3	4	40	1	2	41	42	43	44	3250	11250	volcano	3.5248	3	26.83	7
run1	4	list4_10534_maneuver_low3	4	40	1	2	41	42	43	44	3450	11450	maneuver	3.4502	3	64.86	8
run1	4	list4_12862_perfection_high3	2	20	1	2	21	22	23	24	3400	11400	perfection	3.7327	3	128.22	10
run1	4	list4_11353_morgue_high1	1	10	1	2	11	12	13	14	3250	11250	morgue	3.9363	1	38.4	6
run1	4	list4_816_assurance_low3	4	40	1	2	41	42	43	44	3400	11400	assurance	3.313	3	48.75	9
run1	4	list4_11079_ministry_low3	4	40	1	2	41	42	43	44	3350	11350	ministry	3.5863	3	55.29	8
run1	4	list4_17602_teen_low1	3	30	1	2	31	32	33	34	3200	11200	teen	3.6141	1	27	4
run1	4	list4_15040_royalty_low3	4	40	1	2	41	42	43	44	3450	11450	royalty	3.595	3	28.33	7
run1	4	list4_8201_height_high1	1	10	1	2	11	12	13	14	3400	11400	height	3.9704	1	24.6	6
run1	4	list4_18772_verse_high1	1	10	1	2	11	12	13	14	3400	11400	verse	3.6702	1	31.5	5
run1	4	list4_15249_sanity_low3	4	40	1	2	41	42	43	44	3450	11450	sanity	3.438	3	59.4	6
run1	4	list4_16001_signature_high3	2	20	1	2	21	22	23	24	3300	11300	signature	4.0863	3	40.75	9
run1	4	list4_11056_mineral_low3	4	40	1	2	41	42	43	44	3300	11300	mineral	3.4157	3	61.33	7
run1	4	list4_11076_minister_high3	2	20	1	2	21	22	23	24	3250	11250	minister	4.2659	3	100.29	8
run1	4	list4_17485_tang_low1	3	30	1	2	31	32	33	34	3200	11200	tang	3.3525	1	32	4
run1	4	list4_8512_horn_high1	1	10	1	2	11	12	13	14	3200	11200	horn	4.3236	1	26.33	4
run1	4	list4_12342_oversight_low3	4	40	1	2	41	42	43	44	3300	11300	oversight	3.1669	3	29.88	9
run1	4	list4_15648_sensation_high3	2	20	1	2	21	22	23	24	3400	11400	sensation	3.6898	3	115.38	9
run1	4	list4_8322_hike_high1	1	10	1	2	11	12	13	14	3500	11500	hike	3.8156	1	13.33	4
run1	4	list4_9026_inspection_high3	2	20	1	2	21	22	23	24	3350	11350	inspection	3.7704	3	141.44	10
run1	4	list4_12331_overload_low3	4	40	1	2	41	42	43	44	3400	11400	overload	3.2556	3	35.57	8
run1	4	list4_16139_sky_high1	1	10	1	2	11	12	13	14	3400	11400	sky	4.6509	1	1.5	3
run1	4	list4_16967_strap_high1	1	10	1	2	11	12	13	14	3400	11400	strap	3.7134	1	26.25	5
run1	4	list4_4604_decision_high3	2	20	1	2	21	22	23	24	3200	11200	decision	4.7404	3	82.86	8
run1	4	list4_3534_collector_low3	4	40	1	2	41	42	43	44	3200	11200	collector	3.6362	3	70	9
run1	4	list4_13910_puck_low1	3	30	1	2	31	32	33	34	3250	11250	puck	3.4621	1	25	4
