run	list	file_num	cond_code	trigger_code	len	corr_resp	fix_code	word_code	delay_code	audioresp_code	jittered_ISI	total_time	Word	Zipfvalue	cmu_sylls	BF_TP	LEN_L
run1	2	list2_10505_malt_low1	3	30	1	2	31	32	33	34	3500	11500	malt	3.2213	1	29.67	4
run1	2	list2_16224_slot_high1	1	10	1	2	11	12	13	14	3500	11500	slot	3.7405	1	21	4
run1	2	list2_15938_shrimp_high1	1	10	1	2	11	12	13	14	3250	11250	shrimp	3.9402	1	38.4	6
run1	2	list2_597_appetite_high3	2	20	1	2	21	22	23	24	3200	11200	appetite	3.9518	3	87.29	8
run1	2	list2_2614_canopy_low3	4	40	1	2	41	42	43	44	3450	11450	canopy	3.2314	3	46.8	6
run1	2	list2_2964_chain_high1	1	10	1	2	11	12	13	14	3250	11250	chain	4.3265	1	33.75	5
run1	2	list2_3826_contrary_high3	2	20	1	2	21	22	23	24	3250	11250	contrary	3.9498	3	88.57	8
run1	2	list2_4411_cylinder_low3	4	40	1	2	41	42	43	44	3400	11400	cylinder	3.2003	3	64.86	8
run1	2	list2_3801_container_low3	4	40	1	2	41	42	43	44	3400	11400	container	3.6343	3	95.75	9
run1	2	list2_5014_disc_low1	3	30	1	2	31	32	33	34	3350	11350	disc	3.4124	1	13	4
run1	2	list2_14200_rail_high1	1	10	1	2	11	12	13	14	3250	11250	rail	3.661	1	26.33	4
run1	2	list2_7230_gauge_low1	3	30	1	2	31	32	33	34	3400	11400	gauge	3.3449	1	24.5	5
run1	2	list2_6198_factory_high3	2	20	1	2	21	22	23	24	3400	11400	factory	4.2253	3	53.5	7
run1	2	list2_5052_disk_high1	1	10	1	2	11	12	13	14	3200	11200	disk	3.822	1	16.67	4
run1	2	list2_18497_ultrasound_low3	4	40	1	2	41	42	43	44	3350	11350	ultrasound	3.3922	3	18	10
run1	2	list2_3947_corruption_low3	4	40	1	2	41	42	43	44	3350	11350	corruption	3.6323	3	136.33	10
run1	2	list2_17149_suede_low1	3	30	1	2	31	32	33	34	3450	11450	suede	3.2603	1	16.75	5
run1	2	list2_17115_substitute_high3	2	20	1	2	21	22	23	24	3300	11300	substitute	3.6702	3	46.89	10
run1	2	list2_13404_pond_high1	1	10	1	2	11	12	13	14	3350	11350	pond	3.8024	1	27.33	4
run1	2	list2_2188_brow_low1	3	30	1	2	31	32	33	34	3250	11250	brow	3.2696	1	13.33	4
run1	2	list2_4108_crash_high1	1	10	1	2	11	12	13	14	3400	11400	crash	4.4568	1	48.75	5
run1	2	list2_6884_formula_high3	2	20	1	2	21	22	23	24	3250	11250	formula	3.8961	3	36.33	7
run1	2	list2_2316_bungalow_low3	4	40	1	2	41	42	43	44	3500	11500	bungalow	3.2213	3	26.43	8
run1	2	list2_11217_modesty_low3	4	40	1	2	41	42	43	44	3350	11350	modesty	3.2509	3	32.5	7
run1	2	list2_5558_ease_high1	1	10	1	2	11	12	13	14	3300	11300	ease	4.2808	1	20.33	4
run1	2	list2_13811_prophecy_high3	2	20	1	2	21	22	23	24	3350	11350	prophecy	3.7997	3	56.57	8
run1	2	list2_9280_jig_low1	3	30	1	2	31	32	33	34	3200	11200	jig	3.2363	1	5	3
run1	2	list2_815_assumption_low3	4	40	1	2	41	42	43	44	3500	11500	assumption	3.5248	3	105.67	10
run1	2	list2_4764_deputy_high3	2	20	1	2	21	22	23	24	3250	11250	deputy	4.1944	3	38	6
run1	2	list2_10119_listener_low3	4	40	1	2	41	42	43	44	3200	11200	listener	3.1552	3	100.43	8
run1	2	list2_4304_cue_high1	1	10	1	2	11	12	13	14	3200	11200	cue	3.8917	1	5.5	3
run1	2	list2_7533_gorilla_high3	2	20	1	2	21	22	23	24	3400	11400	gorilla	3.7452	3	41.33	7
run1	2	list2_12864_performer_low3	4	40	1	2	41	42	43	44	3350	11350	performer	3.3853	3	49.38	9
run1	2	list2_4358_curse_high1	1	10	1	2	11	12	13	14	3200	11200	curse	4.2603	1	31.75	5
run1	2	list2_16674_squash_low1	3	30	1	2	31	32	33	34	3300	11300	squash	3.6421	1	19.2	6
run1	2	list2_6115_explosion_high3	2	20	1	2	21	22	23	24	3500	11500	explosion	4.2171	3	80.5	9
run1	2	list2_10690_mast_low1	3	30	1	2	31	32	33	34	3500	11500	mast	3.2161	1	34.67	4
run1	2	list2_972_awe_low1	3	30	1	2	31	32	33	34	3350	11350	awe	3.4222	1	2	3
run1	2	list2_18113_tract_low1	3	30	1	2	31	32	33	34	3250	11250	tract	3.1611	1	41.75	5
run1	2	list2_7553_government_high3	2	20	1	2	21	22	23	24	3450	11450	government	4.814	3	52.33	10
