run	list	file_num	cond_code	trigger_code	len	corr_resp	fix_code	word_code	delay_code	audioresp_code	jittered_ISI	total_time	Word	Zipfvalue	cmu_sylls	BF_TP	LEN_L
run3	1	list1_809_assistance_high3	2	20	1	2	21	22	23	24	3450	11450	assistance	4.0392	3	47.44	10
run3	1	list1_17590_technician_low3	4	40	1	2	41	42	43	44	3350	11350	technician	3.4157	3	26.44	10
run3	1	list1_16315_snitch_low1	3	30	1	2	31	32	33	34	3400	11400	snitch	3.5013	1	24.2	6
run3	1	list1_7397_glare_low1	3	30	1	2	31	32	33	34	3200	11200	glare	3.2109	1	44.75	5
run3	1	list1_5704_embassy_high3	2	20	1	2	21	22	23	24	3200	11200	embassy	3.8917	3	12	7
run3	1	list1_3633_commodore_low3	4	40	1	2	41	42	43	44	3200	11200	commodore	3.559	3	65	9
run3	1	list1_1090_balcony_high3	2	20	1	2	21	22	23	24	3500	11500	balcony	3.8647	3	45.33	7
run3	1	list1_653_arch_low1	3	30	1	2	31	32	33	34	3500	11500	arch	3.5683	1	7.33	4
run3	1	list1_18678_vanity_low3	4	40	1	2	41	42	43	44	3350	11350	vanity	3.6161	3	53.6	6
run3	1	list1_6777_folk_high1	1	10	1	2	11	12	13	14	3250	11250	folk	3.8553	1	22.33	4
run3	1	list1_13270_plot_high1	1	10	1	2	11	12	13	14	3400	11400	plot	4.0642	1	17.67	4
run3	1	list1_14534_relation_low3	4	40	1	2	41	42	43	44	3250	11250	relation	3.6161	3	122.86	8
run3	1	list1_277_allegiance_low3	4	40	1	2	41	42	43	44	3400	11400	allegiance	3.496	3	36.33	10
run3	1	list1_145_aggression_low3	4	40	1	2	41	42	43	44	3500	11500	aggression	3.4502	3	88.22	10
run3	1	list1_166_aid_high1	1	10	1	2	11	12	13	14	3500	11500	aid	4.1431	1	6	3
run3	1	list1_3845_conviction_high3	2	20	1	2	21	22	23	24	3300	11300	conviction	3.7747	3	157.33	10
run3	1	list1_16675_squat_low1	3	30	1	2	31	32	33	34	3400	11400	squat	3.4987	1	7.25	5
run3	1	list1_9503_kin_low1	3	30	1	2	31	32	33	34	3200	11200	kin	3.6323	1	7.5	3
run3	1	list1_5035_discussion_high3	2	20	1	2	21	22	23	24	3200	11200	discussion	4.0842	3	101.89	10
run3	1	list1_8203_heir_high1	1	10	1	2	11	12	13	14	3450	11450	heir	3.7183	1	11.67	4
run3	1	list1_12951_pharmacy_low3	4	40	1	2	41	42	43	44	3450	11450	pharmacy	3.5373	3	32.14	8
run3	1	list1_18709_veal_low1	3	30	1	2	31	32	33	34	3250	11250	veal	3.5519	1	30.67	4
run3	1	list1_9037_instructor_high3	2	20	1	2	21	22	23	24	3400	11400	instructor	3.6739	3	49.11	10
run3	1	list1_3226_chute_low1	3	30	1	2	31	32	33	34	3500	11500	chute	3.559	1	27.75	5
run3	1	list1_9821_league_high1	1	10	1	2	11	12	13	14	3450	11450	league	4.27	1	38.2	6
run3	1	list1_12399_pact_low1	3	30	1	2	31	32	33	34	3400	11400	pact	3.5774	1	20.67	4
run3	1	list1_16524_specimen_high3	2	20	1	2	21	22	23	24	3400	11400	specimen	3.6774	3	38.86	8
run3	1	list1_4627_deed_high1	1	10	1	2	11	12	13	14	3400	11400	deed	3.9694	1	32.67	4
run3	1	list1_4820_detector_low3	4	40	1	2	41	42	43	44	3500	11500	detector	3.5146	3	52.57	8
run3	1	list1_16699_stadium_high3	2	20	1	2	21	22	23	24	3300	11300	stadium	3.7874	3	55.5	7
run3	1	list1_3469_coconut_high3	2	20	1	2	21	22	23	24	3400	11400	coconut	3.6629	3	46.67	7
run3	1	list1_9231_jaw_high1	1	10	1	2	11	12	13	14	3200	11200	jaw	3.8541	1	7	3
run3	1	list1_14288_rash_high1	1	10	1	2	11	12	13	14	3300	11300	rash	3.9057	1	29	4
run3	1	list1_16921_stool_low1	3	30	1	2	31	32	33	34	3200	11200	stool	3.5471	1	34	5
run3	1	list1_9100_intruder_low3	4	40	1	2	41	42	43	44	3200	11200	intruder	3.5637	3	73	8
run3	1	list1_16635_spray_high1	1	10	1	2	11	12	13	14	3450	11450	spray	3.9847	1	23.25	5
run3	1	list1_18454_twin_high1	1	10	1	2	11	12	13	14	3400	11400	twin	4.0186	1	10.33	4
run3	1	list1_14064_quantity_low3	4	40	1	2	41	42	43	44	3400	11400	quantity	3.2741	3	91	8
run3	1	list1_19159_wedge_low1	3	30	1	2	31	32	33	34	3350	11350	wedge	3.371	1	21.5	5
run3	1	list1_14701_restaurant_high3	2	20	1	2	21	22	23	24	3300	11300	restaurant	4.6673	3	63	10
