run	list	file_num	cond_code	trigger_code	len	corr_resp	fix_code	word_code	delay_code	audioresp_code	jittered_ISI	total_time	Word	Zipfvalue	cmu_sylls	BF_TP	LEN_L
run5	6	list6_552_anytime_high3	2	20	1	2	21	22	23	24	3200	11200	anytime	4.3884	3	45.17	7
run5	6	list6_14476_reflection_high3	2	20	1	2	21	22	23	24	3300	11300	reflection	3.7018	3	138.33	10
run5	6	list6_561_ape_high1	1	10	1	2	11	12	13	14	3250	11250	ape	3.9856	1	1.5	3
run5	6	list6_14565_reminder_low3	4	40	1	2	41	42	43	44	3200	11200	reminder	3.5774	3	100	8
run5	6	list6_12950_pharmacist_low3	4	40	1	2	41	42	43	44	3200	11200	pharmacist	3.1895	3	30.56	10
run5	6	list6_10703_match_high1	1	10	1	2	11	12	13	14	3300	11300	match	4.6936	1	45.25	5
run5	6	list6_789_assassin_high3	2	20	1	2	21	22	23	24	3300	11300	assassin	3.7733	3	20.57	8
run5	6	list6_8107_haze_low1	3	30	1	2	31	32	33	34	3300	11300	haze	3.1839	1	15.67	4
run5	6	list6_18707_vault_high1	1	10	1	2	11	12	13	14	3200	11200	vault	4.0807	1	14.25	5
run5	6	list6_6948_fraud_high1	1	10	1	2	11	12	13	14	3500	11500	fraud	4.002	1	27.75	5
run5	6	list6_953_avenue_high3	2	20	1	2	21	22	23	24	3400	11400	avenue	4.2273	3	15.2	6
run5	6	list6_14105_quid_low1	3	30	1	2	31	32	33	34	3350	11350	quid	3.5013	1	8.33	4
run5	6	list6_15658_sentiment_low3	4	40	1	2	41	42	43	44	3450	11450	sentiment	3.504	3	70.25	9
run5	6	list6_9903_length_high1	1	10	1	2	11	12	13	14	3500	11500	length	3.8469	1	36.2	6
run5	6	list6_16577_spine_high1	1	10	1	2	11	12	13	14	3450	11450	spine	3.7602	1	43.75	5
run5	6	list6_16447_soul_high1	1	10	1	2	11	12	13	14	3250	11250	soul	4.8858	1	17	4
run5	6	list6_9035_institute_low3	4	40	1	2	41	42	43	44	3200	11200	institute	3.5146	3	79.38	9
run5	6	list6_9724_lark_low1	3	30	1	2	31	32	33	34	3350	11350	lark	3.2161	1	36	4
run5	6	list6_14505_regiment_high3	2	20	1	2	21	22	23	24	3400	11400	regiment	3.6863	3	72.43	8
run5	6	list6_8508_horizon_high3	2	20	1	2	21	22	23	24	3500	11500	horizon	3.6517	3	47.33	7
run5	6	list6_17161_suggestion_high3	2	20	1	2	21	22	23	24	3500	11500	suggestion	4.0863	3	119.89	10
run5	6	list6_12538_paragraph_low3	4	40	1	2	41	42	43	44	3200	11200	paragraph	3.4532	3	44.38	9
run5	6	list6_12751_peak_high1	1	10	1	2	11	12	13	14	3500	11500	peak	3.7747	1	28.33	4
run5	6	list6_5205_donation_low3	4	40	1	2	41	42	43	44	3500	11500	donation	3.5471	3	103	8
run5	6	list6_266_alibi_high3	2	20	1	2	21	22	23	24	3200	11200	alibi	3.9223	3	17	5
run5	6	list6_10683_massacre_low3	4	40	1	2	41	42	43	44	3300	11300	massacre	3.5993	3	35.86	8
run5	6	list6_12646_paste_low1	3	30	1	2	31	32	33	34	3500	11500	paste	3.2363	1	41	5
run5	6	list6_18705_vat_low1	3	30	1	2	31	32	33	34	3250	11250	vat	3.1783	1	8	3
run5	6	list6_19113_waterfall_low3	4	40	1	2	41	42	43	44	3500	11500	waterfall	3.2741	3	51.25	9
run5	6	list6_6513_financing_low3	4	40	1	2	41	42	43	44	3300	11300	financing	3.2263	3	194.5	9
run5	6	list6_9180_itch_low1	3	30	1	2	31	32	33	34	3200	11200	itch	3.6222	1	4.33	4
run5	6	list6_7297_gent_low1	3	30	1	2	31	32	33	34	3250	11250	gent	3.2109	1	19.67	4
run5	6	list6_14564_remedy_low3	4	40	1	2	41	42	43	44	3500	11500	remedy	3.3674	3	41.4	6
run5	6	list6_15106_rust_low1	3	30	1	2	31	32	33	34	3500	11500	rust	3.399	1	27	4
run5	6	list6_16852_stereo_high3	2	20	1	2	21	22	23	24	3400	11400	stereo	3.7761	3	49	6
run5	6	list6_16592_splash_low1	3	30	1	2	31	32	33	34	3400	11400	splash	3.6263	1	30.4	6
run5	6	list6_12177_orchestra_high3	2	20	1	2	21	22	23	24	3400	11400	orchestra	3.7421	3	26.13	9
run5	6	list6_8158_hearse_low1	3	30	1	2	31	32	33	34	3450	11450	hearse	3.2056	1	56.6	6
run5	6	list6_5459_duke_high1	1	10	1	2	11	12	13	14	3300	11300	duke	4.3984	1	15	4
run5	6	list6_1901_boot_high1	1	10	1	2	11	12	13	14	3300	11300	boot	4.0469	1	34.67	4
