run	list	file_num	cond_code	trigger_code	len	corr_resp	fix_code	word_code	delay_code	audioresp_code	jittered_ISI	total_time	Word	Zipfvalue	cmu_sylls	BF_TP	LEN_L
run4	3	list3_5796_enemy_high3	2	20	1	2	21	22	23	24	3350	11350	enemy	4.6854	3	12	5
run4	3	list3_11998_observer_low3	4	40	1	2	41	42	43	44	3500	11500	observer	3.5683	3	69.14	8
run4	3	list3_14311_rave_low1	3	30	1	2	31	32	33	34	3500	11500	rave	3.4058	1	20	4
run4	3	list3_11280_monk_high1	1	10	1	2	11	12	13	14	3500	11500	monk	3.8682	1	24.33	4
run4	3	list3_7932_hall_high1	1	10	1	2	11	12	13	14	3200	11200	hall	4.7151	1	37.67	4
run4	3	list3_16364_sodium_low3	4	40	1	2	41	42	43	44	3450	11450	sodium	3.3956	3	25.8	6
run4	3	list3_157_agony_low3	4	40	1	2	41	42	43	44	3500	11500	agony	3.5751	3	19	5
run4	3	list3_3089_chef_high1	1	10	1	2	11	12	13	14	3250	11250	chef	4.075	1	9.33	4
run4	3	list3_12994_physician_high3	2	20	1	2	21	22	23	24	3400	11400	physician	3.7888	3	26.88	9
run4	3	list3_2841_catering_low3	4	40	1	2	41	42	43	44	3300	11300	catering	3.4348	3	305.86	8
run4	3	list3_7416_glitch_low1	3	30	1	2	31	32	33	34	3500	11500	glitch	3.3089	1	31.2	6
run4	3	list3_17272_surgery_high3	2	20	1	2	21	22	23	24	3450	11450	surgery	4.5098	3	104.5	7
run4	3	list3_17587_tech_high1	1	10	1	2	11	12	13	14	3200	11200	tech	3.8064	1	12.33	4
run4	3	list3_2059_breach_high1	1	10	1	2	11	12	13	14	3300	11300	breach	3.7943	1	48.8	6
run4	3	list3_11985_objection_high3	2	20	1	2	21	22	23	24	3350	11350	objection	4.3368	3	96.75	9
run4	3	list3_15224_samurai_low3	4	40	1	2	41	42	43	44	3200	11200	samurai	3.4987	3	24.67	7
run4	3	list3_4218_crop_high1	1	10	1	2	11	12	13	14	3200	11200	crop	3.688	1	13	4
run4	3	list3_3146_chill_high1	1	10	1	2	11	12	13	14	3450	11450	chill	4.2104	1	40	5
run4	3	list3_9851_ledge_low1	3	30	1	2	31	32	33	34	3250	11250	ledge	3.5471	1	24	5
run4	3	list3_13908_publishing_low3	4	40	1	2	41	42	43	44	3300	11300	publishing	3.5819	3	130	10
run4	3	list3_19229_whim_low1	3	30	1	2	31	32	33	34	3500	11500	whim	3.371	1	11	4
run4	3	list3_13279_ploy_low1	3	30	1	2	31	32	33	34	3350	11350	ploy	3.1895	1	12	4
run4	3	list3_9043_insurance_high3	2	20	1	2	21	22	23	24	3400	11400	insurance	4.5832	3	69.13	9
run4	3	list3_16219_slop_low1	3	30	1	2	31	32	33	34	3200	11200	slop	3.2696	1	18.67	4
run4	3	list3_16521_specialty_high3	2	20	1	2	21	22	23	24	3200	11200	specialty	3.728	3	36.38	9
run4	3	list3_13332_poisoning_high3	2	20	1	2	21	22	23	24	3400	11400	poisoning	3.7733	3	204.25	9
run4	3	list3_9778_lavender_low3	4	40	1	2	41	42	43	44	3500	11500	lavender	3.313	3	75.71	8
run4	3	list3_15387_schmuck_high1	1	10	1	2	11	12	13	14	3450	11450	schmuck	3.6629	1	18	7
run4	3	list3_10060_limp_low1	3	30	1	2	31	32	33	34	3350	11350	limp	3.566	1	18	4
run4	3	list3_14579_rendezvous_high3	2	20	1	2	21	22	23	24	3250	11250	rendezvous	3.7874	3	56.11	10
run4	3	list3_5192_dome_low1	3	30	1	2	31	32	33	34	3250	11250	dome	3.2962	1	18.67	4
run4	3	list3_17390_syndicate_low3	4	40	1	2	41	42	43	44	3200	11200	syndicate	3.3047	3	49.38	9
run4	3	list3_3243_cinema_low3	4	40	1	2	41	42	43	44	3450	11450	cinema	3.5907	3	26	6
run4	3	list3_14291_raspberry_low3	4	40	1	2	41	42	43	44	3200	11200	raspberry	3.2786	3	35.38	9
run4	3	list3_19226_whiff_low1	3	30	1	2	31	32	33	34	3450	11450	whiff	3.399	1	21.25	5
run4	3	list3_12718_paw_low1	3	30	1	2	31	32	33	34	3250	11250	paw	3.496	1	8.5	3
run4	3	list3_557_apartment_high3	2	20	1	2	21	22	23	24	3350	11350	apartment	4.9188	3	52.63	9
run4	3	list3_10168_loan_high1	1	10	1	2	11	12	13	14	3350	11350	loan	4.2979	1	25.33	4
run4	3	list3_6383_fence_high1	1	10	1	2	11	12	13	14	3250	11250	fence	4.2056	1	28.75	5
run4	3	list3_7642_gravity_high3	2	20	1	2	21	22	23	24	3350	11350	gravity	3.8384	3	62.5	7
