run	list	file_num	cond_code	trigger_code	len	corr_resp	fix_code	word_code	delay_code	audioresp_code	jittered_ISI	total_time	Word	Zipfvalue	cmu_sylls	BF_TP	LEN_L
run3	2	list2_18699_vase_low1	3	30	1	2	31	32	33	34	3500	11500	vase	3.5863	1	20.67	4
run3	2	list2_4902_dice_high1	1	10	1	2	11	12	13	14	3300	11300	dice	4.0194	1	17.67	4
run3	2	list2_2887_caviar_low3	4	40	1	2	41	42	43	44	3300	11300	caviar	3.5841	3	41.2	6
run3	2	list2_13748_producer_high3	2	20	1	2	21	22	23	24	3350	11350	producer	4.096	3	74.57	8
run3	2	list2_2891_cavity_low3	4	40	1	2	41	42	43	44	3450	11450	cavity	3.4765	3	53	6
run3	2	list2_9718_lard_low1	3	30	1	2	31	32	33	34	3400	11400	lard	3.2314	1	36	4
run3	2	list2_14919_robbery_high3	2	20	1	2	21	22	23	24	3350	11350	robbery	4.3622	3	86.83	7
run3	2	list2_14752_revenue_low3	4	40	1	2	41	42	43	44	3500	11500	revenue	3.3817	3	56.67	7
run3	2	list2_6128_expression_high3	2	20	1	2	21	22	23	24	3200	11200	expression	4.1061	3	98.67	10
run3	2	list2_9289_jinx_low1	3	30	1	2	31	32	33	34	3500	11500	jinx	3.6036	1	18	4
run3	2	list2_11490_mule_high1	1	10	1	2	11	12	13	14	3250	11250	mule	3.8469	1	22	4
run3	2	list2_18762_verge_low1	3	30	1	2	31	32	33	34	3450	11450	verge	3.5171	1	28.25	5
run3	2	list2_7008_fringe_low1	3	30	1	2	31	32	33	34	3350	11350	fringe	3.2263	1	52	6
run3	2	list2_14185_raft_high1	1	10	1	2	11	12	13	14	3200	11200	raft	3.6739	1	15.67	4
run3	2	list2_15715_settlement_high3	2	20	1	2	21	22	23	24	3400	11400	settlement	3.801	3	48.56	10
run3	2	list2_14530_rejection_low3	4	40	1	2	41	42	43	44	3500	11500	rejection	3.5197	3	122.38	9
run3	2	list2_14092_quest_high1	1	10	1	2	11	12	13	14	3400	11400	quest	3.8077	1	21.25	5
run3	2	list2_2394_buttercup_low3	4	40	1	2	41	42	43	44	3200	11200	buttercup	3.3782	3	45.38	9
run3	2	list2_5220_doom_high1	1	10	1	2	11	12	13	14	3350	11350	doom	3.7497	1	28	4
run3	2	list2_15352_scar_high1	1	10	1	2	11	12	13	14	3500	11500	scar	3.9283	1	10	4
run3	2	list2_16707_stage_high1	1	10	1	2	11	12	13	14	3500	11500	stage	4.6583	1	38.25	5
run3	2	list2_17377_sympathy_high3	2	20	1	2	21	22	23	24	3500	11500	sympathy	3.9223	3	25.86	8
run3	2	list2_13300_pneumonia_high3	2	20	1	2	21	22	23	24	3400	11400	pneumonia	3.7035	3	11.38	9
run3	2	list2_15148_safari_low3	4	40	1	2	41	42	43	44	3250	11250	safari	3.3212	3	23.4	6
run3	2	list2_14457_reel_low1	3	30	1	2	31	32	33	34	3500	11500	reel	3.5146	1	23	4
run3	2	list2_8766_illusion_high3	2	20	1	2	21	22	23	24	3250	11250	illusion	3.9171	3	45.29	8
run3	2	list2_4859_dew_low1	3	30	1	2	31	32	33	34	3450	11450	dew	3.3332	1	4.5	3
run3	2	list2_6037_exception_high3	2	20	1	2	21	22	23	24	3500	11500	exception	3.9046	3	101.5	9
run3	2	list2_6674_flick_high1	1	10	1	2	11	12	13	14	3400	11400	flick	3.7035	1	37	5
run3	2	list2_4817_detection_low3	4	40	1	2	41	42	43	44	3450	11450	detection	3.2263	3	126.13	9
run3	2	list2_16343_sob_low1	3	30	1	2	31	32	33	34	3250	11250	sob	3.1839	1	9	3
run3	2	list2_1463_benefit_high3	2	20	1	2	21	22	23	24	3500	11500	benefit	4.1569	3	36.5	7
run3	2	list2_17239_superstar_low3	4	40	1	2	41	42	43	44	3200	11200	superstar	3.5373	3	49.38	9
run3	2	list2_1679_bliss_low1	3	30	1	2	31	32	33	34	3200	11200	bliss	3.4987	1	30	5
run3	2	list2_3217_chunk_low1	3	30	1	2	31	32	33	34	3400	11400	chunk	3.6182	1	30.25	5
run3	2	list2_13580_precedent_low3	4	40	1	2	41	42	43	44	3300	11300	precedent	3.399	3	70.63	9
run3	2	list2_5180_doll_high1	1	10	1	2	11	12	13	14	3200	11200	doll	4.3936	1	35	4
run3	2	list2_8728_idea_high3	2	20	1	2	21	22	23	24	3450	11450	idea	5.5546	3	3	4
run3	2	list2_6693_flock_high1	1	10	1	2	11	12	13	14	3400	11400	flock	3.6684	1	39.25	5
run3	2	list2_7577_graffiti_low3	4	40	1	2	41	42	43	44	3250	11250	graffiti	3.3089	3	48	8
