run	list	file_num	cond_code	trigger_code	len	corr_resp	fix_code	word_code	delay_code	audioresp_code	jittered_ISI	total_time	Word	Zipfvalue	cmu_sylls	BF_TP	LEN_L
run1	7	list7_3700_conception_low3	4	40	1	2	41	42	43	44	3350	11350	conception	3.3212	3	147.22	10
run1	7	list7_11431_mound_low1	3	30	1	2	31	32	33	34	3400	11400	mound	3.1839	1	40	5
run1	7	list7_10269_loot_low1	3	30	1	2	31	32	33	34	3500	11500	loot	3.5519	1	35	4
run1	7	list7_18118_trade_high1	1	10	1	2	11	12	13	14	3300	11300	trade	4.5461	1	42.5	5
run1	7	list7_3639_communion_low3	4	40	1	2	41	42	43	44	3200	11200	communion	3.3212	3	100.25	9
run1	7	list7_1395_beef_high1	1	10	1	2	11	12	13	14	3450	11450	beef	4.2944	1	25.67	4
run1	7	list7_4896_diary_high3	2	20	1	2	21	22	23	24	3450	11450	diary	3.9536	3	34.75	5
run1	7	list7_19024_wallpaper_low3	4	40	1	2	41	42	43	44	3500	11500	wallpaper	3.5274	3	38.75	9
run1	7	list7_9038_instrument_high3	2	20	1	2	21	22	23	24	3300	11300	instrument	3.9088	3	70.56	10
run1	7	list7_8188_hedge_low1	3	30	1	2	31	32	33	34	3300	11300	hedge	3.1949	1	23.5	5
run1	7	list7_14935_rod_high1	1	10	1	2	11	12	13	14	3500	11500	rod	4.0306	1	7	3
run1	7	list7_10234_lollipop_low3	4	40	1	2	41	42	43	44	3200	11200	lollipop	3.2556	3	35.71	8
run1	7	list7_17894_tin_high1	1	10	1	2	11	12	13	14	3500	11500	tin	3.9373	1	8	3
run1	7	list7_16429_sorcerer_low3	4	40	1	2	41	42	43	44	3300	11300	sorcerer	3.2363	3	99.71	8
run1	7	list7_15114_rye_low1	3	30	1	2	31	32	33	34	3300	11300	rye	3.6202	1	3.5	3
run1	7	list7_4044_cove_low1	3	30	1	2	31	32	33	34	3300	11300	cove	3.5146	1	22.33	4
run1	7	list7_2493_cage_high1	1	10	1	2	11	12	13	14	3200	11200	cage	4.3068	1	18	4
run1	7	list7_3793_consulate_high3	2	20	1	2	21	22	23	24	3450	11450	consulate	3.6898	3	85.38	9
run1	7	list7_15832_shin_low1	3	30	1	2	31	32	33	34	3450	11450	shin	3.4905	1	16.67	4
run1	7	list7_10600_mare_low1	3	30	1	2	31	32	33	34	3450	11450	mare	3.465	1	43.67	4
run1	7	list7_8152_heap_high1	1	10	1	2	11	12	13	14	3450	11450	heap	3.6898	1	31.67	4
run1	7	list7_2575_canary_low3	4	40	1	2	41	42	43	44	3350	11350	canary	3.4679	3	62.6	6
run1	7	list7_16514_spear_high1	1	10	1	2	11	12	13	14	3500	11500	spear	3.6592	1	33.25	5
run1	7	list7_12984_photograph_high3	2	20	1	2	21	22	23	24	3300	11300	photograph	4.0553	3	18.78	10
run1	7	list7_5793_enema_low3	4	40	1	2	41	42	43	44	3300	11300	enema	3.1552	3	9.75	5
run1	7	list7_2674_caravan_low3	4	40	1	2	41	42	43	44	3300	11300	caravan	3.1669	3	64.33	7
run1	7	list7_9972_liberty_high3	2	20	1	2	21	22	23	24	3400	11400	liberty	4.2213	3	38.33	7
run1	7	list7_13380_polygraph_low3	4	40	1	2	41	42	43	44	3400	11400	polygraph	3.2056	3	28.25	9
run1	7	list7_15603_selection_high3	2	20	1	2	21	22	23	24	3350	11350	selection	3.6592	3	112.25	9
run1	7	list7_14047_quad_low1	3	30	1	2	31	32	33	34	3200	11200	quad	3.1949	1	7	4
run1	7	list7_16188_sleigh_low1	3	30	1	2	31	32	33	34	3250	11250	sleigh	3.5171	1	19.8	6
run1	7	list7_8049_harmony_high3	2	20	1	2	21	22	23	24	3300	11300	harmony	3.9151	3	65.5	7
run1	7	list7_11966_oak_high1	1	10	1	2	11	12	13	14	3300	11300	oak	3.7497	1	3	3
run1	7	list7_14896_roach_low1	3	30	1	2	31	32	33	34	3500	11500	roach	3.4254	1	41	5
run1	7	list7_14383_reception_high3	2	20	1	2	21	22	23	24	3300	11300	reception	4.0469	3	126.13	9
run1	7	list7_3987_cough_high1	1	10	1	2	11	12	13	14	3300	11300	cough	3.9441	1	34.75	5
run1	7	list7_5153_document_high3	2	20	1	2	21	22	23	24	3300	11300	document	4.0045	3	45	8
run1	7	list7_19131_wax_high1	1	10	1	2	11	12	13	14	3400	11400	wax	3.9565	1	5.5	3
run1	7	list7_3747_confidence_high3	2	20	1	2	21	22	23	24	3450	11450	confidence	4.2892	3	80.78	10
run1	7	list7_13592_predator_low3	4	40	1	2	41	42	43	44	3300	11300	predator	3.4222	3	65.57	8
