numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
21347	73613	wows	2	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	1	15.33	4	8	1	low	low1	3	30	1	2	31	32	33	34	
7209	24454	firsts	23	23	15	21	14	0.45098	1.3802	0.17883	1.2041	Noun	23	1	2.672	1	56	6	0	1	low	low1	3	30	1	2	31	32	33	34	
3712	11909	cleverness	26	26	24	26	24	0.5098	1.4314	0.28612	1.3979	Noun	26	1	2.7232	3	50.89	10	0	1	low	low3	4	40	1	2	41	42	43	44	
9647	32113	ills	26	26	22	26	22	0.5098	1.4314	0.26228	1.3617	Noun	26	1	2.7232	1	3.67	4	0	1	low	low1	3	30	1	2	31	32	33	34	
4298	14272	cords	86	86	73	85	73	1.6863	1.9395	0.87029	1.8692	Noun	86	1	3.2314	1	50.25	5	10	1	low	low1	3	30	1	2	31	32	33	34	
5545	18522	disclosure	51	51	40	47	39	1	1.716	0.47687	1.6128	Noun	51	1	3.0078	3	36.78	10	0	1	low	low3	4	40	1	2	41	42	43	44	
8357	28044	grads	7	7	7	7	7	0.13725	0.90309	0.083453	0.90309	Noun	7	1	2.1949	1	53.5	5	6	1	low	low1	3	30	1	2	31	32	33	34	
15739	52526	reagents	2	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	3	101.14	8	0	1	low	low3	4	40	1	2	41	42	43	44	
20769	71629	volleyball	58	58	50	56	48	1.1373	1.7709	0.59609	1.7076	Noun	58	1	3.0627	3	17.11	10	0	1	low	low3	4	40	1	2	41	42	43	44	
13804	46205	parable	9	9	9	8	8	0.17647	1	0.1073	1	Noun	9	1	2.2918	3	84	7	1	1	low	low3	4	40	1	2	41	42	43	44	
9829	33116	inference	12	12	10	12	10	0.23529	1.1139	0.11922	1.0414	Noun	12	1	2.4058	3	86.88	9	0	1	low	low3	4	40	1	2	41	42	43	44	
453	1470	alcohol	845	845	588	762	541	16.5686	2.9274	7.01	2.7701	Noun	844	1	4.2192	3	9.5	7	0	1	high	high3	2	20	1	2	21	22	23	24	
7899	26667	garages	23	23	22	21	20	0.45098	1.3802	0.26228	1.3617	Noun	23	1	2.672	3	139.67	7	0	1	low	low3	4	40	1	2	41	42	43	44	
2577	8414	bulls	264	264	138	132	90	5.1765	2.4232	1.6452	2.143	Noun	262	1	3.7151	1	51	5	9	1	high	high1	1	10	1	2	11	12	13	14	
12671	42355	mutineer	8	8	4	8	4	0.15686	0.95424	0.047687	0.69897	Noun	8	1	2.2461	3	75.86	8	0	1	low	low3	4	40	1	2	41	42	43	44	
