numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
1842	5996	bier	2	2	2	1	1	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	1	15	4	3	1	low	low1	3	30	1	2	31	32	33	34	
2411	7900	brig	155	155	60	88	57	3.0392	2.1931	0.71531	1.7853	Noun	155	1	3.485	1	10	4	3	1	low	low1	3	30	1	2	31	32	33	34	
7591	25613	fortresses	11	11	9	7	6	0.21569	1.0792	0.1073	1	Noun	11	1	2.371	3	75.44	10	0	1	low	low3	4	40	1	2	41	42	43	44	
11736	39399	masterwork	2	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	3	41.89	10	0	1	low	low3	4	40	1	2	41	42	43	44	
10116	34312	ironwood	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	31.14	8	0	1	low	low3	4	40	1	2	41	42	43	44	
6056	20340	dusk	61	61	49	52	46	1.1961	1.7924	0.58417	1.699	Noun	61	1	3.0842	1	20	4	8	1	low	low1	3	30	1	2	31	32	33	34	
14827	49224	pore	24	24	19	22	19	0.47059	1.3979	0.22651	1.301	Noun	24	1	2.6898	1	35.67	4	19	1	low	low1	3	30	1	2	31	32	33	34	
11175	37656	lobbyist	22	22	15	21	14	0.43137	1.3617	0.17883	1.2041	Noun	22	1	2.6536	3	41.71	8	0	1	low	low3	4	40	1	2	41	42	43	44	
362	1222	agonist	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	50.67	7	0	1	low	low3	4	40	1	2	41	42	43	44	
16145	54761	rev	207	207	64	19	19	4.0588	2.3181	0.76299	1.8129	Noun	151	1	3.6099	3	3	3	4	1	low	low3	4	40	1	2	41	42	43	44	
13594	45505	overlord	21	21	10	3	3	0.41176	1.3424	0.11922	1.0414	Noun	21	1	2.6343	3	46	8	1	1	low	low3	4	40	1	2	41	42	43	44	
1343	4319	backpacker	2	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	3	22.22	10	0	1	low	low3	4	40	1	2	41	42	43	44	
10878	36793	leftovers	127	127	110	119	103	2.4902	2.1072	1.3114	2.0453	Noun	127	1	3.399	3	53.63	9	0	1	low	low3	4	40	1	2	41	42	43	44	
13286	44368	officials	356	356	263	318	241	6.9804	2.5527	3.1354	2.4216	Noun	352	1	3.8445	3	31.63	9	0	1	high	high3	2	20	1	2	21	22	23	24	
14326	47885	physicals	16	16	13	16	13	0.31373	1.2304	0.15498	1.1461	Noun	16	1	2.5223	3	26.75	9	0	1	low	low3	4	40	1	2	41	42	43	44	
1304	4215	babes	177	177	138	159	129	3.4706	2.2504	1.6452	2.143	Noun	177	1	3.5423	1	75.25	5	4	1	low	low1	3	30	1	2	31	32	33	34	
14741	48991	polluter	2	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	3	90.29	8	2	1	low	low3	4	40	1	2	41	42	43	44	
14245	47587	pests	17	17	16	16	15	0.33333	1.2553	0.19075	1.2304	Noun	17	1	2.5471	1	52.5	5	8	1	low	low1	3	30	1	2	31	32	33	34	
15520	51765	quietness	6	6	6	6	6	0.11765	0.8451	0.071531	0.8451	Noun	6	1	2.1369	3	60.75	9	0	1	low	low3	4	40	1	2	41	42	43	44	
19367	65900	therm	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	1	22.75	5	1	1	low	low1	3	30	1	2	31	32	33	34	
4192	13841	contender	49	49	43	48	42	0.96078	1.699	0.51264	1.6435	Noun	50	1	2.9908	3	102.13	9	1	1	low	low3	4	40	1	2	41	42	43	44	
7397	25039	flume	8	8	3	6	3	0.15686	0.95424	0.035765	0.60206	Noun	7	1	2.2461	1	27.75	5	4	1	low	low1	3	30	1	2	31	32	33	34	
1089	3449	assemblers	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	38.11	10	0	1	low	low3	4	40	1	2	41	42	43	44	
5886	19848	drapery	3	3	3	3	3	0.058824	0.60206	0.035765	0.60206	Noun	3	1	1.8939	3	105.67	7	0	1	low	low3	4	40	1	2	41	42	43	44	
14113	47078	pendulum	27	27	17	22	14	0.52941	1.4472	0.20267	1.2553	Noun	27	1	2.739	3	36	8	0	1	low	low3	4	40	1	2	41	42	43	44	
20005	67955	trucks	503	503	321	481	308	9.8627	2.7024	3.8269	2.5079	Noun	503	1	3.9943	1	40.2	6	3	1	high	high1	1	10	1	2	11	12	13	14	
18450	62727	storyboard	11	11	8	11	8	0.21569	1.0792	0.095374	0.95424	Noun	11	1	2.371	3	18	10	0	1	low	low3	4	40	1	2	41	42	43	44	
2147	7057	bombardier	35	35	12	22	11	0.68627	1.5563	0.14306	1.1139	Noun	35	1	2.8481	3	38.89	10	0	1	low	low3	4	40	1	2	41	42	43	44	
5312	17703	detergent	52	52	43	49	41	1.0196	1.7243	0.51264	1.6435	Noun	52	1	3.0161	3	89.38	9	1	1	low	low3	4	40	1	2	41	42	43	44	
16091	54510	restorer	11	11	8	10	7	0.21569	1.0792	0.095374	0.95424	Noun	11	1	2.371	3	122.57	8	2	1	low	low3	4	40	1	2	41	42	43	44	
1607	5102	batt	4	4	2	1	1	0.078431	0.69897	0.023844	0.47712	Noun	4	1	1.9908	1	20.67	4	5	1	low	low1	3	30	1	2	31	32	33	34	
1254	4056	aversion	68	68	54	63	53	1.3333	1.8388	0.64378	1.7404	Noun	68	1	3.1307	3	60.71	8	0	1	low	low3	4	40	1	2	41	42	43	44	
15986	53919	renewal	49	49	37	47	35	0.96078	1.699	0.44111	1.5798	Noun	49	1	2.9908	3	71.33	7	0	1	low	low3	4	40	1	2	41	42	43	44	
16407	55729	routes	107	107	87	100	84	2.098	2.0334	1.0372	1.9445	Noun	107	1	3.3253	1	131.4	6	2	1	low	low1	3	30	1	2	31	32	33	34	
4979	16352	days	15592	15592	5801	15338	5743	305.7255	4.1929	69.1583	3.7636	Noun	15592	1	5.4848	1	15.33	4	11	1	high	high1	1	10	1	2	11	12	13	14	
1430	4577	balloonist	3	3	3	3	3	0.058824	0.60206	0.035765	0.60206	Noun	3	1	1.8939	3	36.22	10	0	1	low	low3	4	40	1	2	41	42	43	44	
3078	9880	caseworker	14	14	10	14	10	0.27451	1.1761	0.11922	1.0414	Noun	14	1	2.4679	3	26.56	10	0	1	low	low3	4	40	1	2	41	42	43	44	
4147	13511	conifers	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	111.57	8	0	1	low	low3	4	40	1	2	41	42	43	44	
10829	36621	laziness	24	24	24	24	24	0.47059	1.3979	0.28612	1.3979	Noun	24	1	2.6898	3	80.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	
18621	63416	substances	72	72	56	71	55	1.4118	1.8633	0.66762	1.7559	Noun	72	1	3.1552	3	71.44	10	0	1	low	low3	4	40	1	2	41	42	43	44	
5880	19829	dramatics	16	16	16	16	16	0.31373	1.2304	0.19075	1.2304	Noun	16	1	2.5223	3	83.88	9	0	1	low	low3	4	40	1	2	41	42	43	44	
7103	24124	fiddlers	4	4	4	3	3	0.078431	0.69897	0.047687	0.69897	Noun	4	1	1.9908	3	90.14	8	0	1	low	low3	4	40	1	2	41	42	43	44	
6375	21422	enclosure	20	20	17	19	16	0.39216	1.3222	0.20267	1.2553	Noun	20	1	2.6141	3	34.63	9	0	1	low	low3	4	40	1	2	41	42	43	44	
18316	62232	stead	54	54	44	44	40	1.0588	1.7404	0.52456	1.6532	Noun	55	1	3.0322	1	37.25	5	4	1	low	low1	3	30	1	2	31	32	33	34	
12757	42640	nationals	88	88	53	64	44	1.7255	1.9494	0.63186	1.7324	Noun	89	1	3.2412	3	39.88	9	0	1	low	low3	4	40	1	2	41	42	43	44	
