numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
9996	33704	integer	7	7	7	6	6	0.13725	0.90309	0.083453	0.90309	Noun	7	1	2.1949	3	89.17	7	0	1	low	low3	4	40	1	2	41	42	43	44	
16474	55920	runaways	41	41	38	33	31	0.80392	1.6232	0.45303	1.5911	Noun	41	1	2.9151	3	25.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	
2013	6628	blocs	2	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	1	27.75	5	4	1	low	low1	3	30	1	2	31	32	33	34	
15241	50808	protester	10	10	8	9	8	0.19608	1.0414	0.095374	0.95424	Noun	9	1	2.3332	3	103.38	9	1	1	low	low3	4	40	1	2	41	42	43	44	
8271	27787	golds	7	7	5	6	4	0.13725	0.90309	0.059609	0.77815	Noun	8	1	2.1949	1	32.25	5	5	1	low	low1	3	30	1	2	31	32	33	34	
4411	14589	councilors	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	64.89	10	0	1	low	low3	4	40	1	2	41	42	43	44	
20793	71703	voyagers	2	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	3	66.43	8	0	1	low	low3	4	40	1	2	41	42	43	44	
4070	13128	compulsion	63	63	50	56	48	1.2353	1.8062	0.59609	1.7076	Noun	61	1	3.098	3	106.44	10	0	1	low	low3	4	40	1	2	41	42	43	44	
13868	46384	parishes	3	3	3	3	3	0.058824	0.60206	0.035765	0.60206	Noun	3	1	1.8939	3	138.43	8	0	1	low	low3	4	40	1	2	41	42	43	44	
3777	12113	clowns	317	317	234	280	220	6.2157	2.5024	2.7897	2.3711	Noun	317	1	3.7943	1	41.4	6	1	1	high	high1	1	10	1	2	11	12	13	14	
17050	57714	selfs	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	1	21.25	5	2	1	low	low1	3	30	1	2	31	32	33	34	
4717	15597	cube	152	152	91	121	70	2.9804	2.1847	1.0849	1.9638	Noun	152	1	3.4765	1	10.33	4	4	1	low	low1	3	30	1	2	31	32	33	34	
3435	10929	cheque	294	294	151	284	145	5.7647	2.4698	1.8002	2.1818	Noun	296	1	3.7617	1	25.8	6	0	1	high	high1	1	10	1	2	11	12	13	14	
9726	32569	inaction	7	7	7	6	6	0.13725	0.90309	0.083453	0.90309	Noun	7	1	2.1949	3	100.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	
11665	39172	maritimes	3	3	2	0	0	0.058824	0.60206	0.023844	0.47712	Noun	3	1	1.8939	3	94.25	9	0	1	low	low3	4	40	1	2	41	42	43	44	
12321	41306	molasses	52	52	39	47	34	1.0196	1.7243	0.46495	1.6021	Noun	52	1	3.0161	3	106.57	8	0	1	low	low3	4	40	1	2	41	42	43	44	
11294	37957	lore	34	34	28	21	20	0.66667	1.5441	0.33381	1.4624	Noun	35	1	2.8359	1	36	4	17	1	low	low1	3	30	1	2	31	32	33	34	
14258	47626	pets	290	290	213	270	202	5.6863	2.4639	2.5393	2.3304	Noun	290	1	3.7557	1	25	4	16	1	high	high1	1	10	1	2	11	12	13	14	
5147	17000	delegates	87	87	35	75	29	1.7059	1.9445	0.41726	1.5563	Noun	86	1	3.2363	3	126.5	9	1	1	low	low3	4	40	1	2	41	42	43	44	
5667	19227	dizziness	47	47	43	44	40	0.92157	1.6812	0.51264	1.6435	Noun	47	1	2.9731	3	78.75	9	0	1	low	low3	4	40	1	2	41	42	43	44	
