numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
8859	29553	harp	134	134	81	105	68	2.6275	2.1303	0.96567	1.9138	Noun	135	1	3.4222	1	31.67	4	7	1	low	low1	3	30	1	2	31	32	33	34	
14584	48533	plates	638	638	460	610	447	12.5098	2.8055	5.484	2.6637	Noun	638	1	4.0973	1	137.8	6	4	1	high	high1	1	10	1	2	11	12	13	14	
10766	36446	latency	2	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	3	44	7	0	1	low	low3	4	40	1	2	41	42	43	44	
9528	31710	hydroxide	8	8	6	8	6	0.15686	0.95424	0.071531	0.8451	Noun	8	1	2.2461	3	15.25	9	0	1	low	low3	4	40	1	2	41	42	43	44	
20388	70558	usefulness	28	28	24	28	24	0.54902	1.4624	0.28612	1.3979	Noun	28	1	2.7542	3	33.33	10	0	1	low	low3	4	40	1	2	41	42	43	44	
9680	32291	impala	5	5	4	4	3	0.098039	0.77815	0.047687	0.69897	Noun	5	1	2.07	3	17.8	6	0	1	low	low3	4	40	1	2	41	42	43	44	
10563	35811	knees	1320	1320	946	1298	935	25.8824	3.1209	11.278	2.9763	Noun	1317	1	4.4127	1	71.25	5	1	1	high	high1	1	10	1	2	11	12	13	14	
6701	22691	exclusion	12	12	12	11	11	0.23529	1.1139	0.14306	1.1139	Noun	11	1	2.4058	3	73.75	9	0	1	low	low3	4	40	1	2	41	42	43	44	
2656	8685	businesses	155	155	134	150	130	3.0392	2.1931	1.5975	2.1303	Noun	155	1	3.485	3	62.78	10	0	1	low	low3	4	40	1	2	41	42	43	44	
1172	3744	attendee	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	48	8	1	1	low	low3	4	40	1	2	41	42	43	44	
2813	9131	calypsos	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	21.86	8	0	1	low	low3	4	40	1	2	41	42	43	44	
14073	46953	pedicures	15	15	12	15	12	0.29412	1.2041	0.14306	1.1139	Noun	15	1	2.496	3	85.38	9	0	1	low	low3	4	40	1	2	41	42	43	44	
55	208	absentee	18	18	18	18	18	0.35294	1.2788	0.21459	1.2788	Noun	18	1	2.5706	3	72	8	0	1	low	low3	4	40	1	2	41	42	43	44	
14386	48036	pigeonhole	4	4	4	4	4	0.078431	0.69897	0.047687	0.69897	Noun	4	1	1.9908	3	27.11	10	0	1	low	low3	4	40	1	2	41	42	43	44	
3109	9960	casuals	4	4	3	2	2	0.078431	0.69897	0.035765	0.60206	Noun	4	1	1.9908	3	52.33	7	0	1	low	low3	4	40	1	2	41	42	43	44	
15872	53303	refocus	13	13	13	12	12	0.2549	1.1461	0.15498	1.1461	Noun	13	1	2.438	3	48.17	7	0	1	low	low3	4	40	1	2	41	42	43	44	
12673	42359	mutinies	6	6	5	6	5	0.11765	0.8451	0.059609	0.77815	Noun	6	1	2.1369	3	126.86	8	0	1	low	low3	4	40	1	2	41	42	43	44	
16045	54238	requester	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	93.13	9	1	1	low	low3	4	40	1	2	41	42	43	44	
16350	55532	roofs	62	62	54	62	54	1.2157	1.7993	0.64378	1.7404	Noun	62	1	3.0912	1	27.25	5	4	1	low	low1	3	30	1	2	31	32	33	34	
9857	33215	informer	63	63	50	61	50	1.2353	1.8062	0.59609	1.7076	Noun	63	1	3.098	3	69.29	8	1	1	low	low3	4	40	1	2	41	42	43	44	
12668	42340	mutations	44	44	29	42	28	0.86275	1.6532	0.34573	1.4771	Noun	44	1	2.945	3	61	9	0	1	low	low3	4	40	1	2	41	42	43	44	
2424	7937	brine	16	16	12	15	11	0.31373	1.2304	0.14306	1.1139	Noun	16	1	2.5223	1	52.75	5	6	1	low	low1	3	30	1	2	31	32	33	34	
16167	54833	reviewer	26	26	19	26	19	0.5098	1.4314	0.22651	1.301	Noun	26	1	2.7232	3	76.14	8	1	1	low	low3	4	40	1	2	41	42	43	44	
10145	34437	isotope	25	25	17	25	17	0.4902	1.415	0.20267	1.2553	Noun	25	1	2.7068	3	17	7	0	1	low	low3	4	40	1	2	41	42	43	44	
6774	23021	exporter	4	4	4	4	4	0.078431	0.69897	0.047687	0.69897	Noun	4	1	1.9908	3	89.29	8	1	1	low	low3	4	40	1	2	41	42	43	44	
19800	67187	trafficker	8	8	8	8	8	0.15686	0.95424	0.095374	0.95424	Noun	8	1	2.2461	3	30.33	10	1	1	low	low3	4	40	1	2	41	42	43	44	
14329	47888	physicist	69	69	53	67	51	1.3529	1.8451	0.63186	1.7324	Noun	69	1	3.1369	3	36.63	9	0	1	low	low3	4	40	1	2	41	42	43	44	
1026	3263	artichokes	10	10	10	7	7	0.19608	1.0414	0.11922	1.0414	Noun	10	1	2.3332	3	54	10	0	1	low	low3	4	40	1	2	41	42	43	44	
2711	8858	cabbages	37	37	25	36	24	0.72549	1.5798	0.29804	1.415	Noun	37	1	2.8716	3	95.71	8	0	1	low	low3	4	40	1	2	41	42	43	44	
10429	35478	kerosene	66	66	48	57	43	1.2941	1.8261	0.57225	1.6902	Noun	66	1	3.1179	3	42.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	
5149	17008	deletion	6	6	5	5	4	0.11765	0.8451	0.059609	0.77815	Noun	6	1	2.1369	3	103.57	8	0	1	low	low3	4	40	1	2	41	42	43	44	
2785	9035	calendar	363	363	229	351	223	7.1176	2.5611	2.7301	2.3617	Noun	363	1	3.8529	3	47.71	8	0	1	high	high3	2	20	1	2	21	22	23	24	
20636	71266	victories	62	62	54	61	53	1.2157	1.7993	0.64378	1.7404	Noun	63	1	3.0912	3	103.5	9	0	1	low	low3	4	40	1	2	41	42	43	44	
10086	34214	invitee	2	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	3	71.5	7	2	1	low	low3	4	40	1	2	41	42	43	44	
16130	54682	retraining	4	4	3	4	3	0.078431	0.69897	0.035765	0.60206	Noun	4	1	1.9908	3	162.89	10	1	1	low	low3	4	40	1	2	41	42	43	44	
12904	43144	newsletter	43	43	30	41	28	0.84314	1.6435	0.35765	1.4914	Noun	43	1	2.9353	3	45	10	0	1	low	low3	4	40	1	2	41	42	43	44	
9018	30012	heels	510	510	402	497	397	10	2.7084	4.7926	2.6053	Noun	507	1	4.0003	1	42.25	5	6	1	high	high1	1	10	1	2	11	12	13	14	
15	61	abdomen	171	171	122	152	116	3.3529	2.2355	1.4545	2.0899	Noun	171	1	3.5274	3	26.83	7	0	1	low	low3	4	40	1	2	41	42	43	44	
2837	9194	campfire	64	64	55	59	50	1.2549	1.8129	0.6557	1.7482	Noun	63	1	3.1047	3	37.43	8	0	1	low	low3	4	40	1	2	41	42	43	44	
15159	50473	profusion	5	5	5	5	5	0.098039	0.77815	0.059609	0.77815	Noun	5	1	2.07	3	83.63	9	0	1	low	low3	4	40	1	2	41	42	43	44	
237	866	ads	258	258	180	242	173	5.0588	2.4133	2.1459	2.2577	Noun	258	1	3.7051	1	2.5	3	4	1	high	high1	1	10	1	2	11	12	13	14	
13527	45109	outfitter	2	2	2	1	1	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	3	66.75	9	0	1	low	low3	4	40	1	2	41	42	43	44	
17507	59167	silks	28	28	23	26	22	0.54902	1.4624	0.2742	1.3802	Noun	28	1	2.7542	1	43.25	5	6	1	low	low1	3	30	1	2	31	32	33	34	
6365	21374	enamel	29	29	26	29	26	0.56863	1.4771	0.30997	1.4314	Noun	29	1	2.769	3	37.6	6	0	1	low	low3	4	40	1	2	41	42	43	44	
14458	48216	pinks	14	14	11	10	10	0.27451	1.1761	0.13114	1.0792	Noun	16	1	2.4679	1	51	5	10	1	low	low1	3	30	1	2	31	32	33	34	
2674	8773	buttonhole	11	11	10	11	10	0.21569	1.0792	0.11922	1.0414	Noun	11	1	2.371	3	30.11	10	0	1	low	low3	4	40	1	2	41	42	43	44	
6641	22439	evader	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	112.2	6	2	1	low	low3	4	40	1	2	41	42	43	44	
1521	4845	bargainer	2	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	3	64.75	9	1	1	low	low3	4	40	1	2	41	42	43	44	
9896	33370	injuries	378	378	291	367	284	7.4118	2.5786	3.4692	2.4654	Noun	378	1	3.8705	3	129.43	8	0	1	high	high3	2	20	1	2	21	22	23	24	
19389	65966	thievery	14	14	14	13	13	0.27451	1.1761	0.16691	1.1761	Noun	14	1	2.4679	3	58	8	0	1	low	low3	4	40	1	2	41	42	43	44	
13133	43902	nuisances	3	3	3	3	3	0.058824	0.60206	0.035765	0.60206	Noun	3	1	1.8939	3	66.13	9	0	1	low	low3	4	40	1	2	41	42	43	44	
5124	16894	deflector	17	17	7	16	6	0.33333	1.2553	0.083453	0.90309	Noun	17	1	2.5471	3	49	9	1	1	low	low3	4	40	1	2	41	42	43	44	
3050	9801	cars	2327	2327	1318	2242	1283	45.6275	3.367	15.7129	3.1202	Noun	2328	1	4.6588	1	33	4	15	1	high	high1	1	10	1	2	11	12	13	14	
3951	12617	colonies	90	90	60	81	53	1.7647	1.959	0.71531	1.7853	Noun	90	1	3.2509	3	141.71	8	0	1	low	low3	4	40	1	2	41	42	43	44	
12251	41104	mite	60	60	51	58	50	1.1765	1.7853	0.60801	1.716	Noun	60	1	3.0772	1	21.67	4	14	1	low	low1	3	30	1	2	31	32	33	34	
11571	38858	mandible	30	30	16	17	15	0.58824	1.4914	0.19075	1.2304	Noun	30	1	2.7832	3	66.43	8	0	1	low	low3	4	40	1	2	41	42	43	44	
16712	56637	savannas	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	26.14	8	0	1	low	low3	4	40	1	2	41	42	43	44	
15185	50575	promoter	51	51	41	51	41	1	1.716	0.48879	1.6232	Noun	51	1	3.0078	3	101.57	8	3	1	low	low3	4	40	1	2	41	42	43	44	
