numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
13047	43652	nook	54	54	40	51	38	1.0588	1.7404	0.47687	1.6128	Noun	54	1	3.0322	1	25	4	7	1	low	low1	3	30	1	2	31	32	33	34	
2526	8283	buffalos	3	3	3	2	2	0.058824	0.60206	0.035765	0.60206	Noun	3	1	1.8939	3	16.57	8	0	1	low	low3	4	40	1	2	41	42	43	44	
15926	53671	relatives	513	513	423	494	411	10.0588	2.711	5.0429	2.6274	Noun	510	1	4.0028	3	99.38	9	0	1	high	high3	2	20	1	2	21	22	23	24	
16077	54394	resistors	5	5	5	5	5	0.098039	0.77815	0.059609	0.77815	Noun	5	1	2.07	3	97.13	9	0	1	low	low3	4	40	1	2	41	42	43	44	
1701	5400	beekeeping	2	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	3	115	10	0	1	low	low3	4	40	1	2	41	42	43	44	
8570	28750	guides	91	91	74	82	68	1.7843	1.9638	0.88221	1.8751	Noun	91	1	3.2556	1	105.2	6	3	1	low	low1	3	30	1	2	31	32	33	34	
14453	48196	pings	12	12	8	11	7	0.23529	1.1139	0.095374	0.95424	Noun	12	1	2.4058	1	39.5	5	9	1	low	low1	3	30	1	2	31	32	33	34	
2807	9114	calorie	12	12	12	12	12	0.23529	1.1139	0.14306	1.1139	Noun	12	1	2.4058	3	41.17	7	0	1	low	low3	4	40	1	2	41	42	43	44	
12472	41733	mortgages	36	36	31	33	29	0.70588	1.5682	0.36958	1.5051	Noun	36	1	2.86	3	78.88	9	1	1	low	low3	4	40	1	2	41	42	43	44	
2076	6819	blurb	13	13	5	13	5	0.2549	1.1461	0.059609	0.77815	Noun	13	1	2.438	1	23	5	1	1	low	low1	3	30	1	2	31	32	33	34	
19374	65922	thermostat	58	58	40	56	38	1.1373	1.7709	0.47687	1.6128	Noun	58	1	3.0627	3	17.67	10	0	1	low	low3	4	40	1	2	41	42	43	44	
15866	53291	reflector	14	14	10	13	9	0.27451	1.1761	0.11922	1.0414	Noun	14	1	2.4679	3	60.25	9	0	1	low	low3	4	40	1	2	41	42	43	44	
3010	9701	carnation	43	43	30	37	27	0.84314	1.6435	0.35765	1.4914	Noun	42	1	2.9353	3	123.63	9	0	1	low	low3	4	40	1	2	41	42	43	44	
13605	45661	overtone	3	3	3	3	3	0.058824	0.60206	0.035765	0.60206	Noun	3	1	1.8939	3	53.71	8	1	1	low	low3	4	40	1	2	41	42	43	44	
15771	52710	rebuttal	39	39	30	39	30	0.76471	1.6021	0.35765	1.4914	Noun	39	1	2.8939	3	60.43	8	0	1	low	low3	4	40	1	2	41	42	43	44	
6982	23725	favorites	200	200	182	199	181	3.9216	2.3032	2.1698	2.2625	Noun	199	1	3.595	3	101.25	9	0	1	low	low3	4	40	1	2	41	42	43	44	
5609	18955	disruption	51	51	35	41	34	1	1.716	0.41726	1.5563	Noun	55	1	3.0078	3	124.33	10	0	1	low	low3	4	40	1	2	41	42	43	44	
10161	34490	ivory	71	71	63	65	58	1.3922	1.8573	0.75107	1.8062	Noun	71	1	3.1492	3	18.5	5	0	1	low	low3	4	40	1	2	41	42	43	44	
989	3152	aroma	69	69	64	67	63	1.3529	1.8451	0.76299	1.8129	Noun	69	1	3.1369	3	24.5	5	0	1	low	low3	4	40	1	2	41	42	43	44	
19543	66482	tins	25	25	23	24	22	0.4902	1.415	0.2742	1.3802	Noun	25	1	2.7068	1	35.33	4	17	1	low	low1	3	30	1	2	31	32	33	34	
8853	29536	harmonics	11	11	6	8	6	0.21569	1.0792	0.071531	0.8451	Noun	11	1	2.371	3	56.88	9	2	1	low	low3	4	40	1	2	41	42	43	44	
11576	38868	mane	30	30	27	30	27	0.58824	1.4914	0.32189	1.4472	Noun	30	1	2.7832	1	36.67	4	17	1	low	low1	3	30	1	2	31	32	33	34	
9950	33518	insider	36	36	30	26	22	0.70588	1.5682	0.35765	1.4914	Noun	36	1	2.86	3	95	7	1	1	low	low3	4	40	1	2	41	42	43	44	
