numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
15498	51671	queasiness	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	45.78	10	0	1	low	low3	4	40	1	2	41	42	43	44	
16415	55761	royalist	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	72.57	8	1	1	low	low3	4	40	1	2	41	42	43	44	
19232	65495	tenancy	2	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	3	43.17	7	0	1	low	low3	4	40	1	2	41	42	43	44	
14075	46955	pedigree	39	39	36	35	33	0.76471	1.6021	0.42918	1.5682	Noun	39	1	2.8939	3	55.43	8	0	1	low	low3	4	40	1	2	41	42	43	44	
10665	36174	lakes	105	105	83	58	54	2.0588	2.0253	0.98951	1.9243	Noun	106	1	3.3171	1	78.75	5	10	1	low	low1	3	30	1	2	31	32	33	34	
3307	10497	chairwoman	10	10	8	7	6	0.19608	1.0414	0.095374	0.95424	Noun	10	1	2.3332	3	15.56	10	0	1	low	low3	4	40	1	2	41	42	43	44	
12484	41768	mosquitos	7	7	7	5	5	0.13725	0.90309	0.083453	0.90309	Noun	7	1	2.1949	3	20.88	9	0	1	low	low3	4	40	1	2	41	42	43	44	
2337	7656	brank	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	1	47.5	5	7	1	low	low1	3	30	1	2	31	32	33	34	
18556	63152	stunts	98	98	81	96	79	1.9216	1.9956	0.96567	1.9138	Noun	96	1	3.2875	1	66.8	6	1	1	low	low1	3	30	1	2	31	32	33	34	
6520	22049	equator	31	31	27	28	24	0.60784	1.5051	0.32189	1.4472	Noun	31	1	2.797	3	26	7	0	1	low	low3	4	40	1	2	41	42	43	44	
16088	54462	responses	80	80	64	80	64	1.5686	1.9085	0.76299	1.8129	Noun	79	1	3.2003	3	108.75	9	0	1	low	low3	4	40	1	2	41	42	43	44	
15859	53267	refinement	27	27	21	26	21	0.52941	1.4472	0.25036	1.3424	Noun	27	1	2.739	3	64.22	10	0	1	low	low3	4	40	1	2	41	42	43	44	
4116	13357	conference	1296	1296	797	1193	745	25.4118	3.1129	9.5017	2.902	Noun	1295	1	4.4048	3	89.56	10	0	1	high	high3	2	20	1	2	21	22	23	24	
12964	43302	nihilists	3	3	1	2	1	0.058824	0.60206	0.011922	0.30103	Noun	3	1	1.8939	3	36.38	9	0	1	low	low3	4	40	1	2	41	42	43	44	
12504	41832	motorboat	29	29	19	26	18	0.56863	1.4771	0.22651	1.301	Noun	29	1	2.769	3	27.75	9	0	1	low	low3	4	40	1	2	41	42	43	44	
2796	9064	calipers	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	91.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	
5767	19518	door	14895	14895	5286	14339	5228	292.0588	4.1731	63.0186	3.7232	Noun	14863	1	5.4649	1	26.67	4	5	1	high	high1	1	10	1	2	11	12	13	14	
20175	68474	tyranny	82	82	67	78	65	1.6078	1.9191	0.79876	1.8325	Noun	82	1	3.2109	3	22.33	7	0	1	low	low3	4	40	1	2	41	42	43	44	
6422	21649	enigma	47	47	43	42	38	0.92157	1.6812	0.51264	1.6435	Noun	47	1	2.9731	3	16.2	6	0	1	low	low3	4	40	1	2	41	42	43	44	
